ID,segment_id,pois_type,type_ID,dir,dist_along_segment,demand_0,demand_1,tc_0,tc_1
0,0,link,,2,0,0,88.4784246287636,13243.0239038645,13297.6122081885
1,0,ra,1,2,239.715824101164,0.63549550854442,15.5645840298711,13269.4415749127,13325.3354050155
2,0,ra,0,2,24427.462160298,107.437268428979,101.624299409036,24132.5354848012,21758.5358999714
3,0,ra,2,1,68504.6013106114,,41.3197080997991,,5594.60627343411
4,0,ra,3,0,79329.1374904099,143.748966502766,,4553.08388931748,
5,0,ra,4,2,104473.71241617,20.7732358162279,26.0862651756118,4645.32330643337,3250.21629633357
6,0,ra,5,2,133409.21035476,41.5391007178494,117.641424584494,9562.72950758806,10252.6387138836
7,0,ra,6,2,173065.413799776,99.1420241730311,106.69260864526,19234.6634945469,19185.7496759204
8,0,ra,7,1,176940.22069629,,0.638143813778497,,21229.4573799075
9,0,link,0,2,194059.964946131,104.203571034847,0,25638.9023938735,24966.8284778033
10,1,link,0,2,0,0,0.795523730019109,21021.6267553003,20613.6429193829
11,1,ra,8,2,8218.21591932416,34.314546284811,11.2120225825462,20128.7100274165,19731.2335709437
12,1,ra,9,0,16747.0640478161,28.5368531280977,,15021.9786197919,
13,1,ra,10,2,16911.7407621753,0.494222241173728,3.33235606478556,14994.1517039878,14635.1185026755
14,1,ra,14,2,27721.2649615329,27.7351908582745,26.5765885150268,11846.3351177034,11280.4815277366
15,1,ra,13,1,29194.6309655969,,28.4049707386052,,11337.2619320883
16,1,ra,12,0,29478.4736802298,4.17009621995463,,11885.5265358471,
17,1,ra,15,0,33381.7233696118,9.30942360941574,,11960.1701828351,
18,1,ra,16,2,34103.2604930604,1.72660343297688,33.6467622013605,11970.3853891252,11490.5499374468
19,1,link,,2,34449.3464575004,0.828627407616686,0,11974.8809399587,11498.0723448604
20,2,link,0,2,0,0,40.746089818559,33758.8137930879,35170.355159487
21,2,ra,11,1,2598.41164546074,,0.003559885067677,,34398.2821383792
22,2,ra,17,0,19826.0309188716,112.595069324557,,24285.974119979,
23,2,ra,18,1,19924.5544753991,,82.5613859430212,,24186.0911430872
24,2,ra,19,0,24376.283905319,22.1589923415834,,24395.8043620461,
25,2,ra,20,0,38424.0480859037,63.8719166171924,,18382.7449604955,
26,2,ra,21,1,38987.6806255175,,89.0798499237686,,18491.6133654888
27,2,ra,22,2,60686.5331745626,83.2598366329336,97.4938826714842,18323.8494067353,18736.650107374
28,2,ra,23,2,60687.5223097686,0.003481464179398,18.1099357797533,18323.1127403572,18735.7901862022
29,2,link,,2,74788.4585560346,41.3375190721766,0,12393.9415716933,11537.6585916693
30,3,link,,2,0,0,5.53277592,14880,12964
31,3,ra,24,0,291.139117483826,0.8663136,,14880,
32,3,ra,25,1,391.789662717657,,1.0157294,,12964
33,3,link,1,2,2525.71464164925,6.6500208,0,14880,12964
34,4,link,1,2,0,0,50.8296084600017,30037.3419745759,29723.9666528939
35,4,ra,29,1,27421.918402147,,18.8226156177956,,19741.1962074672
36,4,ra,28,0,27456.2755376563,138.268156341623,,20188.7740020659,
37,4,ra,31,2,57952.4364496481,109.196145793077,97.5362196207544,16011.0814154375,8230.96530600257
38,4,ra,30,2,57975.5602403068,0.073970291881796,41.8696632044469,16010.6884723873,8211.74794223987
39,4,ra,35,2,78476.4553474238,51.9277018180524,42.5687273359597,10925.6060783794,10412.2997032973
40,4,ra,40,0,96645.2667353262,39.5332148793308,,10876.9999980846,
41,4,ra,41,1,99246.7072366671,,36.3452116964929,,10239.998724531
42,4,ra,42,2,124531.184689634,44.8588943996645,0.037982699993987,7293.1561007636,8056.29252266439
43,4,ra,45,2,160563.715389321,98.9874838060954,100.320425350489,14928.9998128104,14570.9999693037
44,4,ra,49,2,167022.616706975,19.2850689537004,136.142833388182,14929.6109247903,14571.6387461722
45,4,link,2,2,182066.45484822,51.6023314462275,0,18661.9898553614,18473.9893933767
46,5,link,1,2,0,0,76.8764418514988,33913.4453688065,34880.3372535974
47,5,ra,26,1,10624.4240384357,,77.9189493386079,,36003.5240013336
48,5,ra,27,0,12028.5386871855,83.5628354220787,,32653.8009159093,
49,5,ra,32,2,39273.393575652,117.416729056751,65.6273618601113,16315.8916479239,16811.7763303403
50,5,ra,36,1,47330.3638647794,,25.51524416021,,15728.3542233459
51,5,ra,39,0,54808.4650706048,48.0542387950906,,16181.0369578104,
52,5,ra,43,1,67696.5829264334,,131.018327770218,,15425.0541977474
53,5,ra,44,0,67916.7177403682,43.7704753223488,,16743.9409701348,
54,5,ra,50,1,86150.6446371155,,77.3006416447773,,23926.8657512302
