ID,segment_id,pois_type,type_ID,dir,dist_along_segment,demand_0,demand_1,tc_0,tc_1
183,33,link,,2,22213.611786639452,75364.16533370593,0.0,13761.985453193762,13671.953731771131
184,34,link,14.0,2,0.0,0.0,120199.81124035851,40289.53408577645,1.4476424922008384
185,34,ra,112.0,2,14615.98862167376,118462.29215091885,28527.55468554939,20069.25833080312,20015.421090686526
186,34,ra,120.0,0,26934.149163868184,59704.68411248369,,19233.978995985926,
187,34,link,20.0,2,38220.85948462789,56178.3656914618,0.0,20473.580460655532,22375.352683205474
188,35,link,,2,0.0,0.0,60300.66898749992,6766.0,6871.0
189,35,link,16.0,2,35104.46295422166,59379.17717499992,0.0,6766.0,6871.0
190,36,link,15.0,2,0.0,0.0,31587.878025000016,31158.0,32433.999999999996
191,36,ra,121.0,0,5978.406282256154,46568.74680000003,,31158.0,
192,36,ra,122.0,1,6884.764105769136,,55824.99537500001,,32434.0
193,36,link,17.0,2,10780.414990255447,37405.17900000002,0.0,31158.0,32434.0
194,37,link,16.0,2,0.0,0.0,76883.05017583598,31014.174463733092,30266.469652481403
195,37,ra,117.0,0,1531.6015518302704,11906.616749294315,,31188.918197802075,
196,37,link,18.0,2,9891.283544490125,66925.57509183121,0.0,32882.29003408458,31927.235042910343
197,38,link,17.0,2,0.0,0.0,214547.39907945914,36437.73642199968,37543.17198681836
198,38,ra,118.0,1,5385.572941871728,,89080.01590202567,,38288.38488121995
199,38,ra,119.0,0,7097.786060466791,65475.03063100875,,38355.566312925184,
200,38,ra,123.0,1,14257.714169889845,,50777.78637778386,,41712.940171297196
201,38,ra,124.0,0,14300.505499646226,71222.24626514391,,40728.86630783911,
202,38,link,22.0,2,31585.43416751235,205750.54949952077,0.0,51540.438437961006,54356.004419938574
203,39,link,17.0,2,0.0,0.0,49708.324088069705,12328.30028963884,13233.978564174391
204,39,link,24.0,2,17071.72988124704,47434.21976989185,0.0,10591.584479212725,10937.868464439502
205,40,link,18.0,2,0.0,0.0,41869.89862380577,12821.14586322636,13111.692544621475
206,40,link,26.0,2,13785.599210644326,41790.66743207839,0.0,11334.707010656923,11053.187504710784
207,41,link,18.0,2,0.0,0.0,200798.70859680674,32409.67765592153,32690.386724619762
208,41,ra,126.0,1,1570.6218936678245,,12893.619959642947,,33015.8306660751
209,41,ra,125.0,0,1588.9998004274821,12949.495261360124,,32828.808927873586,
210,41,link,25.0,2,19664.682517120145,200484.88438074008,0.0,52411.863492989745,55305.979868112336
211,42,link,,2,0.0,0.0,7303.594187500001,34358.0,29965.000000000004
212,42,link,21.0,2,974.9930872178355,8374.333025000004,0.0,34358.0,29965.0
213,43,link,20.0,2,0.0,0.0,6413.467898974838,75767.44894346851,74431.04969267815
214,43,ra,127.0,2,10005.692091266661,184041.85132989197,183346.91636411345,71622.8655725805,72287.75518454562
215,43,link,22.0,2,10360.675542503666,6353.377786018369,0.0,71573.22723597237,72262.08563836341
216,44,link,20.0,2,0.0,0.0,87466.36000000006,74263.0,79696.0
217,44,link,21.0,2,4390.047146032249,81503.64250000002,0.0,74263.0,79696.0
218,45,link,20.0,2,0.0,0.0,44460.79143806264,32348.66402655705,29848.09599874893
219,45,ra,129.0,2,9849.378972750013,78614.3908427066,71870.64808125961,31496.773292559403,28306.987337513223
220,45,link,27.0,2,16227.553730454052,50219.19402536742,0.0,31619.71560399585,27646.121027101755
221,46,link,21.0,2,0.0,0.0,156981.51611820183,58092.14471186193,63964.2185997014
222,46,link,23.0,2,9404.55520736285,141951.10984397738,0.0,62497.919354533005,69374.78679180656
223,47,link,22.0,2,0.0,0.0,44080.479160683426,18952.69215084102,19626.6033870088
224,47,ra,128.0,2,19815.112780906624,91584.63574609371,94306.31413975456,17399.45971996509,17763.16510993178
225,47,link,28.0,2,29618.33132225415,41891.2883885804,0.0,16961.141448801816,18100.978534238402
226,48,link,24.0,2,0.0,0.0,56309.69846204294,7856.999966820751,8152.999967568103
227,48,link,,2,34790.83034290512,55085.097710369504,0.0,5180.369177535584,5048.580458476815
228,49,link,,2,0.0,,,,
229,49,link,23.0,2,735.1153399518811,,,,
230,50,link,23.0,2,0.0,0.0,51938.22719665089,89420.76920845687,77867.52162622314
231,50,link,25.0,2,2660.513408818963,59477.2518349209,0.0,89424.56834914754,78308.57371862668
232,51,link,23.0,2,0.0,0.0,65162.465979425564,33685.47219088722,34318.956220629465
233,51,ra,130.0,0,2344.9972799662905,19579.073867167284,,33100.995903315394,
234,51,link,27.0,2,7784.588682143257,44069.850108721825,0.0,31754.488925031637,32671.746731296
235,52,link,24.0,2,0.0,,,,
236,52,link,,2,776.1827292677003,,,,
237,53,link,24.0,2,0.0,0.0,32530.24203750002,13216.0,13407.000000000002
238,53,link,28.0,2,9705.486491353968,32066.806799999995,0.0,13216.0,13407.0
239,54,link,25.0,2,0.0,0.0,22866.7269833123,33602.55553767664,30188.187545975634
240,54,ra,131.0,2,14118.059578386521,92857.02429439114,86778.42576411425,17029.212737248363,16733.228821369263
241,54,link,26.0,2,19751.672738570145,23239.28731315059,0.0,16371.354345937667,16113.420111507226
242,55,link,26.0,2,0.0,0.0,91298.85067652226,17306.49996896785,18304.699967041404
243,55,ra,132.0,2,10714.232916978135,46250.37188243863,48917.53258601419,16687.900230609903,17647.769855499897
244,55,link,,2,47911.36687265736,84556.8482951247,0.0,4116.000142012323,4899.000136794644
245,56,link,27.0,2,0.0,0.0,59175.59274292386,34432.267085202984,33121.25019958193
246,56,ra,134.0,1,14670.942506693847,,35736.53004762233,,28345.05378073905
247,56,ra,133.0,0,14715.488271793003,115880.55890468738,,28758.648000424007,
248,56,ra,135.0,2,20490.182643268578,36717.66845876394,112590.78315083218,24072.8864014428,22933.21768084336
249,56,link,29.0,2,31051.511150015638,62757.89225899831,0.0,23422.054813020965,21815.271750764558
250,57,link,28.0,2,0.0,0.0,16607.622924999992,10785.0,10823.000000000002
251,57,link,,2,6137.906286244384,16549.312875,0.0,10785.000000000002,10823.0
252,58,link,28.0,2,0.0,,,,
253,58,link,,2,3692.2200098847843,,,,
254,59,link,29.0,2,0.0,0.0,1604.807469016673,21836.31144790283,19927.330974907825
255,59,ra,137.0,0,25939.716113189967,107036.06636810444,,11226.947197214342,
256,59,ra,138.0,1,26235.491957639333,,94223.77578751619,,8142.41876965786
257,59,link,,2,27032.750454879864,3044.884751150288,0.0,11064.89566740363,7965.272053458477
258,60,link,29.0,2,0.0,0.0,14744.046998776861,7325.999839362642,7878.9997993905645
259,60,ra,136.0,2,10738.631570167296,19544.3370406154,20998.240139424743,6712.4814864233695,7112.817066131092
260,60,link,,2,22135.2935483001,14703.607470570978,0.0,4967.000504292169,4933.000629777334
