segment_id,dir,type_ID,POI_ID,traffic_flow,traffic_flow_0,traffic_flow_1,energy_demand,energy_demand_0,energy_demand_1,dist_along_segment,pois_type,pYi_dir,pYi_dir_0,pYi_dir_1,pE_charged,pE_charged_0,pE_charged_1,pE_input,pE_input_0,pE_input_1,pE_output,pE_output_0,pE_output_1,pXi
0.0,2.0,0.0,0.0,26540.636112053,13243.0239038645,13297.6122081885,4423.92123143818,0.0,4423.92123143818,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1153.847135583706,0.0,1153.847135583706,0
0.0,2.0,1.0,1.0,26594.7769799282,13269.4415749127,13325.3354050155,810.003976920776,31.774775427221,778.229201493555,239.715824101164,ra,66.0,0.0,66.0,7165.050747434069,8.28749692692778,7156.7632505071415,6953.785510173592,0.0,6953.785510173592,0.0,0.0,0.0,1
0.0,2.0,0.0,2.0,45891.0713847726,24132.5354848012,21758.5358999714,10453.07839190074,5371.86342144895,5081.21497045179,24427.462160298,ra,0.0,0.0,0.0,0.0,0.0,0.0,5628.503021580357,0.0,5628.503021580357,8354.874927755907,1401.089417582315,6953.785510173592,0
0.0,1.0,2.0,3.0,5594.60627343411,0.0,5594.60627343411,2065.98540498995,0.0,2065.98540498995,68504.6013106114,ra,0.0,0.0,0.0,0.0,0.0,0.0,5089.652708250878,0.0,5089.652708250878,5628.503021580357,0.0,5628.503021580357,0
0.0,0.0,3.0,4.0,4553.08388931748,4553.08388931748,0.0,7187.4483251383,7187.4483251383,0.0,79329.1374904099,ra,0.0,0.0,0.0,0.0,0.0,0.0,1401.089417582315,1401.089417582315,0.0,3275.7196897448857,3275.7196897448857,0.0,0
0.0,2.0,4.0,5.0,7895.539602766939,4645.32330643337,3250.21629633357,2342.9750495919798,1038.66179081139,1304.31325878059,104473.71241617,ra,32.0,32.0,0.0,3520.0000000000005,2575.6882375896794,944.311762410321,8969.493176250931,3275.7196897448857,5693.773486506046,6060.5879286855115,970.9352204346334,5089.652708250878,1
0.0,2.0,5.0,6.0,19815.36822147166,9562.72950758806,10252.6387138836,7959.02626511719,2076.95503589247,5882.07122922472,133409.21035476,ra,0.0,0.0,0.0,0.0,0.0,0.0,5130.546888934288,970.9352204346334,4159.611668499655,7206.420119402153,1512.6466328961073,5693.773486506046,0
0.0,2.0,6.0,7.0,38420.413170467305,19234.6634945469,19185.7496759204,10291.73164091456,4957.10120865155,5334.63043226301,173065.413799776,ra,0.0,0.0,0.0,0.0,0.0,0.0,4280.8799920529245,1512.6466328961073,2768.233359156817,6965.16943863626,2805.5577701366046,4159.611668499655,0
0.0,1.0,7.0,8.0,21229.4573799075,0.0,21229.4573799075,31.9071906889248,0.0,31.9071906889248,176940.22069629,ra,0.0,0.0,0.0,0.0,0.0,0.0,2759.911325681332,0.0,2759.911325681332,2768.233359156817,0.0,2768.233359156817,0
0.0,2.0,0.0,9.0,50605.7308716768,25638.9023938735,24966.8284778033,5210.17855174236,5210.17855174236,0.0,194059.964946131,link,0.0,0.0,0.0,0.0,0.0,0.0,5565.469095817936,2805.5577701366046,2759.911325681332,6924.387865683379,4164.476540002046,2759.911325681332,0
1.0,2.0,0.0,10.0,41635.2696746832,21021.6267553003,20613.6429193829,39.7761865009555,0.0,39.7761865009555,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,4774.475963505098,3441.4564260163856,1333.0195374887126,4784.850388468278,3441.4564260163856,1343.3939624518919,0
1.0,2.0,8.0,11.0,39859.9435983602,20128.7100274165,19731.2335709437,2276.328443367862,1715.72731424055,560.601129127312,8218.21591932416,ra,0.0,0.0,0.0,0.0,0.0,0.0,4628.259977006112,3441.4564260163856,1186.803550989727,5221.971961605319,3888.952424116606,1333.0195374887126,0
1.0,0.0,9.0,12.0,15021.9786197919,15021.9786197919,0.0,1426.84265640488,1426.84265640488,0.0,16747.0640478161,ra,0.0,0.0,0.0,0.0,0.0,0.0,3888.952424116606,3888.952424116606,0.0,4261.101525760127,4261.101525760127,0.0,0
1.0,2.0,10.0,13.0,29629.2702066633,14994.1517039878,14635.1185026755,191.32891529796441,24.7111120586864,166.617803239278,16911.7407621753,ra,0.0,0.0,0.0,0.0,0.0,0.0,5404.447821308985,4261.101525760127,1143.3462955488585,5454.350228997001,4267.546678007274,1186.803550989727,0
1.0,2.0,14.0,14.0,23126.816645439998,11846.3351177034,11280.4815277366,2715.58896866506,1386.75954291372,1328.82942575134,27721.2649615329,ra,0.0,0.0,0.0,0.0,0.0,0.0,5064.307682731668,4267.546678007274,796.7610047243941,5772.587597538889,4629.2413019900305,1143.3462955488585,0
1.0,1.0,13.0,15.0,11337.2619320883,0.0,11337.2619320883,1420.24853693026,0.0,1420.24853693026,29194.6309655969,ra,0.0,0.0,0.0,0.0,0.0,0.0,426.33178132224384,0.0,426.33178132224384,796.7610047243941,0.0,796.7610047243941,0
1.0,0.0,12.0,16.0,11885.5265358471,11885.5265358471,0.0,208.504810997731,208.504810997731,0.0,29478.4736802298,ra,0.0,0.0,0.0,0.0,0.0,0.0,4629.2413019900305,4629.2413019900305,0.0,4683.6235267944585,4683.6235267944585,0.0,0
1.0,0.0,15.0,17.0,11960.1701828351,11960.1701828351,0.0,465.471180470787,465.471180470787,0.0,33381.7233696118,ra,0.0,0.0,0.0,0.0,0.0,0.0,4683.6235267944585,4683.6235267944585,0.0,4805.027720084849,4805.027720084849,0.0,0
1.0,2.0,16.0,18.0,23460.935326572,11970.3853891252,11490.5499374468,1768.668281716874,86.3301716488441,1682.33811006803,34103.2604930604,ra,44.0,0.0,44.0,4840.0,4827.544355454301,12.455644545699613,4805.027720084849,4805.027720084849,0.0,426.33178132224384,0.0,426.33178132224384,1
1.0,2.0,0.0,19.0,23472.9532848191,11974.8809399587,11498.0723448604,41.4313703808343,41.4313703808343,0.0,34449.3464575004,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.806130022729201,10.806130022729201,0.0,0
2.0,2.0,0.0,20.0,68929.1689525749,33758.8137930879,35170.355159487,2037.30449092795,0.0,2037.30449092795,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,6857.547518717645,3347.7100133988465,3509.8375053187983,7388.917276041473,3347.7100133988465,4041.207262642626,0
2.0,1.0,11.0,21.0,34398.2821383792,0.0,34398.2821383792,0.177994253383828,0.0,0.177994253383828,2598.41164546074,ra,0.0,0.0,0.0,0.0,0.0,0.0,3509.7910808576307,0.0,3509.7910808576307,3509.8375053187983,0.0,3509.8375053187983,0
2.0,0.0,17.0,22.0,24285.974119979,24285.974119979,0.0,5629.75346622784,5629.75346622784,0.0,19826.0309188716,ra,0.0,0.0,0.0,0.0,0.0,0.0,3347.7100133988465,3347.7100133988465,0.0,4816.062312460392,4816.062312460392,0.0,0
2.0,1.0,18.0,23.0,24186.0911430872,0.0,24186.0911430872,4128.06929715106,0.0,4128.06929715106,19924.5544753991,ra,0.0,0.0,0.0,0.0,0.0,0.0,2433.1080467746915,0.0,2433.1080467746915,3509.7910808576307,0.0,3509.7910808576307,0
2.0,0.0,19.0,24.0,24395.8043620461,24395.8043620461,0.0,1107.94961707917,1107.94961707917,0.0,24376.283905319,ra,0.0,0.0,0.0,0.0,0.0,0.0,4816.062312460392,4816.062312460392,0.0,5105.037731586981,5105.037731586981,0.0,0
2.0,0.0,20.0,25.0,18382.7449604955,18382.7449604955,0.0,3193.59583085962,3193.59583085962,0.0,38424.0480859037,ra,0.0,0.0,0.0,0.0,0.0,0.0,5105.037731586981,5105.037731586981,0.0,5937.991396191787,5937.991396191787,0.0,0
2.0,1.0,21.0,26.0,18491.6133654888,0.0,18491.6133654888,4453.99249618843,0.0,4453.99249618843,38987.6806255175,ra,0.0,0.0,0.0,0.0,0.0,0.0,1271.4177239188255,0.0,1271.4177239188255,2433.1080467746915,0.0,2433.1080467746915,0
2.0,2.0,22.0,27.0,37060.499514109295,18323.8494067353,18736.650107374,9037.685965220891,4162.99183164668,4874.69413357421,60686.5331745626,ra,0.0,0.0,0.0,0.0,0.0,0.0,5937.991396191787,5937.991396191787,0.0,8295.2006496407,7023.782925721875,1271.4177239188255,0
2.0,2.0,23.0,28.0,37058.9029265594,18323.1127403572,18735.7901862022,905.670862196634,0.17407320896991,905.496788987664,60687.5223097686,ra,66.0,66.0,0.0,7260.0,7023.828327496238,236.1716725037625,7023.782925721875,7023.782925721875,0.0,0.0,0.0,0.0,1
2.0,2.0,0.0,29.0,23931.6001633626,12393.9415716933,11537.6585916693,2066.87595360883,2066.87595360883,0.0,74788.4585560346,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.0825862202549,539.0825862202549,0.0,0
3.0,2.0,0.0,30.0,27844.0,14880.0,12964.0,276.638796,0.0,276.638796,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.15293077272,0.0,72.15293077272,0
3.0,0.0,24.0,31.0,14880.0,14880.0,0.0,43.31568,43.31568,0.0,291.139117483826,ra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.297595657599999,11.297595657599999,0.0,0
3.0,1.0,25.0,32.0,12964.0,0.0,12964.0,50.78647,0.0,50.78647,391.789662717657,ra,34.0,0.0,34.0,3740.0,0.0,3740.0,3726.7538728946,0.0,3726.7538728946,0.0,0.0,0.0,1
3.0,2.0,1.0,33.0,27844.0,14880.0,12964.0,332.50104,332.50104,0.0,2525.71464164925,link,0.0,0.0,0.0,0.0,0.0,0.0,3738.0514685522003,11.297595657599999,3726.7538728946,3824.7743898050003,98.02051691039998,3726.7538728946,0
4.0,2.0,1.0,34.0,59761.3086274698,30037.3419745759,29723.9666528939,2541.48042300009,0.0,2541.48042300009,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,10392.841724627964,3395.959778051614,6996.881946576351,11055.710648554848,3395.959778051614,7659.750870503234,0
4.0,1.0,29.0,35.0,19741.1962074672,0.0,19741.1962074672,941.130780889781,0.0,941.130780889781,27421.918402147,ra,0.0,0.0,0.0,0.0,0.0,0.0,6751.4162163046785,0.0,6751.4162163046785,6996.881946576351,0.0,6996.881946576351,0
4.0,0.0,28.0,36.0,20188.7740020659,20188.7740020659,0.0,6913.40781708113,6913.40781708113,0.0,27456.2755376563,ra,0.0,0.0,0.0,0.0,0.0,0.0,3395.959778051614,3395.959778051614,0.0,5199.114804902715,5199.114804902715,0.0,0
4.0,2.0,31.0,37.0,24242.04672144007,16011.0814154375,8230.96530600257,10336.618270691579,5459.80728965386,4876.81098103772,57952.4364496481,ra,0.0,0.0,0.0,0.0,0.0,0.0,10678.561181133136,5199.114804902715,5479.44637623042,13374.557958494912,6623.141742190234,6751.4162163046785,0
4.0,2.0,30.0,38.0,24222.43641462717,16010.6884723873,8211.74794223987,2097.1816748164297,3.69851459408978,2093.48316022234,57975.5602403068,ra,0.0,0.0,0.0,0.0,0.0,0.0,11556.565840571464,6623.141742190234,4933.42409838123,12103.552764997086,6624.106388766665,5479.44637623042,0
4.0,2.0,35.0,39.0,21337.9057816767,10925.6060783794,10412.2997032973,4724.82145770061,2596.38509090262,2128.43636679799,78476.4553474238,ra,0.0,0.0,0.0,0.0,0.0,0.0,11002.391713959641,6624.106388766665,4378.285325192977,12234.719646557116,7301.295548175886,4933.42409838123,0
4.0,0.0,40.0,40.0,10876.9999980846,10876.9999980846,0.0,1976.66074396654,1976.66074396654,0.0,96645.2667353262,ra,0.0,0.0,0.0,0.0,0.0,0.0,7301.295548175886,7301.295548175886,0.0,7816.848203417238,7816.848203417238,0.0,0
4.0,1.0,41.0,41.0,10239.998724531,0.0,10239.998724531,1817.26058482465,0.0,1817.26058482465,99246.7072366671,ra,0.0,0.0,0.0,0.0,0.0,0.0,3904.307419459012,0.0,3904.307419459012,4378.285325192977,0.0,4378.285325192977,0
4.0,2.0,42.0,42.0,15349.44862342799,7293.1561007636,8056.29252266439,2244.8438549829193,2242.94471998322,1.89913499969935,124531.184689634,ra,0.0,0.0,0.0,0.0,0.0,0.0,11720.66029048563,7816.848203417238,3903.8120870683906,12306.160464742274,8401.853045283262,3904.307419459012,0
4.0,2.0,45.0,43.0,29499.9997821141,14928.9998128104,14570.9999693037,9965.39545782924,4949.37419030477,5016.02126752447,160563.715389321,ra,0.0,0.0,0.0,0.0,0.0,0.0,10997.386465355921,8401.853045283262,2595.5334200726584,13596.560908666941,9692.74882159855,3903.8120870683906,0
4.0,2.0,49.0,44.0,29501.2496709625,14929.6109247903,14571.6387461722,7771.39511709413,964.25344768502,6807.14166940911,167022.616706975,ra,0.0,0.0,0.0,0.0,0.0,0.0,10512.843551455926,9692.74882159855,820.0947298573749,12539.778825896417,9944.245405823758,2595.5334200726584,0
4.0,2.0,2.0,45.0,37135.979248738106,18661.9898553614,18473.9893933767,2580.11657231137,2580.11657231137,0.0,182066.45484822,link,0.0,0.0,0.0,0.0,0.0,0.0,10764.340135681134,9944.245405823758,820.0947298573749,11437.286140071386,10617.19141021401,820.0947298573749,0
5.0,2.0,1.0,46.0,68793.7826224039,33913.4453688065,34880.3372535974,3843.82209257494,0.0,3843.82209257494,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,9496.339586796868,5566.9715007248415,3929.368086072026,10498.885264982262,5566.9715007248415,4931.9137642574215,0
5.0,1.0,26.0,47.0,36003.5240013336,0.0,36003.5240013336,3895.94746693039,0.0,3895.94746693039,10624.4240384357,ra,0.0,0.0,0.0,0.0,0.0,0.0,2913.227067747242,0.0,2913.227067747242,3929.368086072026,0.0,3929.368086072026,0
5.0,0.0,27.0,48.0,32653.8009159093,32653.8009159093,0.0,4178.14177110393,4178.14177110393,0.0,12028.5386871855,ra,0.0,0.0,0.0,0.0,0.0,0.0,5566.9715007248415,5566.9715007248415,0.0,6656.714437464168,6656.714437464168,0.0,0
5.0,2.0,32.0,49.0,33127.6679782642,16315.8916479239,16811.7763303403,9152.20454584315,5870.83645283758,3281.36809300557,39273.393575652,ra,64.0,64.0,0.0,7040.0,2810.7447026892414,4229.255297310759,12943.350376504455,6656.714437464168,6286.635939040286,8290.428366151265,5377.201298404024,2913.227067747242,1
5.0,1.0,36.0,50.0,15728.3542233459,0.0,15728.3542233459,1275.7622080105,0.0,1275.7622080105,47330.3638647794,ra,0.0,0.0,0.0,0.0,0.0,0.0,5953.891639946988,0.0,5953.891639946988,6286.635939040286,0.0,6286.635939040286,0
5.0,0.0,39.0,51.0,16181.0369578104,16181.0369578104,0.0,2402.71193975453,2402.71193975453,0.0,54808.4650706048,ra,0.0,0.0,0.0,0.0,0.0,0.0,5377.201298404024,5377.201298404024,0.0,6003.8766265308,6003.8766265308,0.0,0
5.0,1.0,43.0,52.0,15425.0541977474,0.0,15425.0541977474,6550.91638851091,0.0,6550.91638851091,67696.5829264334,ra,0.0,0.0,0.0,0.0,0.0,0.0,4245.281627495574,0.0,4245.281627495574,5953.891639946988,0.0,5953.891639946988,0
5.0,0.0,44.0,53.0,16743.9409701348,16743.9409701348,0.0,2188.52376611744,2188.52376611744,0.0,67916.7177403682,ra,0.0,0.0,0.0,0.0,0.0,0.0,6003.8766265308,6003.8766265308,0.0,6574.68739520955,6574.68739520955,0.0,0
5.0,1.0,50.0,54.0,23926.8657512302,0.0,23926.8657512302,3865.03208223887,0.0,3865.03208223887,86150.6446371155,ra,0.0,0.0,0.0,0.0,0.0,0.0,3237.203959806031,0.0,3237.203959806031,4245.281627495574,0.0,4245.281627495574,0
5.0,0.0,51.0,55.0,23976.5917239922,23976.5917239922,0.0,3863.2104401925,3863.2104401925,0.0,86198.2118888899,ra,0.0,0.0,0.0,0.0,0.0,0.0,6574.68739520955,6574.68739520955,0.0,7582.289942220557,7582.289942220557,0.0,0
