segment_id,dir,type_ID,POI_ID,traffic_flow,traffic_flow_0,traffic_flow_1,energy_demand,energy_demand_0,energy_demand_1,dist_along_segment,pois_type,pYi_dir,pYi_dir_0,pYi_dir_1,pE_charged,pE_charged_0,pE_charged_1,pE_input,pE_input_0,pE_input_1,pE_output,pE_output_0,pE_output_1,pXi
0.0,2.0,0.0,0.0,26540.636112053,13243.0239038645,13297.6122081885,4423.92123143818,0.0,4423.92123143818,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0334367242617,0.0,552.0334367242617,0
0.0,2.0,1.0,1.0,26594.7769799282,13269.4415749127,13325.3354050155,810.003976920776,31.774775427221,778.229201493555,239.715824101164,ra,4.0,0.0,4.0,1132.8,0.0,1132.8,1035.6896496604206,0.0,1035.6896496604206,3.964975315468734,3.964975315468734,0.0,1
0.0,2.0,0.0,2.0,45891.0713847726,24132.5354848012,21758.5358999714,10453.07839190074,5371.86342144895,5081.21497045179,24427.462160298,ra,6.0,0.0,6.0,915.9197226048411,0.0,915.9197226048411,1321.5213398237668,3.964975315468734,1317.556364508298,1709.9758334734856,674.2861838130649,1035.6896496604206,1
0.0,1.0,2.0,3.0,5594.60627343411,0.0,5594.60627343411,2065.98540498995,0.0,2065.98540498995,68504.6013106114,ra,7.0,0.0,7.0,1142.793252837302,0.0,1142.793252837302,2202.548231725539,0.0,2202.548231725539,1317.556364508298,0.0,1317.556364508298,1
0.0,0.0,3.0,4.0,4553.08388931748,4553.08388931748,0.0,7187.4483251383,7187.4483251383,0.0,79329.1374904099,ra,6.0,6.0,0.0,1571.1628668805579,1571.1628668805579,0.0,674.2861838130649,674.2861838130649,0.0,0.0,0.0,0.0,1
0.0,2.0,4.0,5.0,7895.539602766939,4645.32330643337,3250.21629633357,2342.9750495919798,1038.66179081139,1304.31325878059,104473.71241617,ra,3.0,0.0,3.0,849.5999999999999,129.60810285254286,719.991897147457,2759.7830423107666,0.0,2759.7830423107666,2202.548231725539,0.0,2202.548231725539,1
0.0,2.0,5.0,6.0,19815.36822147166,9562.72950758806,10252.6387138836,7959.02626511719,2076.95503589247,5882.07122922472,133409.21035476,ra,0.0,0.0,0.0,0.0,0.0,0.0,2025.7961953817087,0.0,2025.7961953817087,3018.9532595012633,259.1702171904966,2759.7830423107666,0
0.0,2.0,6.0,7.0,38420.413170467305,19234.6634945469,19185.7496759204,10291.73164091456,4957.10120865155,5334.63043226301,173065.413799776,ra,1.0,1.0,0.0,283.2,283.2,0.0,1619.29127571661,259.1702171904966,1360.1210585261135,2620.332040946266,594.5358455645573,2025.7961953817087,1
0.0,1.0,7.0,8.0,21229.4573799075,0.0,21229.4573799075,31.9071906889248,0.0,31.9071906889248,176940.22069629,ra,0.0,0.0,0.0,0.0,0.0,0.0,1356.1395599390564,0.0,1356.1395599390564,1360.1210585261135,0.0,1360.1210585261135,0
0.0,2.0,0.0,9.0,50605.7308716768,25638.9023938735,24966.8284778033,5210.17855174236,5210.17855174236,0.0,194059.964946131,link,0.0,0.0,0.0,0.0,0.0,0.0,1950.6754055036138,594.5358455645573,1356.1395599390564,2600.820971257809,1244.6814113187525,1356.1395599390564,0
1.0,2.0,0.0,10.0,41635.2696746832,21021.6267553003,20613.6429193829,39.7761865009555,0.0,39.7761865009555,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,1984.7392551609091,1413.07038376737,571.668871393539,1989.7026764754357,1413.07038376737,576.6322927080657,0
1.0,2.0,8.0,11.0,39859.9435983602,20128.7100274165,19731.2335709437,2276.328443367862,1715.72731424055,560.601129127312,8218.21591932416,ra,6.0,6.0,0.0,1699.1999999999996,1627.1551021602177,72.04489783978201,1986.8302474599623,1413.07038376737,573.7598636925921,571.6790240917819,0.010152698242956787,571.668871393539,1
1.0,0.0,9.0,12.0,15021.9786197919,15021.9786197919,0.0,1426.84265640488,1426.84265640488,0.0,16747.0640478161,ra,0.0,0.0,0.0,0.0,0.0,0.0,0.010152698242956787,0.010152698242956787,0.0,178.0569157559788,178.0569157559788,0.0,0
1.0,2.0,10.0,13.0,29629.2702066633,14994.1517039878,14635.1185026755,191.32891529796441,24.7111120586864,166.617803239278,16911.7407621753,ra,0.0,0.0,0.0,0.0,0.0,0.0,731.0255868097897,178.0569157559788,552.9686710538109,754.9003244308129,181.14046073822078,573.7598636925921,0
1.0,2.0,14.0,14.0,23126.816645439998,11846.3351177034,11280.4815277366,2715.58896866506,1386.75954291372,1328.82942575134,27721.2649615329,ra,0.0,0.0,0.0,0.0,0.0,0.0,568.2928262247272,181.14046073822078,387.15236548650637,907.1541740374962,354.18550298368524,552.9686710538109,0
1.0,1.0,13.0,15.0,11337.2619320883,0.0,11337.2619320883,1420.24853693026,0.0,1420.24853693026,29194.6309655969,ra,0.0,0.0,0.0,0.0,0.0,0.0,209.9284413188204,0.0,209.9284413188204,387.15236548650637,0.0,387.15236548650637,0
1.0,0.0,12.0,16.0,11885.5265358471,11885.5265358471,0.0,208.504810997731,208.504810997731,0.0,29478.4736802298,ra,0.0,0.0,0.0,0.0,0.0,0.0,354.18550298368524,354.18550298368524,0.0,380.20351310797525,380.20351310797525,0.0,0
1.0,0.0,15.0,17.0,11960.1701828351,11960.1701828351,0.0,465.471180470787,465.471180470787,0.0,33381.7233696118,ra,0.0,0.0,0.0,0.0,0.0,0.0,380.20351310797525,380.20351310797525,0.0,438.286747869335,438.286747869335,0.0,0
1.0,2.0,16.0,18.0,23460.935326572,11970.3853891252,11490.5499374468,1768.668281716874,86.3301716488441,1682.33811006803,34103.2604930604,ra,2.0,0.0,2.0,449.05934956251974,449.05934956251974,0.0,438.286747869335,438.286747869335,0.0,209.9284413188204,0.0,209.9284413188204,1
1.0,2.0,0.0,19.0,23472.9532848191,11974.8809399587,11498.0723448604,41.4313703808343,41.4313703808343,0.0,34449.3464575004,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.169961349445728,5.169961349445728,0.0,0
2.0,2.0,0.0,20.0,68929.1689525749,33758.8137930879,35170.355159487,2037.30449092795,0.0,2037.30449092795,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,2890.7218732251085,1098.524053721143,1792.1978195039653,3144.9443471218938,1098.524053721143,2046.420293400751,0
2.0,1.0,11.0,21.0,34398.2821383792,0.0,34398.2821383792,0.177994253383828,0.0,0.177994253383828,2598.41164546074,ra,0.0,0.0,0.0,0.0,0.0,0.0,1792.1756087153296,0.0,1792.1756087153296,1792.1978195039653,0.0,1792.1978195039653,0
2.0,0.0,17.0,22.0,24285.974119979,24285.974119979,0.0,5629.75346622784,5629.75346622784,0.0,19826.0309188716,ra,0.0,0.0,0.0,0.0,0.0,0.0,1098.524053721143,1098.524053721143,0.0,1801.0257465150169,1801.0257465150169,0.0,0
2.0,1.0,18.0,23.0,24186.0911430872,0.0,24186.0911430872,4128.06929715106,0.0,4128.06929715106,19924.5544753991,ra,0.0,0.0,0.0,0.0,0.0,0.0,1277.059682837649,0.0,1277.059682837649,1792.1756087153296,0.0,1792.1756087153296,0
2.0,0.0,19.0,24.0,24395.8043620461,24395.8043620461,0.0,1107.94961707917,1107.94961707917,0.0,24376.283905319,ra,0.0,0.0,0.0,0.0,0.0,0.0,1801.0257465150169,1801.0257465150169,0.0,1939.2798434657236,1939.2798434657236,0.0,0
2.0,0.0,20.0,25.0,18382.7449604955,18382.7449604955,0.0,3193.59583085962,3193.59583085962,0.0,38424.0480859037,ra,0.0,0.0,0.0,0.0,0.0,0.0,1939.2798434657236,1939.2798434657236,0.0,2337.7886752887944,2337.7886752887944,0.0,0
2.0,1.0,21.0,26.0,18491.6133654888,0.0,18491.6133654888,4453.99249618843,0.0,4453.99249618843,38987.6806255175,ra,0.0,0.0,0.0,0.0,0.0,0.0,721.2738412313211,0.0,721.2738412313211,1277.059682837649,0.0,1277.059682837649,0
2.0,2.0,22.0,27.0,37060.499514109295,18323.8494067353,18736.650107374,9037.685965220891,4162.99183164668,4874.69413357421,60686.5331745626,ra,10.0,10.0,0.0,2682.7417757879307,2682.7417757879307,0.0,2450.7799511766657,2337.7886752887944,112.99127588787152,895.7944310745075,174.52058984318646,721.2738412313211,1
2.0,2.0,23.0,28.0,37058.9029265594,18323.1127403572,18735.7901862022,905.670862196634,0.17407320896991,905.496788987664,60687.5223097686,ra,1.0,1.0,0.0,174.54231134923552,174.54231134923552,0.0,174.52058984318646,174.52058984318646,0.0,112.99127588787152,0.0,112.99127588787152,1
2.0,2.0,0.0,29.0,23931.6001633626,12393.9415716933,11537.6585916693,2066.87595360883,2066.87595360883,0.0,74788.4585560346,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,257.9125116073763,257.9125116073763,0.0,0
3.0,2.0,0.0,30.0,27844.0,14880.0,12964.0,276.638796,0.0,276.638796,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.520023593977044,0.0,34.520023593977044,0
3.0,0.0,24.0,31.0,14880.0,14880.0,0.0,43.31568,43.31568,0.0,291.139117483826,ra,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.405092551043199,5.405092551043199,0.0,0
3.0,1.0,25.0,32.0,12964.0,0.0,12964.0,50.78647,0.0,50.78647,391.789662717657,ra,3.0,0.0,3.0,849.5999999999998,0.0,849.5999999999998,843.2626743682965,0.0,843.2626743682965,0.0,0.0,0.0,1
3.0,2.0,1.0,33.0,27844.0,14880.0,12964.0,332.50104,332.50104,0.0,2525.71464164925,link,0.0,0.0,0.0,0.0,0.0,0.0,848.6677669371393,5.405092551043199,843.262674386096,890.1584902444293,46.895815876132794,843.2626743682965,0
4.0,2.0,1.0,34.0,59761.3086274698,30037.3419745759,29723.9666528939,2541.48042300009,0.0,2541.48042300009,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,1922.6864871712514,1505.0096901990867,417.6767969721649,2239.821919489985,1505.0096901990867,734.8122292908981,0
4.0,1.0,29.0,35.0,19741.1962074672,0.0,19741.1962074672,941.130780889781,0.0,941.130780889781,27421.918402147,ra,6.0,0.0,6.0,1699.1999999999998,0.0,1699.1999999999998,1999.4389783036172,0.0,1999.4389783036172,417.6767969721649,0.0,417.6767969721649,1
4.0,0.0,28.0,36.0,20188.7740020659,20188.7740020659,0.0,6913.40781708113,6913.40781708113,0.0,27456.2755376563,ra,0.0,-0.0,0.0,0.0,0.0,0.0,1505.0096901990867,1505.0096901990867,0.0,2367.690573759706,2367.690573759706,0.0,0
4.0,2.0,31.0,37.0,24242.04672144007,16011.0814154375,8230.96530600257,10336.618270691579,5459.80728965386,4876.81098103772,57952.4364496481,ra,0.0,0.0,-0.0,0.0,0.0,0.0,3758.582838576367,2367.690573759706,1390.8922648166613,5048.424725345595,3048.985747041978,1999.4389783036172,0
4.0,2.0,30.0,38.0,24222.43641462717,16010.6884723873,8211.74794223987,2097.1816748164297,3.69851459408978,2093.48316022234,57975.5602403068,ra,5.0,5.0,0.0,1416.0,790.0821063187561,625.9178936812439,4804.56324718032,3048.985747041978,1755.5775001383424,3650.257420023378,2259.3651552067167,1390.8922648166613,1
4.0,2.0,35.0,39.0,21337.9057816767,10925.6060783794,10412.2997032973,4724.82145770061,2596.38509090262,2128.43636679799,78476.4553474238,ra,0.0,0.0,-0.0,0.0,0.0,0.0,3749.348405143994,2259.3651552067167,1489.9832499372774,4338.929297468128,2583.3517973297858,1755.5775001383424,0
4.0,0.0,40.0,40.0,10876.9999980846,10876.9999980846,0.0,1976.66074396654,1976.66074396654,0.0,96645.2667353262,ra,0.0,-0.0,0.0,0.0,0.0,0.0,2583.3517973297858,2583.3517973297858,0.0,2830.006917673113,2830.006917673113,0.0,0
4.0,1.0,41.0,41.0,10239.998724531,0.0,10239.998724531,1817.26058482465,0.0,1817.26058482465,99246.7072366671,ra,0.0,0.0,-0.0,0.0,0.0,0.0,1263.2186776082704,0.0,1263.2186776082704,1489.9832499372774,0.0,1489.9832499372774,0
4.0,2.0,42.0,42.0,15349.44862342799,7293.1561007636,8056.29252266439,2244.8438549829193,2242.94471998322,1.89913499969935,124531.184689634,ra,6.0,0.0,6.0,1699.1999999999994,954.3949847612611,744.8050152387383,4837.793629352094,2830.006917673113,2007.786711678981,3418.713641292881,2155.494963684611,1263.2186776082704,1
4.0,2.0,45.0,43.0,29499.9997821141,14928.9998128104,14570.9999693037,9965.39545782924,4949.37419030477,5016.02126752447,160563.715389321,ra,0.0,-0.0,0.0,0.0,0.0,0.0,3537.3637816823484,2155.494963684611,1381.8688179977373,4780.883097489293,2773.096385810312,2007.786711678981,0
4.0,2.0,49.0,44.0,29501.2496709625,14929.6109247903,14571.6387461722,7771.39511709413,964.25344768502,6807.14166940911,167022.616706975,ra,0.0,-0.0,0.0,0.0,0.0,0.0,3305.544607589337,2773.096385810312,532.4482217790251,4275.2883553041365,2893.4195373063994,1381.8688179977373,0
4.0,2.0,2.0,45.0,37135.979248738106,18661.9898553614,18473.9893933767,2580.11657231137,2580.11657231137,0.0,182066.45484822,link,0.0,0.0,0.0,0.0,0.0,0.0,3425.8677590854245,2893.4195373063994,532.4482217790251,3747.8243546144176,3215.3761328353926,532.4482217790251,0
5.0,2.0,1.0,46.0,68793.7826224039,33913.4453688065,34880.3372535974,3843.82209257494,0.0,3843.82209257494,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,2199.854510643746,556.4683439158607,1643.3861667278854,2679.5010072498735,556.4683439158607,2123.032663334013,0
5.0,1.0,26.0,47.0,36003.5240013336,0.0,36003.5240013336,3895.94746693039,0.0,3895.94746693039,10624.4240384357,ra,0.0,0.0,-0.0,0.0,0.0,0.0,1157.235270960785,0.0,1157.235270960785,1643.3861667278854,0.0,1643.3861667278854,0
5.0,0.0,27.0,48.0,32653.8009159093,32653.8009159093,0.0,4178.14177110393,4178.14177110393,0.0,12028.5386871855,ra,0.0,-0.0,0.0,0.0,0.0,0.0,556.4683439158607,556.4683439158607,0.0,1077.832500364433,1077.832500364433,0.0,0
5.0,2.0,32.0,49.0,33127.6679782642,16315.8916479239,16811.7763303403,9152.20454584315,5870.83645283758,3281.36809300557,39273.393575652,ra,14.0,0.0,14.0,3964.800000000068,1378.4100516704143,2586.3899483296536,4411.996336692969,1077.832500364433,3334.1638363285356,1589.2426491682104,432.0073782074252,1157.235270960785,1
5.0,1.0,36.0,50.0,15728.3542233459,0.0,15728.3542233459,1275.7622080105,0.0,1275.7622080105,47330.3638647794,ra,0.0,0.0,-0.0,0.0,0.0,0.0,3174.9694567257557,0.0,3174.9694567257557,3334.1638363285356,0.0,3334.1638363285356,0
5.0,0.0,39.0,51.0,16181.0369578104,16181.0369578104,0.0,2402.71193975453,2402.71193975453,0.0,54808.4650706048,ra,0.0,-0.0,0.0,0.0,0.0,0.0,432.0073782074252,432.0073782074252,0.0,731.8267601926502,731.8267601926502,0.0,0
5.0,1.0,43.0,52.0,15425.0541977474,0.0,15425.0541977474,6550.91638851091,0.0,6550.91638851091,67696.5829264334,ra,0.0,0.0,-0.0,0.0,0.0,0.0,2357.521609365388,0.0,2357.521609365388,3174.9694567257557,0.0,3174.9694567257557,0
5.0,0.0,44.0,53.0,16743.9409701348,16743.9409701348,0.0,2188.52376611744,2188.52376611744,0.0,67916.7177403682,ra,0.0,-0.0,0.0,0.0,0.0,0.0,731.8267601926502,731.8267601926502,0.0,1004.9189405546931,1004.9189405546931,0.0,0
5.0,1.0,50.0,54.0,23926.8657512302,0.0,23926.8657512302,3865.03208223887,0.0,3865.03208223887,86150.6446371155,ra,0.0,0.0,-0.0,0.0,0.0,0.0,1875.2284510211707,0.0,1875.2284510211707,2357.521609365388,0.0,2357.521609365388,0
5.0,0.0,51.0,55.0,23976.5917239922,23976.5917239922,0.0,3863.2104401925,3863.2104401925,0.0,86198.2118888899,ra,0.0,-0.0,0.0,0.0,0.0,0.0,1004.9189405546931,1004.9189405546931,0.0,1486.9847876278832,1486.9847876278832,0.0,0
5.0,2.0,4.0,56.0,48295.9987384735,24204.9992554563,24090.9994830172,3849.65902876729,3849.65902876729,0.0,102115.051061861,link,0.0,0.0,0.0,0.0,0.0,0.0,3362.213238649054,1486.9847876278832,1875.2284510211707,3842.5880899834037,1967.3596389622332,1875.2284510211707,0
6.0,2.0,0.0,57.0,17593.52882743976,9370.08985369332,8223.43897374644,3280.58897165935,0.0,3280.58897165935,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,409.36416128640775,0.0,409.36416128640775,0
