highway,name,asfinag_position,direction,asfinag_type,traffic_flow,traffic_flow_0,traffic_flow_1,energy_demand,energy_demand_0,energy_demand_1,pXi_dir,pYi_dir,pYi_dir_0,pYi_dir_1,pE_charged,pE_charged_0,pE_charged_1,pE_input,pE_input_0,pE_input_1,pE_output,pE_output_0,pE_output_1
A1,'Steinhäusl',32.7,2.0,0.0,63195.99999999913,31485.99999999933,31709.9999999998,228883.80989013438,151754.18761753893,77129.62227259546,1.0,13.0,1.0,12.0,12720.652723511208,720.6527235112078,12000.0,430.5566591106817,0.0,430.5566591106817,22042.47541911963,22042.47541911963,0.0
A1,'Kirchstetten',44.88,0.0,1.0,29897.99999542764,29897.99999542764,0.0,72732.0809427628,72732.0809427628,0.0,1.0,1.0,1.0,0.0,1000.0000000000002,1000.0000000000002,0.0,22042.47541911963,22042.47541911963,0.0,31952.287560534045,31952.287560534045,0.0
A1,'Kesselhof',44.88,1.0,1.0,30234.999996719125,0.0,30234.999996719125,109130.95569981833,0.0,109130.95569981833,1.0,16.0,0.0,16.0,16000.000000000091,0.0,16000.000000000091,60.913304138121035,0.0,60.913304138121035,430.5566591106817,0.0,430.5566591106817
A1,'St. Pölten',62.9,2.0,0.0,71148.0,35583.0,35565.0,227454.84943410664,128422.41740026572,99032.43203384092,0.0,123.0,-0.0,123.0,123000.00000000003,0.0,123000.00000000003,140158.33605959621,31952.287560534045,108206.04849906218,51276.56347471203,51215.65017057391,60.913304138121035
A1,'Schallaburg',76.81,1.0,1.0,29188.0,0.0,29188.0,136934.36037638868,0.0,136934.36037638868,1.0,1.0,0.0,1.0,1000.0000000000002,0.0,1000.0000000000002,88665.89444260398,0.0,88665.89444260398,108206.04849906218,0.0,108206.04849906218
A1,'Roggendorf',76.82,0.0,1.0,28377.0,28377.0,0.0,78562.33219617409,78562.33219617409,0.0,1.0,63.0,63.0,0.0,63000.000000000015,63000.000000000015,0.0,51215.65017057391,51215.65017057391,0.0,0.0,0.0,0.0
A1,'Ornding',88.04,0.0,1.0,27048.0,27048.0,0.0,60488.07492270462,60488.07492270462,0.0,1.0,9.0,9.0,0.0,9000.000000000002,9000.000000000002,0.0,0.0,0.0,0.0,73.21123840569089,73.21123840569089,0.0
A1,'Ybbs',100.32,1.0,0.0,27161.40445083877,0.0,27161.40445083877,104129.25066774894,0.0,104129.25066774894,1.0,1.0,0.0,1.0,999.9999999999966,0.0,999.9999999999966,74046.50684244164,0.0,74046.50684244164,88665.89444260398,0.0,88665.89444260398
A1,'Kemmelbach',101.38,0.0,0.0,26898.000000000207,26898.000000000207,0.0,72226.10016870651,72226.10016870651,0.0,1.0,10.0,10.0,0.0,10000.000000000002,10000.000000000002,0.0,73.21123840569089,73.21123840569089,0.0,907.1262637115142,907.1262637115142,0.0
A1,'Viehdorf',118.17,0.0,1.0,25545.0,25545.0,0.0,92117.57063469278,92117.57063469278,0.0,1.0,14.0,14.0,0.0,14000.000000000004,14000.000000000004,0.0,907.1262637115142,907.1262637115142,0.0,724.7618589153426,724.7618589153426,0.0
