Time of calculation: 20210913-092303; value of objective: 8139.83635594699;  acc=20;  ec=0.25;  e_tax=0.15;  cfix=50000;  cvar=10000;  eta=0.01;  cars=20;  i=0.05;  T=10
highway,name,asfinag_position,direction,asfinag_type,traffic_flow,traffic_flow_0,traffic_flow_1,energy_demand,energy_demand_0,energy_demand_1,pXi_dir,pYi_dir,pYi_dir_0,pYi_dir_1,pE_charged,pE_charged_0,pE_charged_1,pE_input,pE_input_0,pE_input_1,pE_output,pE_output_0,pE_output_1
A1,'Parkplatz Großraum’,27.42,2.0,2.0,25490.00000000002,12193.00000000001,13297.00000000001,59974.325349551335,45433.23590445468,14541.089445096652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.7432534955133,454.3323590445468,145.4108944509665
A1,'Steinhäusl',32.7,2.0,0.0,63195.99999999913,31485.99999999933,31709.9999999998,111561.50482266714,34431.882550071685,77129.62227259546,1.0,2.0,1.0,1.0,681.9849649957146,400.0,281.9849649957146,599.7432534955133,454.3323590445468,145.4108944509665,1033.3733367264701,398.6511845452637,634.7221521812065
A1,'Kesselhof',44.88,1.0,1.0,30234.999996719125,0.0,30234.999996719125,109130.95569981833,0.0,109130.95569981833,1.0,4.0,0.0,4.0,1600.0,0.0,1600.0,634.7221521812065,0.0,634.7221521812065,126.03170917938985,0.0,126.03170917938985
A1,'Kirchstetten',44.88,0.0,1.0,29897.99999542764,29897.99999542764,0.0,72732.0809427628,72732.0809427628,0.0,1.0,2.0,2.0,0.0,800.0,800.0,0.0,398.6511845452637,398.6511845452637,0.0,325.97199397289165,325.97199397289165,0.0
A1,'St. Pölten',62.9,2.0,0.0,71148.0,35583.0,35565.0,227454.84943410664,128422.41740026572,99032.43203384092,1.0,5.0,4.0,1.0,2000.0,1600.0,400.0,452.0037031522815,325.97199397289165,126.03170917938985,726.5521974933479,10.196167975548917,716.356029517799
A1,'Schallaburg',76.81,1.0,1.0,29188.0,0.0,29188.0,136934.36037638868,0.0,136934.36037638868,1.0,4.0,0.0,4.0,1600.0,0.0,1600.0,716.356029517799,0.0,716.356029517799,485.6996332816859,0.0,485.6996332816859
A1,'Roggendorf',76.82,0.0,1.0,28377.0,28377.0,0.0,78562.33219617409,78562.33219617409,0.0,1.0,2.0,2.0,0.0,795.8194899372897,795.8194899372897,0.0,10.196167975548917,10.196167975548917,0.0,0.0,0.0,0.0
A1,'Ornding',88.04,0.0,1.0,27048.0,27048.0,0.0,60488.07492270462,60488.07492270462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.8807492270462,604.8807492270462,0.0
A1,'Ybbs',100.32,1.0,0.0,27161.40445083877,0.0,27161.40445083877,104129.25066774894,0.0,104129.25066774894,1.0,4.0,0.0,4.0,1526.9921399591753,0.0,1526.9921399591753,485.6996332816859,0.0,485.6996332816859,0.0,0.0,0.0
A1,'Kemmelbach',101.38,0.0,0.0,26898.000000000207,26898.000000000207,0.0,72226.10016870651,72226.10016870651,0.0,1.0,2.0,2.0,0.0,718.6243130755854,718.6243130755854,0.0,604.8807492270462,604.8807492270462,0.0,608.5174378385259,608.5174378385259,0.0
A1,'Viehdorf',118.17,0.0,1.0,25545.0,25545.0,0.0,92117.57063469278,92117.57063469278,0.0,1.0,3.0,3.0,0.0,1200.0,1200.0,0.0,608.5174378385259,608.5174378385259,0.0,329.69314418545366,329.69314418545366,0.0
A1,'Amstetten',119.36,1.0,1.0,25407.0,0.0,25407.0,56128.53142795883,0.0,56128.53142795883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,561.2853142795883,0.0,561.2853142795883
A1,'Parkplatz Zeillern’,124.31,0.0,2.0,24685.0,24685.0,0.0,24100.57479449837,24100.57479449837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,329.69314418545366,329.69314418545366,0.0,570.6988921304373,570.6988921304373,0.0
A1,'Oed',130.52,1.0,2.0,26849.69206306653,0.0,26849.69206306653,69822.67372138443,0.0,69822.67372138443,1.0,2.0,0.0,2.0,800.0,0.0,800.0,561.2853142795883,0.0,561.2853142795883,459.51205149343264,0.0,459.51205149343264
A1,'Strengberg',136.0,0.0,0.0,25773.0,25773.0,0.0,60567.28709144443,60567.28709144443,0.0,1.0,3.0,3.0,0.0,1166.8634245510339,1166.8634245510339,0.0,570.6988921304373,570.6988921304373,0.0,9.508338493847873,9.508338493847873,0.0
