highway,name,asfinag_position,direction,asfinag_type,traffic_flow,traffic_flow_0,traffic_flow_1,energy_demand,energy_demand_0,energy_demand_1,pXi_dir,pYi_dir,pYi_dir_0,pYi_dir_1,pE_charged,pE_charged_0,pE_charged_1,pE_input,pE_input_0,pE_input_1,pE_output,pE_output_0,pE_output_1
A1,'Parkplatz Großraum’,27.42,2.0,2.0,25490.00000000002,12193.00000000001,13297.00000000001,59974.325349551335,45433.23590445468,14541.089445096652,1.0,148.0,112.0,36.0,58997.06519013192,44597.06519013192,14400.0,0.0,0.0,0.0,977.260159419413,836.1707143227613,141.08944509665162
A1,'Steinhäusl',32.7,2.0,0.0,63195.99999999913,31485.99999999933,31709.9999999998,111561.50482266714,34431.882550071685,77129.62227259546,1.0,279.0,86.0,193.0,111600.0,34400.0,77200.0,977.260159419413,836.1707143227613,141.08944509665162,938.7649820865554,868.0532643944462,70.71171769210923
A1,'Kesselhof',44.88,1.0,1.0,30234.999996719125,0.0,30234.999996719125,109130.95569981833,0.0,109130.95569981833,1.0,170.0,0.0,170.0,67998.65160048079,0.0,67998.65160048079,70.71171769210923,0.0,70.71171769210923,41203.01581702965,0.0,41203.01581702965
A1,'Kirchstetten',44.88,0.0,1.0,29897.99999542764,29897.99999542764,0.0,72732.0809427628,72732.0809427628,0.0,1.0,184.0,184.0,0.0,73600.0,73600.0,0.0,868.0532643944462,868.0532643944462,0.0,0.13420715724350885,0.13420715724350885,0.0
A1,'St. Pölten',62.9,2.0,0.0,71148.0,35583.0,35565.0,227454.84943410664,128422.41740026572,99032.43203384092,1.0,568.0,218.0,350.0,227200.0,87200.0,140000.0,41203.15002418689,0.13420715724350885,41203.01581702965,41457.99945829353,41222.55160742297,235.44785087056516
A1,'Schallaburg',76.81,1.0,1.0,29188.0,0.0,29188.0,136934.36037638868,0.0,136934.36037638868,1.0,342.0,0.0,342.0,136800.0,0.0,136800.0,235.44785087056516,0.0,235.44785087056516,369.8082272592437,0.0,369.8082272592437
A1,'Roggendorf',76.82,0.0,1.0,28377.0,28377.0,0.0,78562.33219617409,78562.33219617409,0.0,1.0,197.0,197.0,0.0,78800.0,78800.0,0.0,41222.55160742297,41222.55160742297,0.0,40984.883803597055,40984.883803597055,0.0
A1,'Ornding',88.04,0.0,1.0,27048.0,27048.0,0.0,60488.07492270462,60488.07492270462,0.0,1.0,151.0,151.0,0.0,60400.0,60400.0,0.0,40984.883803597055,40984.883803597055,0.0,41072.95872630167,41072.95872630167,0.0
A1,'Ybbs',100.32,1.0,0.0,27161.40445083877,0.0,27161.40445083877,104129.25066774894,0.0,104129.25066774894,1.0,158.0,0.0,158.0,63200.0,0.0,63200.0,369.8082272592437,0.0,369.8082272592437,41299.05889500819,0.0,41299.05889500819
A1,'Kemmelbach',101.38,0.0,0.0,26898.000000000207,26898.000000000207,0.0,72226.10016870651,72226.10016870651,0.0,1.0,180.0,180.0,0.0,72000.0,72000.0,0.0,41072.95872630167,41072.95872630167,0.0,41299.05889500819,41299.05889500819,0.0
A1,'Viehdorf',118.17,0.0,1.0,25545.0,25545.0,0.0,92117.57063469278,92117.57063469278,0.0,1.0,291.0,291.0,0.0,116400.0,116400.0,0.0,41299.05889500819,41299.05889500819,0.0,17016.629529700964,17016.629529700964,0.0
A1,'Amstetten',119.36,1.0,1.0,25407.0,0.0,25407.0,56128.53142795883,0.0,56128.53142795883,1.0,141.0,0.0,141.0,56400.0,0.0,56400.0,41299.05889500819,0.0,41299.05889500819,41027.590322967015,0.0,41027.590322967015
A1,'Parkplatz Zeillern’,124.31,0.0,2.0,24685.0,24685.0,0.0,24100.57479449837,24100.57479449837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17016.629529700964,17016.629529700964,0.0,41117.20432419934,41117.20432419934,0.0
A1,'Oed',130.52,1.0,2.0,26849.69206306653,0.0,26849.69206306653,69822.67372138443,0.0,69822.67372138443,1.0,175.0,0.0,175.0,70000.0,0.0,70000.0,41027.590322967015,0.0,41027.590322967015,40850.26404435145,0.0,40850.26404435145
A1,'Strengberg',136.0,0.0,0.0,25773.0,25773.0,0.0,60567.28709144443,60567.28709144443,0.0,1.0,254.0,254.0,0.0,101600.0,101600.0,0.0,41117.20432419934,41117.20432419934,0.0,84.49141564376623,84.49141564376623,0.0
A1,'Haag',143.54,1.0,0.0,28172.0,0.0,28172.0,72532.38382040594,0.0,72532.38382040594,1.0,181.0,0.0,181.0,72400.0,0.0,72400.0,40850.26404435145,0.0,40850.26404435145,40982.64786475739,0.0,40982.64786475739
A1,'Ennsblick',147.1,0.0,2.0,27181.0,27181.0,0.0,59900.9099344678,59900.9099344678,0.0,1.0,123.0,123.0,0.0,49200.0,49200.0,0.0,84.49141564376623,84.49141564376623,0.0,10785.40135011157,10785.40135011157,0.0
A1,'Parkplatz Ennsdorf’,152.88,0.0,2.0,26232.408315204048,26232.408315204048,0.0,30328.56812345904,30328.56812345904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10785.40135011157,10785.40135011157,0.0,41113.969473570614,41113.969473570614,0.0
A1,'Enns Süd',156.19,1.0,1.0,29648.737115098505,0.0,29648.737115098505,86236.6993060754,0.0,86236.6993060754,1.0,216.0,0.0,216.0,86400.0,0.0,86400.0,40982.64786475739,0.0,40982.64786475739,40819.34717083279,0.0,40819.34717083279
A1,'Enns Nord',156.79,0.0,1.0,29791.88732837659,29791.88732837659,0.0,22744.768825614865,22744.768825614865,0.0,1.0,159.0,159.0,0.0,63600.0,63600.0,0.0,41113.969473570614,41113.969473570614,0.0,258.7382991854829,258.7382991854829,0.0
