highway,name,asfinag_position,direction,asfinag_type,traffic_flow,traffic_flow_0,traffic_flow_1,energy_demand,energy_demand_0,energy_demand_1,pXi_dir,pYi_dir,pYi_dir_0,pYi_dir_1,pE_charged,pE_charged_0,pE_charged_1,pE_input,pE_input_0,pE_input_1,pE_output,pE_output_0,pE_output_1
A1,'Steinhäusl',32.7,2.0,0.0,63195.99999999913,31485.99999999933,31709.9999999998,228883.80989013438,151754.18761753893,77129.62227259546,0.0,1.0,0.0,1.0,509.0555069991317,1.7053025658242404e-12,509.05550699913,0.0,0.0,0.0,1001.5776382757551,1001.5776382757551,0.0
A1,'Kesselhof',44.88,1.0,1.0,30234.999996719125,0.0,30234.999996719125,109130.95569981833,0.0,109130.95569981833,1.0,1.0,0.0,1.0,277.64513752632104,0.0,277.64513752632104,0.0,0.0,0.0,442.61917009247986,0.0,442.61917009247986
A1,'Kirchstetten',44.88,0.0,1.0,29897.99999542764,29897.99999542764,0.0,72732.0809427628,72732.0809427628,0.0,1.0,1.0,1.0,0.0,1000.0,1000.0,0.0,1001.5776382757551,1001.5776382757551,0.0,481.6093724979895,481.6093724979895,0.0
A1,'St. Pölten',62.9,2.0,0.0,71148.0,35583.0,35565.0,227454.84943410664,128422.41740026572,99032.43203384092,0.0,1.0,0.0,1.0,1000.0,5.002220859751105e-12,999.999999999995,924.2285425904694,481.6093724979895,442.61917009247986,1425.4305488555729,1329.1973273397382,96.23322151583477
A1,'Schallaburg',76.81,1.0,1.0,29188.0,0.0,29188.0,136934.36037638868,0.0,136934.36037638868,1.0,1.0,0.0,1.0,1000.0,0.0,1000.0,96.23322151583477,0.0,96.23322151583477,0.0,0.0,0.0
A1,'Roggendorf',76.82,0.0,1.0,28377.0,28377.0,0.0,78562.33219617409,78562.33219617409,0.0,1.0,1.0,1.0,0.0,1000.0,1000.0,0.0,1329.1973273397382,1329.1973273397382,0.0,847.708719834487,847.708719834487,0.0
A1,'Ornding',88.04,0.0,1.0,27048.0,27048.0,0.0,60488.07492270462,60488.07492270462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,847.708719834487,847.708719834487,0.0,1246.9300143243374,1246.9300143243374,0.0
A1,'Ybbs',100.32,1.0,0.0,27161.40445083877,0.0,27161.40445083877,104129.25066774894,0.0,104129.25066774894,1.0,1.0,0.0,1.0,687.2530544071429,0.0,687.2530544071429,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Kemmelbach',101.38,0.0,0.0,26898.000000000207,26898.000000000207,0.0,72226.10016870651,72226.10016870651,0.0,1.0,1.0,1.0,0.0,1000.0000000000044,1000.0000000000044,0.0,1246.9300143243374,1246.9300143243374,0.0,723.6222754377959,723.6222754377959,0.0
A1,'Viehdorf',118.17,0.0,1.0,25545.0,25545.0,0.0,92117.57063469278,92117.57063469278,0.0,1.0,1.0,1.0,0.0,1000.0000000000039,1000.0000000000039,0.0,723.6222754377959,723.6222754377959,0.0,331.5982416267643,331.5982416267643,0.0
A1,'Amstetten',119.36,1.0,1.0,25407.0,0.0,25407.0,122199.48177898517,0.0,122199.48177898517,1.0,1.0,0.0,1.0,806.5165797413019,0.0,806.5165797413019,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Strengberg',136.0,0.0,0.0,25773.0,25773.0,0.0,85730.10314081071,85730.10314081071,0.0,1.0,1.0,1.0,0.0,897.4169223561149,897.4169223561149,0.0,331.5982416267643,331.5982416267643,0.0,0.0,0.0,0.0
A1,'Haag',143.54,1.0,0.0,28172.0,0.0,28172.0,72532.38382040594,0.0,72532.38382040594,1.0,1.0,0.0,1.0,478.71373321467917,0.0,478.71373321467917,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Enns Süd',156.19,1.0,1.0,29648.737115098505,0.0,29648.737115098505,86236.6993060754,0.0,86236.6993060754,1.0,1.0,0.0,1.0,569.1622154200976,0.0,569.1622154200976,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Enns Nord',156.79,0.0,1.0,29791.88732837659,29791.88732837659,0.0,122843.35235918174,122843.35235918174,0.0,1.0,1.0,1.0,0.0,810.7661255705995,810.7661255705995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Ansfelden Süd',170.93,1.0,0.0,46681.64620523784,0.0,46681.64620523784,108599.64670259466,0.0,108599.64670259466,1.0,1.0,0.0,1.0,716.7576682371247,0.0,716.7576682371247,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Ansfelden Nord',171.01,0.0,0.0,48225.58896718505,48225.58896718505,0.0,137729.45647842763,137729.45647842763,0.0,1.0,1.0,1.0,0.0,909.0144127576223,909.0144127576223,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Allhaming Süd',182.59,1.0,1.0,22273.0,0.0,22273.0,132032.00498622254,0.0,132032.00498622254,1.0,1.0,0.0,1.0,871.4112329090686,0.0,871.4112329090686,0.0,0.0,0.0,0.0,0.0,0.0
