Time of calculation: 20211005-224512; value of objective: 92938.01615930439;  acc=20.0;  ec=0.25;  e_tax=0.15;  cfix=50000;  cvar=10000;  eta=0.1;  mu=0.5;  hours_of_constant_charging=20;  i=0.05;  T=10
highway,name,asfinag_position,direction,asfinag_type,traffic_flow,traffic_flow_0,traffic_flow_1,energy_demand,energy_demand_0,energy_demand_1,pXi_dir,pYi_dir,pYi_dir_0,pYi_dir_1,pE_charged,pE_charged_0,pE_charged_1,pE_input,pE_input_0,pE_input_1,pE_output,pE_output_0,pE_output_1
A1,'Steinhäusl',32.7,2.0,0.0,63195.99999999913,31485.99999999933,31709.9999999998,228883.80989013438,151754.18761753893,77129.62227259546,0.0,38.0,0.0,38.0,38000.0,0.0,38000.0,34143.51888637023,0.0,34143.51888637023,7587.709380876947,7587.709380876947,0.0
A1,'Kesselhof',44.88,1.0,1.0,30234.999996719125,0.0,30234.999996719125,109130.95569981833,0.0,109130.95569981833,1.0,1.0,0.0,1.0,1000.0,0.0,1000.0,29686.971101379313,0.0,29686.971101379313,34143.51888637023,0.0,34143.51888637023
A1,'Kirchstetten',44.88,0.0,1.0,29897.99999542764,29897.99999542764,0.0,72732.0809427628,72732.0809427628,0.0,1.0,10.0,10.0,0.0,10000.0,10000.0,0.0,7587.709380876947,7587.709380876947,0.0,1224.313428015087,1224.313428015087,0.0
A1,'St. Pölten',62.9,2.0,0.0,71148.0,35583.0,35565.0,227454.84943410664,128422.41740026572,99032.43203384092,0.0,1.0,0.0,1.0,1000.0,0.0,1000.0,26959.662927702357,1224.313428015087,25735.34949968727,37332.40539940769,7645.434298028374,29686.971101379313
A1,'Schallaburg',76.81,1.0,1.0,29188.0,0.0,29188.0,136934.36037638868,0.0,136934.36037638868,1.0,1.0,0.0,1.0,1000.0,0.0,1000.0,19888.631480867836,0.0,19888.631480867836,25735.34949968727,0.0,25735.34949968727
A1,'Roggendorf',76.82,0.0,1.0,28377.0,28377.0,0.0,78562.33219617409,78562.33219617409,0.0,1.0,10.0,10.0,0.0,10000.0,10000.0,0.0,7645.434298028374,7645.434298028374,0.0,1573.5509078370787,1573.5509078370787,0.0
A1,'Ornding',88.04,0.0,1.0,27048.0,27048.0,0.0,60488.07492270462,60488.07492270462,0.0,1.0,3.0,3.0,0.0,3000.0,3000.0,0.0,1573.5509078370787,1573.5509078370787,0.0,1597.9546539723096,1597.9546539723096,0.0
A1,'Ybbs',100.32,1.0,0.0,27161.40445083877,0.0,27161.40445083877,104129.25066774894,0.0,104129.25066774894,1.0,1.0,0.0,1.0,1000.0,0.0,1000.0,15682.16894748039,0.0,15682.16894748039,19888.631480867836,0.0,19888.631480867836
A1,'Kemmelbach',101.38,0.0,0.0,26898.000000000207,26898.000000000207,0.0,72226.10016870651,72226.10016870651,0.0,1.0,4.0,4.0,0.0,4000.0,4000.0,0.0,1597.9546539723096,1597.9546539723096,0.0,1209.2596624076355,1209.2596624076355,0.0
A1,'Viehdorf',118.17,0.0,1.0,25545.0,25545.0,0.0,92117.57063469278,92117.57063469278,0.0,1.0,5.0,5.0,0.0,5000.0,5000.0,0.0,1209.2596624076355,1209.2596624076355,0.0,815.1381941422746,815.1381941422746,0.0
A1,'Amstetten',119.36,1.0,1.0,25407.0,0.0,25407.0,122199.48177898517,0.0,122199.48177898517,1.0,1.0,0.0,1.0,1000.0,0.0,1000.0,10572.194858531131,0.0,10572.194858531131,15682.16894748039,0.0,15682.16894748039
A1,'Strengberg',136.0,0.0,0.0,25773.0,25773.0,0.0,85730.10314081071,85730.10314081071,0.0,1.0,4.0,4.0,0.0,3946.079368256795,3946.079368256795,0.0,815.1381941422746,815.1381941422746,0.0,1155.5639829260151,1155.5639829260151,0.0
A1,'Haag',143.54,1.0,0.0,28172.0,0.0,28172.0,72532.38382040594,0.0,72532.38382040594,1.0,1.0,0.0,1.0,999.9999999999995,0.0,999.9999999999995,7945.575667510833,0.0,7945.575667510833,10572.194858531131,0.0,10572.194858531131
A1,'Enns Süd',156.19,1.0,1.0,29648.737115098505,0.0,29648.737115098505,86236.6993060754,0.0,86236.6993060754,1.0,1.0,0.0,1.0,1000.0,0.0,1000.0,4633.740702207063,0.0,4633.740702207063,7945.575667510833,0.0,7945.575667510833
A1,'Enns Nord',156.79,0.0,1.0,29791.88732837659,29791.88732837659,0.0,122843.35235918174,122843.35235918174,0.0,1.0,6.0,6.0,0.0,6000.0,6000.0,0.0,1155.5639829260151,1155.5639829260151,0.0,1297.731600885102,1297.731600885102,0.0
A1,'Ansfelden Süd',170.93,1.0,0.0,46681.64620523784,0.0,46681.64620523784,108599.64670259466,0.0,108599.64670259466,1.0,1.0,0.0,1.0,1000.0,0.0,1000.0,203.75836707732924,0.0,203.75836707732924,4633.740702207063,0.0,4633.740702207063
A1,'Ansfelden Nord',171.01,0.0,0.0,48225.58896718505,48225.58896718505,0.0,137729.45647842763,137729.45647842763,0.0,1.0,7.0,7.0,0.0,7000.0,7000.0,0.0,1297.731600885102,1297.731600885102,0.0,1184.2044248064838,1184.2044248064838,0.0
A1,'Allhaming Süd',182.59,1.0,1.0,22273.0,0.0,22273.0,132032.00498622254,0.0,132032.00498622254,1.0,7.0,0.0,7.0,7000.0,0.0,7000.0,602.1581177662019,0.0,602.1581177662019,203.75836707732924,0.0,203.75836707732924
