Time of calculation: 20211005-171702; value of objective: 13922.192201197777;  acc=20.0;  ec=0.25;  e_tax=0.15;  cfix=150000;  cvar=10000;  eta=0.011;  mu=0.6;  hours_of_constant_charging=20;  i=0.05;  T=20
highway,name,asfinag_position,direction,asfinag_type,traffic_flow,traffic_flow_0,traffic_flow_1,energy_demand,energy_demand_0,energy_demand_1,pXi_dir,pYi_dir,pYi_dir_0,pYi_dir_1,pE_charged,pE_charged_0,pE_charged_1,pE_input,pE_input_0,pE_input_1,pE_output,pE_output_0,pE_output_1
A1,'Steinhäusl',32.7,2.0,0.0,63195.99999999913,31485.99999999933,31709.9999999998,228883.80989013438,151754.18761753893,77129.62227259546,1.0,7.0,1.0,6.0,6234.235004989736,1000.0000000000002,5234.235004989736,4725.179497990606,0.0,4725.179497990606,1.5776382757566125,1.5776382757566125,0.0
A1,'Kirchstetten',44.88,0.0,1.0,29897.99999542764,29897.99999542764,0.0,72732.0809427628,72732.0809427628,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1.5776382757566125,1.5776382757566125,0.0,481.609372497991,481.609372497991,0.0
A1,'Kesselhof',44.88,1.0,1.0,30234.999996719125,0.0,30234.999996719125,109130.95569981833,0.0,109130.95569981833,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,4004.9151903718052,0.0,4004.9151903718052,4725.179497990606,0.0,4725.179497990606
A1,'St. Pölten',62.9,2.0,0.0,71148.0,35583.0,35565.0,227454.84943410664,128422.41740026572,99032.43203384092,1.0,2.0,1.0,1.0,1552.8824766098833,552.8824766098832,1000.0000000000002,4832.910511446446,481.609372497991,4351.301138948455,4781.230041101667,776.3148507298615,4004.9151903718052
A1,'Schallaburg',76.81,1.0,1.0,29188.0,0.0,29188.0,136934.36037638868,0.0,136934.36037638868,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,3447.53436046429,0.0,3447.53436046429,4351.301138948455,0.0,4351.301138948455
A1,'Roggendorf',76.82,0.0,1.0,28377.0,28377.0,0.0,78562.33219617409,78562.33219617409,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,776.3148507298615,776.3148507298615,0.0,1294.8262432246104,1294.8262432246104,0.0
A1,'Ornding',88.04,0.0,1.0,27048.0,27048.0,0.0,60488.07492270462,60488.07492270462,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1294.8262432246104,1294.8262432246104,0.0,1694.0475377144608,1694.0475377144608,0.0
A1,'Ybbs',100.32,1.0,0.0,27161.40445083877,0.0,27161.40445083877,104129.25066774894,0.0,104129.25066774894,1.0,3.0,0.0,3.0,3000.0000000000036,0.0,3000.0000000000036,5760.281306057151,0.0,5760.281306057151,3447.53436046429,0.0,3447.53436046429
A1,'Kemmelbach',101.38,0.0,0.0,26898.000000000207,26898.000000000207,0.0,72226.10016870651,72226.10016870651,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,1694.0475377144608,1694.0475377144608,0.0,2170.7397988279236,2170.7397988279236,0.0
A1,'Viehdorf',118.17,0.0,1.0,25545.0,25545.0,0.0,92117.57063469278,92117.57063469278,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2170.7397988279236,2170.7397988279236,0.0,2778.715765016896,2778.715765016896,0.0
A1,'Amstetten',119.36,1.0,1.0,25407.0,0.0,25407.0,122199.48177898517,0.0,122199.48177898517,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,4953.764726315849,0.0,4953.764726315849,5760.281306057151,0.0,5760.281306057151
A1,'Strengberg',136.0,0.0,0.0,25773.0,25773.0,0.0,85730.10314081071,85730.10314081071,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,2778.715765016896,2778.715765016896,0.0,3344.5344457462465,3344.5344457462465,0.0
A1,'Haag',143.54,1.0,0.0,28172.0,0.0,28172.0,72532.38382040594,0.0,72532.38382040594,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,4475.050993101169,0.0,4475.050993101169,4953.764726315849,0.0,4953.764726315849
A1,'Enns Süd',156.19,1.0,1.0,29648.737115098505,0.0,29648.737115098505,86236.6993060754,0.0,86236.6993060754,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,3905.8887776810716,0.0,3905.8887776810716,4475.050993101169,0.0,4475.050993101169
A1,'Enns Nord',156.79,0.0,1.0,29791.88732837659,29791.88732837659,0.0,122843.35235918174,122843.35235918174,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,3344.5344457462465,3344.5344457462465,0.0,4155.300571316846,4155.300571316846,0.0
A1,'Ansfelden Süd',170.93,1.0,0.0,46681.64620523784,0.0,46681.64620523784,108599.64670259466,0.0,108599.64670259466,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,3189.131109443945,0.0,3189.131109443945,3905.8887776810716,0.0,3905.8887776810716
A1,'Ansfelden Nord',171.01,0.0,0.0,48225.58896718505,48225.58896718505,0.0,137729.45647842763,137729.45647842763,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,4155.300571316846,4155.300571316846,0.0,5064.314984074468,5064.314984074468,0.0
A1,'Allhaming Süd',182.59,1.0,1.0,22273.0,0.0,22273.0,132032.00498622254,0.0,132032.00498622254,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,2317.7198765348767,0.0,2317.7198765348767,3189.131109443945,0.0,3189.131109443945
A1,'Allhaming Nord',182.6,0.0,1.0,22478.0,22478.0,0.0,52074.59618392183,52074.59618392183,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5064.314984074468,5064.314984074468,0.0,5408.0073188883525,5408.0073188883525,0.0
A1,'Lindach Nord',212.26,0.0,0.0,24091.0,24091.0,0.0,143292.1869458095,143292.1869458095,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,5408.0073188883525,5408.0073188883525,0.0,6353.735752730695,6353.735752730695,0.0
A1,'Lindach Süd',212.27,1.0,0.0,24205.0,0.0,24205.0,88500.71292866017,0.0,88500.71292866017,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1733.6151712057197,0.0,1733.6151712057197,2317.7198765348767,0.0,2317.7198765348767
A1,'Hainbach Süd',230.7,1.0,1.0,16641.0,0.0,16641.0,43626.88664048988,0.0,43626.88664048988,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1445.6777193784862,0.0,1445.6777193784862,1733.6151712057197,0.0,1733.6151712057197
A1,'Hainbach Nord',230.72,0.0,1.0,15023.0,15023.0,0.0,55447.073726717535,55447.073726717535,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6353.735752730695,6353.735752730695,0.0,6719.686439327031,6719.686439327031,0.0
A1,'Straß',243.67,1.0,1.0,16828.67483549712,0.0,16828.67483549712,52286.93331258195,0.0,52286.93331258195,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,1100.5839595154455,0.0,1100.5839595154455,1445.6777193784862,0.0,1445.6777193784862
A1,'Oberwang',251.03,0.0,1.0,15727.0,15727.0,0.0,64059.905884903295,64059.905884903295,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,6719.686439327031,6719.686439327031,0.0,7142.481818167393,7142.481818167393,0.0
A1,'Mondsee',259.23,2.0,0.0,31060.001681777,15727.000882328592,15333.000799448411,108891.47151975876,25342.39533715945,83549.07618259931,1.0,7.0,7.0,-0.0,7000.000000000011,7000.000000000011,0.0,7691.641874877682,7142.481818167393,549.1600567102897,1410.3255869080788,309.7416273926333,1100.5839595154455
A1,'Söllheim',286.46,1.0,0.0,28864.537464121862,0.0,28864.537464121862,82339.63927517904,0.0,82339.63927517904,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,5.7184374941080645,0.0,5.7184374941080645,549.1600567102897,0.0,549.1600567102897
A1,'Kasern',287.89,0.0,0.0,38922.8495638266,38922.8495638266,0.0,223019.90593909277,223019.90593909277,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,309.7416273926333,309.7416273926333,0.0,1781.6730065906454,1781.6730065906454,0.0
A1,'Walserberg Süd',300.71,1.0,0.0,14880.00000000295,0.0,14880.00000000295,866.4299233497069,0.0,866.4299233497069,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.7184374941080645,0.0,5.7184374941080645
A1,'Walserberg Nord',300.73,0.0,0.0,12964.000000008587,12964.000000008587,0.0,33079.84748626592,33079.84748626592,0.0,1.0,2.0,2.0,0.0,2000.0000000000005,2000.0000000000005,0.0,1781.6730065906454,1781.6730065906454,0.0,0.0,0.0,0.0
A10,'Golling Ost',28.76,1.0,0.0,19647.00094772099,0.0,19647.00094772099,119966.62316808572,0.0,119966.62316808572,1.0,3.0,0.0,3.0,2622.6773857328644,0.0,2622.6773857328644,1830.8976728234989,0.0,1830.8976728234989,0.0,0.0,0.0
A10,'Golling West',28.82,0.0,0.0,19875.000668287423,19875.000668287423,0.0,104378.50480107158,104378.50480107158,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,688.8981316870725,688.8981316870725,0.0
A10,'Eben Süd',59.21,2.0,0.0,31555.3674870556,15997.416619605658,15557.95086744994,63864.366982730906,73.98398827676816,63790.382994454136,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,2098.779276747174,688.8981316870725,1409.8811450601017,2520.284098833198,689.3864260096991,1830.8976728234989
A10,'Eben Nord',59.32,2.0,0.0,31554.16119307871,15997.1632592005,15556.997933878209,97642.35981166828,97570.41264793991,71.94716372837226,1.0,6.0,6.0,-0.0,1333.3511494861025,1333.3511494861025,0.0,2098.7927197891936,689.3864260096991,1409.4062937794945,1409.8811450601017,0.0,1409.8811450601017
A10,'Tauernalm',79.79,2.0,0.0,21522.867721662667,10903.654559151322,10619.213162511343,88819.6820605424,44706.93514161317,44112.74691892924,0.0,0.0,-0.0,-0.0,0.0,0.0,0.0,1118.2621641145615,0.0,1118.2621641145615,1704.4720657141413,295.0657719346469,1409.4062937794945
A10,'Lungau',97.91,0.0,0.0,10877.0,10877.0,0.0,39524.43281357246,39524.43281357246,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,295.0657719346469,295.0657719346469,0.0,555.9270285042251,555.9270285042251,0.0
A10,'Lanschütz',100.6,1.0,1.0,10558.5,0.0,10558.5,53393.23087724362,0.0,53393.23087724362,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,765.8668403247536,0.0,765.8668403247536,1118.2621641145615,0.0,1118.2621641145615
A10,'Eisentratten',125.92,2.0,0.0,14180.999999999998,6877.999999999999,7302.999999999999,90988.98323942441,38359.86860817266,52629.11463125176,1.0,3.0,3.0,-0.0,809.1021613181646,809.1021613181646,0.0,974.4417122627171,555.9270285042251,418.5146837584921,765.8668403247536,0.0,765.8668403247536
A10,'Feistritz an der Drau',162.01,2.0,0.0,29679.0,14929.0,14750.0,170997.24647957023,107585.93075858656,63411.31572098366,1.0,1.0,1.0,-0.0,710.0671430066712,710.0671430066712,0.0,0.0,0.0,0.0,418.5146837584921,0.0,418.5146837584921
A11,'Rosegg',9.04,2.0,0.0,9108.5,4306.5,4802.0,19444.03423128799,7806.040740767851,11637.99349052014,1.0,6.0,1.0,5.0,128.33062592650074,51.51986888906781,76.81075703743294,0.0,0.0,0.0,0.0,0.0,0.0
A12,'Angath Süd',14.1,2.0,0.0,39222.99999999994,19907.99999999997,19314.99999999997,56148.10872631689,56144.28825076325,3.820475553634762,0.0,1.0,0.0,1.0,470.27593207868676,0.0,470.27593207868676,470.25071694003276,0.0,470.25071694003276,370.5523024550374,370.5523024550374,0.0
