Time of calculation: 20210916-174932; value of objective: 12433.057971525499;  acc=20;  ec=0.25;  e_tax=0.15;  cfix=50000;  cvar=10000;  eta=0.011;  hours_of_constant_charging=20;  i=0.05;  T=10
highway,name,asfinag_position,direction,asfinag_type,traffic_flow,traffic_flow_1,energy_demand,energy_demand_1,pXi_dir,pYi_dir,pYi_dir_1,pE_charged,pE_charged_1,pE_input,pE_input_1,pE_output,pE_output_1,traffic_flow_0,energy_demand_0,pYi_dir_0,pE_charged_0,pE_input_0,pE_output_0
A1,'Parkplatz Großraum’,27.42,2.0,2.0,25490.00000000002,13297.00000000001,59974.325349551335,14541.089445096652,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,659.7175788450646,159.95198389606315,12193.00000000001,45433.23590445468,-0.0,0.0,0.0,499.76559494900147
A1,'Steinhäusl',32.7,2.0,0.0,63195.99999999913,31709.9999999998,111561.50482266714,77129.62227259546,0.0,0.0,-0.0,0.0,0.0,659.7175788450646,159.95198389606315,1886.8941318944078,1008.3778288946132,31485.99999999933,34431.882550071685,-0.0,0.0,499.76559494900147,878.5163029997946
A1,'Kesselhof',44.88,1.0,1.0,30234.999996719125,30234.999996719125,109130.95569981833,109130.95569981833,0.0,0.0,-0.0,0.0,0.0,1008.3778288946132,1008.3778288946132,2208.8183415926187,2208.8183415926187,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Kirchstetten',44.88,0.0,1.0,29897.99999542764,0.0,72732.0809427628,0.0,0.0,0.0,0.0,0.0,0.0,878.5163029997946,0.0,1678.5691933701908,0.0,29897.99999542764,72732.0809427628,-0.0,0.0,878.5163029997946,1678.5691933701908
A1,'St. Pölten',62.9,2.0,0.0,71148.0,35565.0,227454.84943410664,99032.43203384092,0.0,0.0,-0.0,0.0,0.0,3887.3875349628097,2208.8183415926187,6389.390878738002,3298.175093964878,35583.0,128422.41740026572,-0.0,0.0,1678.5691933701908,3091.215784773124
A1,'Schallaburg',76.81,1.0,1.0,29188.0,29188.0,136934.36037638868,136934.36037638868,0.0,0.0,-0.0,0.0,0.0,3298.175093964878,3298.175093964878,4804.453058105163,4804.453058105163,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Roggendorf',76.82,0.0,1.0,28377.0,0.0,78562.33219617409,0.0,0.0,0.0,0.0,0.0,0.0,3091.215784773124,0.0,3955.401438931046,0.0,28377.0,78562.33219617409,-0.0,0.0,3091.215784773124,3955.401438931046
A1,'Ornding',88.04,0.0,1.0,27048.0,0.0,60488.07492270462,0.0,0.0,0.0,0.0,0.0,0.0,3955.401438931046,0.0,4620.770263080804,0.0,27048.0,60488.07492270462,-0.0,0.0,3955.401438931046,4620.770263080804
A1,'Ybbs',100.32,1.0,0.0,27161.40445083877,27161.40445083877,104129.25066774894,104129.25066774894,0.0,0.0,-0.0,0.0,0.0,4804.453058105163,4804.453058105163,5949.874815450407,5949.874815450407,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Kemmelbach',101.38,0.0,0.0,26898.000000000207,0.0,72226.10016870651,0.0,0.0,0.0,0.0,0.0,0.0,4620.770263080804,0.0,5415.257364936583,0.0,26898.000000000207,72226.10016870651,-0.0,0.0,4620.770263080804,5415.257364936583
A1,'Viehdorf',118.17,0.0,1.0,25545.0,0.0,92117.57063469278,0.0,0.0,0.0,0.0,0.0,0.0,5415.257364936583,0.0,6428.550641918212,0.0,25545.0,92117.57063469278,-0.0,0.0,5415.257364936583,6428.550641918212
A1,'Amstetten',119.36,1.0,1.0,25407.0,25407.0,56128.53142795883,56128.53142795883,0.0,0.0,-0.0,0.0,0.0,5949.874815450407,5949.874815450407,6567.288661157961,6567.288661157961,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Parkplatz Zeillern’,124.31,0.0,2.0,24685.0,0.0,24100.57479449837,0.0,0.0,0.0,0.0,0.0,0.0,6428.550641918212,0.0,6693.6569646577,0.0,24685.0,24100.57479449837,-0.0,0.0,6428.550641918212,6693.6569646577
A1,'Oed',130.52,1.0,2.0,26849.69206306653,26849.69206306653,69822.67372138443,69822.67372138443,0.0,0.0,-0.0,0.0,0.0,6567.288661157961,6567.288661157961,7335.338072093197,7335.338072093197,0.0,0.0,0.0,0.0,0.0,0.0
