highway,name,asfinag_position,direction,asfinag_type,traffic_flow,traffic_flow_0,traffic_flow_1,energy_demand,energy_demand_0,energy_demand_1,pXi_dir,pYi_dir,pYi_dir_0,pYi_dir_1,pE_charged,pE_charged_0,pE_charged_1,pE_input,pE_input_0,pE_input_1,pE_output,pE_output_0,pE_output_1
A1,'Steinhäusl',32.7,2.0,0.0,63195.99999999913,31485.99999999933,31709.9999999998,228883.80989013438,151754.18761753893,77129.62227259546,0.0,1.0,-0.0,1.0,424.212922499275,0.0,424.212922499275,0.0,0.0,0.0,834.6480318964641,834.6480318964641,0.0
A1,'Kirchstetten',44.88,0.0,1.0,29897.99999542764,29897.99999542764,0.0,72732.0809427628,72732.0809427628,0.0,1.0,1.0,1.0,0.0,1000.0000000000069,1000.0000000000069,0.0,834.6480318964641,834.6480318964641,0.0,234.67447708165253,234.67447708165253,0.0
A1,'Kesselhof',44.88,1.0,1.0,30234.999996719125,0.0,30234.999996719125,109130.95569981833,0.0,109130.95569981833,1.0,1.0,0.0,1.0,600.2202563490008,0.0,600.2202563490008,0.0,0.0,0.0,0.0,0.0,0.0
A1,'St. Pölten',62.9,2.0,0.0,71148.0,35583.0,35565.0,227454.84943410664,128422.41740026572,99032.43203384092,0.0,1.0,0.0,1.0,544.678376186125,0.0,544.678376186125,234.67447708165253,234.67447708165253,0.0,940.997772783114,940.997772783114,0.0
A1,'Schallaburg',76.81,1.0,1.0,29188.0,0.0,29188.0,136934.36037638868,0.0,136934.36037638868,1.0,1.0,0.0,1.0,753.1389820701377,0.0,753.1389820701377,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Roggendorf',76.82,0.0,1.0,28377.0,28377.0,0.0,78562.33219617409,78562.33219617409,0.0,1.0,1.0,1.0,0.0,1000.0,1000.0,0.0,940.997772783114,940.997772783114,0.0,373.0905998620715,373.0905998620715,0.0
A1,'Ornding',88.04,0.0,1.0,27048.0,27048.0,0.0,60488.07492270462,60488.07492270462,0.0,1.0,1.0,1.0,0.0,705.7750119369468,705.7750119369468,0.0,373.0905998620715,373.0905998620715,0.0,0.0,0.0,0.0
A1,'Ybbs',100.32,1.0,0.0,27161.40445083877,0.0,27161.40445083877,104129.25066774894,0.0,104129.25066774894,1.0,1.0,0.0,1.0,572.7108786726192,0.0,572.7108786726192,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Kemmelbach',101.38,0.0,0.0,26898.000000000207,26898.000000000207,0.0,72226.10016870651,72226.10016870651,0.0,1.0,1.0,1.0,0.0,397.2435509278858,397.2435509278858,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Viehdorf',118.17,0.0,1.0,25545.0,25545.0,0.0,92117.57063469278,92117.57063469278,0.0,1.0,1.0,1.0,0.0,506.64663849081023,506.64663849081023,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Amstetten',119.36,1.0,1.0,25407.0,0.0,25407.0,122199.48177898517,0.0,122199.48177898517,1.0,1.0,0.0,1.0,672.0971497844183,0.0,672.0971497844183,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Strengberg',136.0,0.0,0.0,25773.0,25773.0,0.0,85730.10314081071,85730.10314081071,0.0,1.0,1.0,1.0,0.0,471.5155672744589,471.5155672744589,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Haag',143.54,1.0,0.0,28172.0,0.0,28172.0,72532.38382040594,0.0,72532.38382040594,1.0,1.0,0.0,1.0,398.92811101223265,0.0,398.92811101223265,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Enns Süd',156.19,1.0,1.0,29648.737115098505,0.0,29648.737115098505,86236.6993060754,0.0,86236.6993060754,1.0,1.0,0.0,1.0,474.3018461834147,0.0,474.3018461834147,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Enns Nord',156.79,0.0,1.0,29791.88732837659,29791.88732837659,0.0,122843.35235918174,122843.35235918174,0.0,1.0,1.0,1.0,0.0,675.6384379754995,675.6384379754995,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Ansfelden Süd',170.93,1.0,0.0,46681.64620523784,0.0,46681.64620523784,108599.64670259466,0.0,108599.64670259466,1.0,1.0,0.0,1.0,597.2980568642706,0.0,597.2980568642706,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Ansfelden Nord',171.01,0.0,0.0,48225.58896718505,48225.58896718505,0.0,137729.45647842763,137729.45647842763,0.0,1.0,1.0,1.0,0.0,757.5120106313519,757.5120106313519,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Allhaming Süd',182.59,1.0,1.0,22273.0,0.0,22273.0,132032.00498622254,0.0,132032.00498622254,1.0,1.0,0.0,1.0,726.1760274242239,0.0,726.1760274242239,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Allhaming Nord',182.6,0.0,1.0,22478.0,22478.0,0.0,52074.59618392183,52074.59618392183,0.0,1.0,1.0,1.0,0.0,286.41027901157,286.41027901157,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Lindach Nord',212.26,0.0,0.0,24091.0,24091.0,0.0,143292.1869458095,143292.1869458095,0.0,1.0,1.0,1.0,0.0,788.1070282019522,788.1070282019522,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Lindach Süd',212.27,1.0,0.0,24205.0,0.0,24205.0,88500.71292866017,0.0,88500.71292866017,1.0,1.0,0.0,1.0,1000.0,0.0,1000.0,513.246078892369,0.0,513.246078892369,0.0,0.0,0.0
A1,'Hainbach Süd',230.7,1.0,1.0,16641.0,0.0,16641.0,43626.88664048988,0.0,43626.88664048988,1.0,1.0,0.0,1.0,931.4332304457305,0.0,931.4332304457305,1204.7314328154052,0.0,1204.7314328154052,513.246078892369,0.0,513.246078892369
A1,'Hainbach Nord',230.72,0.0,1.0,15023.0,15023.0,0.0,55447.073726717535,55447.073726717535,0.0,1.0,1.0,1.0,0.0,304.95890549694644,304.95890549694644,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Straß',243.67,1.0,1.0,16828.67483549712,0.0,16828.67483549712,52286.93331258195,0.0,52286.93331258195,1.0,1.0,0.0,1.0,0.0,0.0,0.0,917.1532995962045,0.0,917.1532995962045,1204.7314328154052,0.0,1204.7314328154052
A1,'Oberwang',251.03,0.0,1.0,15727.0,15727.0,0.0,64059.905884903295,64059.905884903295,0.0,1.0,1.0,1.0,0.0,352.3294823669681,352.3294823669681,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Mondsee',259.23,2.0,0.0,31060.001681777,15727.000882328592,15333.000799448411,108891.47151975876,25342.39533715945,83549.07618259931,1.0,1.0,1.0,-0.0,139.38317435437696,139.38317435437696,0.0,457.63338059190806,0.0,457.63338059190806,917.1532995962045,0.0,917.1532995962045
A1,'Söllheim',286.46,1.0,0.0,28864.537464121862,0.0,28864.537464121862,82339.63927517904,0.0,82339.63927517904,1.0,1.0,0.0,1.0,0.0,0.0,0.0,4.765364578423387,0.0,4.765364578423387,457.63338059190806,0.0,457.63338059190806
A1,'Kasern',287.89,0.0,0.0,38922.8495638266,38922.8495638266,0.0,223019.90593909277,223019.90593909277,0.0,1.0,1.0,1.0,0.0,1000.0,1000.0,0.0,0.0,0.0,0.0,226.60948266501,226.60948266501,0.0
A1,'Walserberg Süd',300.71,1.0,0.0,14880.00000000295,0.0,14880.00000000295,866.4299233497069,0.0,866.4299233497069,0.0,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.765364578423387,0.0,4.765364578423387
A1,'Walserberg Nord',300.73,0.0,0.0,12964.000000008587,12964.000000008587,0.0,33079.84748626592,33079.84748626592,0.0,1.0,1.0,1.0,0.0,408.54864383947256,408.54864383947256,0.0,226.60948266501,226.60948266501,0.0,0.0,0.0,0.0
A10,'Golling Ost',28.76,1.0,0.0,19647.00094772099,0.0,19647.00094772099,119966.62316808572,0.0,119966.62316808572,1.0,1.0,0.0,1.0,659.8164274244714,0.0,659.8164274244714,0.0,0.0,0.0,0.0,0.0,0.0
A10,'Golling West',28.82,0.0,0.0,19875.000668287423,19875.000668287423,0.0,104378.50480107158,104378.50480107158,0.0,1.0,1.0,1.0,0.0,574.0817764058937,574.0817764058937,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A10,'Eben Süd',59.21,2.0,0.0,31555.3674870556,15997.416619605658,15557.95086744994,63864.366982730906,73.98398827676816,63790.382994454136,0.0,1.0,0.0,1.0,351.24281587000314,0.0,351.24281587000314,0.3957094005054387,0.0,0.3957094005054387,0.4069119355222029,0.4069119355222029,0.0
A10,'Eben Nord',59.32,2.0,0.0,31554.16119307871,15997.1632592005,15556.997933878209,97642.35981166828,97570.41264793991,71.94716372837226,1.0,1.0,1.0,0.0,537.0441814991917,537.0441814991917,0.0,0.4069119355222029,0.4069119355222029,0.0,0.3957094005054387,0.0,0.3957094005054387
A10,'Tauernalm',79.79,2.0,0.0,21522.867721662667,10903.654559151322,10619.213162511343,88819.6820605424,44706.93514161317,44112.74691892924,0.0,1.0,0.0,1.0,242.6201080541108,0.0,242.6201080541108,0.0,0.0,0.0,245.88814327887235,245.88814327887235,0.0
A10,'Lungau',97.91,0.0,0.0,10877.0,10877.0,0.0,39524.43281357246,39524.43281357246,0.0,1.0,1.0,1.0,0.0,463.2725237535209,463.2725237535209,0.0,245.88814327887235,245.88814327887235,0.0,0.0,0.0,0.0
A10,'Lanschütz',100.6,1.0,1.0,10558.5,0.0,10558.5,53393.23087724362,0.0,53393.23087724362,1.0,1.0,0.0,1.0,931.8851367621346,0.0,931.8851367621346,638.2223669372947,0.0,638.2223669372947,0.0,0.0,0.0
A10,'Eisentratten',125.92,2.0,0.0,14180.999999999998,6877.999999999999,7302.999999999999,90988.98323942441,38359.86860817266,52629.11463125176,1.0,1.0,1.0,-0.0,210.97927734494962,210.97927734494962,0.0,348.76223646541007,0.0,348.76223646541007,638.2223669372947,0.0,638.2223669372947
A10,'Feistritz an der Drau',162.01,2.0,0.0,29679.0,14929.0,14750.0,170997.24647957023,107585.93075858656,63411.31572098366,1.0,1.0,1.0,0.0,591.722619172226,591.722619172226,0.0,0.0,0.0,0.0,348.76223646541007,0.0,348.76223646541007
A11,'Rosegg',9.04,2.0,0.0,9108.5,4306.5,4802.0,19444.03423128799,7806.040740767851,11637.99349052014,1.0,2.0,1.0,1.0,106.94218827208395,42.933224074223176,64.00896419786078,0.0,0.0,0.0,0.0,0.0,0.0
A12,'Angath Süd',14.1,2.0,0.0,39222.99999999994,19907.99999999997,19314.99999999997,56148.10872631689,56144.28825076325,3.820475553634762,0.0,1.0,0.0,1.0,0.02101261554499119,0.0,0.02101261554499119,0.0,0.0,0.0,308.79358537919785,308.79358537919785,0.0
A12,'Angath Nord',14.22,2.0,0.0,39222.99999999994,19907.99999999997,19314.99999999997,86003.9180407436,3.93776998818332,85999.98027075542,0.0,1.0,-0.0,1.0,472.9998914891548,0.0,472.9998914891548,308.79358537919785,308.79358537919785,0.0,308.81524311413284,308.81524311413284,0.0
A12,'Münster Nord',35.71,0.0,1.0,18334.0,18334.0,0.0,79565.35290639894,79565.35290639894,0.0,1.0,1.0,1.0,0.0,251.99785593777176,251.99785593777176,0.0,308.81524311413284,308.81524311413284,0.0,494.42682816155525,494.42682816155525,0.0
