Time of calculation: 20210929-151941; value of objective: 7604.182492941918;  acc=20.0;  ec=0.25;  e_tax=0.15;  cfix=150000;  cvar=10000;  eta=0.011;  mu=0.2;  hours_of_constant_charging=20;  i=0.05;  T=5
highway,name,asfinag_position,direction,asfinag_type,traffic_flow,traffic_flow_0,traffic_flow_1,energy_demand,energy_demand_0,energy_demand_1,pXi_dir,pYi_dir,pYi_dir_0,pYi_dir_1,pE_charged,pE_charged_0,pE_charged_1,pE_input,pE_input_0,pE_input_1,pE_output,pE_output_0,pE_output_1
A1,'Steinhäusl',32.7,2.0,0.0,63195.99999999913,31485.99999999933,31709.9999999998,228883.80989013438,151754.18761753893,77129.62227259546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,503.5443817582957,333.85921275858567,169.68516899971002
A1,'Kesselhof',44.88,1.0,1.0,30234.999996719125,0.0,30234.999996719125,109130.95569981833,0.0,109130.95569981833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.68516899971002,0.0,169.68516899971002,409.7732715393104,0.0,409.7732715393104
A1,'Kirchstetten',44.88,0.0,1.0,29897.99999542764,29897.99999542764,0.0,72732.0809427628,72732.0809427628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,333.85921275858567,333.85921275858567,0.0,493.86979083266385,493.86979083266385,0.0
A1,'St. Pölten',62.9,2.0,0.0,71148.0,35583.0,35565.0,227454.84943410664,128422.41740026572,99032.43203384092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,903.6430623719742,493.86979083266385,409.7732715393104,1404.0437311270089,776.3991091132484,627.6446220137603
A1,'Schallaburg',76.81,1.0,1.0,29188.0,0.0,29188.0,136934.36037638868,0.0,136934.36037638868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,627.6446220137603,0.0,627.6446220137603,928.9002148418153,0.0,928.9002148418153
A1,'Roggendorf',76.82,0.0,1.0,28377.0,28377.0,0.0,78562.33219617409,78562.33219617409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,776.3991091132484,776.3991091132484,0.0,949.2362399448314,949.2362399448314,0.0
A1,'Ornding',88.04,0.0,1.0,27048.0,27048.0,0.0,60488.07492270462,60488.07492270462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,949.2362399448314,949.2362399448314,0.0,1082.3100047747814,1082.3100047747814,0.0
A1,'Ybbs',100.32,1.0,0.0,27161.40445083877,0.0,27161.40445083877,104129.25066774894,0.0,104129.25066774894,0.0,0.0,0.0,0.0,0.0,0.0,0.0,928.9002148418153,0.0,928.9002148418153,1157.984566310863,0.0,1157.984566310863
A1,'Kemmelbach',101.38,0.0,0.0,26898.000000000207,26898.000000000207,0.0,72226.10016870651,72226.10016870651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1082.3100047747814,1082.3100047747814,0.0,1241.2074251459358,1241.2074251459358,0.0
A1,'Viehdorf',118.17,0.0,1.0,25545.0,25545.0,0.0,92117.57063469278,92117.57063469278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1241.2074251459358,1241.2074251459358,0.0,1443.8660805422599,1443.8660805422599,0.0
A1,'Amstetten',119.36,1.0,1.0,25407.0,0.0,25407.0,122199.48177898517,0.0,122199.48177898517,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1157.984566310863,0.0,1157.984566310863,1426.8234262246306,0.0,1426.8234262246306
A1,'Strengberg',136.0,0.0,0.0,25773.0,25773.0,0.0,85730.10314081071,85730.10314081071,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1443.8660805422599,1443.8660805422599,0.0,1632.4723074520434,1632.4723074520434,0.0
A1,'Haag',143.54,1.0,0.0,28172.0,0.0,28172.0,72532.38382040594,0.0,72532.38382040594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1426.8234262246306,0.0,1426.8234262246306,1586.3946706295237,0.0,1586.3946706295237
A1,'Enns Süd',156.19,1.0,1.0,29648.737115098505,0.0,29648.737115098505,86236.6993060754,0.0,86236.6993060754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1586.3946706295237,0.0,1586.3946706295237,1776.1154091028895,0.0,1776.1154091028895
A1,'Enns Nord',156.79,0.0,1.0,29791.88732837659,29791.88732837659,0.0,122843.35235918174,122843.35235918174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1632.4723074520434,1632.4723074520434,0.0,1902.7276826422433,1902.7276826422433,0.0
A1,'Ansfelden Süd',170.93,1.0,0.0,46681.64620523784,0.0,46681.64620523784,108599.64670259466,0.0,108599.64670259466,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1776.1154091028895,0.0,1776.1154091028895,2015.0346318485979,0.0,2015.0346318485979
A1,'Ansfelden Nord',171.01,0.0,0.0,48225.58896718505,48225.58896718505,0.0,137729.45647842763,137729.45647842763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1902.7276826422433,1902.7276826422433,0.0,2205.732486894784,2205.732486894784,0.0
A1,'Allhaming Süd',182.59,1.0,1.0,22273.0,0.0,22273.0,132032.00498622254,0.0,132032.00498622254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2015.0346318485979,0.0,2015.0346318485979,2305.5050428182876,0.0,2305.5050428182876
A1,'Allhaming Nord',182.6,0.0,1.0,22478.0,22478.0,0.0,52074.59618392183,52074.59618392183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2205.732486894784,2205.732486894784,0.0,2320.296598499412,2320.296598499412,0.0
A1,'Lindach Nord',212.26,0.0,0.0,24091.0,24091.0,0.0,143292.1869458095,143292.1869458095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2320.296598499412,2320.296598499412,0.0,2635.5394097801927,2635.5394097801927,0.0
A1,'Lindach Süd',212.27,1.0,0.0,24205.0,0.0,24205.0,88500.71292866017,0.0,88500.71292866017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2305.5050428182876,0.0,2305.5050428182876,2500.20661126134,0.0,2500.20661126134
A1,'Hainbach Süd',230.7,1.0,1.0,16641.0,0.0,16641.0,43626.88664048988,0.0,43626.88664048988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2500.20661126134,0.0,2500.20661126134,2596.185761870418,0.0,2596.185761870418
A1,'Hainbach Nord',230.72,0.0,1.0,15023.0,15023.0,0.0,55447.073726717535,55447.073726717535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2635.5394097801927,2635.5394097801927,0.0,2757.5229719789713,2757.5229719789713,0.0
A1,'Straß',243.67,1.0,1.0,16828.67483549712,0.0,16828.67483549712,52286.93331258195,0.0,52286.93331258195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2596.185761870418,0.0,2596.185761870418,2711.217015158098,0.0,2711.217015158098
A1,'Oberwang',251.03,0.0,1.0,15727.0,15727.0,0.0,64059.905884903295,64059.905884903295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2757.5229719789713,2757.5229719789713,0.0,2898.4547649257584,2898.4547649257584,0.0
A1,'Mondsee',259.23,2.0,0.0,31060.001681777,15727.000882328592,15333.000799448411,108891.47151975876,25342.39533715945,83549.07618259931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5609.671780083856,2898.4547649257584,2711.217015158098,5849.233017427326,2954.2080346675093,2895.0249827598163
A1,'Söllheim',286.46,1.0,0.0,28864.537464121862,0.0,28864.537464121862,82339.63927517904,0.0,82339.63927517904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2895.0249827598163,0.0,2895.0249827598163,3076.17218916521,0.0,3076.17218916521
