highway,name,asfinag_position,direction,asfinag_type,traffic_flow,traffic_flow_0,traffic_flow_1,energy_demand,energy_demand_0,energy_demand_1,pXi_dir,pYi_dir,pYi_dir_0,pYi_dir_1,pE_charged,pE_charged_0,pE_charged_1,pE_input,pE_input_0,pE_input_1,pE_output,pE_output_0,pE_output_1
A1,'Steinhäusl',32.7,2.0,0.0,63195.99999999913,31485.99999999933,31709.9999999998,228883.80989013438,151754.18761753893,77129.62227259546,0.0,71.0,-0.0,71.0,71000.0,0.0,71000.0,51717.59443185113,0.0,51717.59443185113,37938.54690438473,37938.54690438473,0.0
A1,'Kirchstetten',44.88,0.0,1.0,29897.99999542764,29897.99999542764,0.0,72732.0809427628,72732.0809427628,0.0,1.0,56.0,56.0,0.0,56000.00000000003,56000.00000000003,0.0,37938.54690438473,37938.54690438473,0.0,121.56714007534902,121.56714007534902,0.0
A1,'Kesselhof',44.88,1.0,1.0,30234.999996719125,0.0,30234.999996719125,109130.95569981833,0.0,109130.95569981833,1.0,1.0,0.0,1.0,1000.0000000000002,0.0,1000.0000000000002,25434.855506896576,0.0,25434.855506896576,51717.59443185113,0.0,51717.59443185113
A1,'St. Pölten',62.9,2.0,0.0,71148.0,35583.0,35565.0,227454.84943410664,128422.41740026572,99032.43203384092,1.0,32.0,32.0,-0.0,32000.000000000007,32000.000000000007,0.0,798.3146385120056,121.56714007534902,676.7474984366565,25662.02699703835,227.17149014177267,25434.855506896576
A1,'Schallaburg',76.81,1.0,1.0,29188.0,0.0,29188.0,136934.36037638868,0.0,136934.36037638868,1.0,34.0,0.0,34.0,34000.00000000001,0.0,34000.00000000001,443.15740433958166,0.0,443.15740433958166,676.7474984366565,0.0,676.7474984366565
A1,'Roggendorf',76.82,0.0,1.0,28377.0,28377.0,0.0,78562.33219617409,78562.33219617409,0.0,1.0,20.0,20.0,0.0,19867.754539185295,19867.754539185295,0.0,227.17149014177267,227.17149014177267,0.0,0.0,0.0,0.0
A1,'Ornding',88.04,0.0,1.0,27048.0,27048.0,0.0,60488.07492270462,60488.07492270462,0.0,1.0,15.0,15.0,0.0,15000.000000000004,15000.000000000004,0.0,0.0,0.0,0.0,122.01873067615088,122.01873067615088,0.0
A1,'Ybbs',100.32,1.0,0.0,27161.40445083877,0.0,27161.40445083877,104129.25066774894,0.0,104129.25066774894,1.0,73.0,0.0,73.0,73000.00000000013,0.0,73000.00000000013,47410.8447374026,0.0,47410.8447374026,443.15740433958166,0.0,443.15740433958166
A1,'Kemmelbach',101.38,0.0,0.0,26898.000000000207,26898.000000000207,0.0,72226.10016870651,72226.10016870651,0.0,1.0,18.0,18.0,0.0,17999.999999999996,17999.999999999996,0.0,122.01873067615088,122.01873067615088,0.0,178.54377285278315,178.54377285278315,0.0
A1,'Viehdorf',118.17,0.0,1.0,25545.0,25545.0,0.0,92117.57063469278,92117.57063469278,0.0,1.0,23.0,23.0,0.0,23000.000000000004,23000.000000000004,0.0,178.54377285278315,178.54377285278315,0.0,207.9364315259736,207.9364315259736,0.0
A1,'Amstetten',119.36,1.0,1.0,25407.0,0.0,25407.0,122199.48177898517,0.0,122199.48177898517,1.0,1.0,0.0,1.0,1000.0000000000002,0.0,1000.0000000000002,17860.97429265631,0.0,17860.97429265631,47410.8447374026,0.0,47410.8447374026
A1,'Strengberg',136.0,0.0,0.0,25773.0,25773.0,0.0,85730.10314081071,85730.10314081071,0.0,1.0,1.0,1.0,0.0,1000.0000000000002,1000.0000000000002,0.0,207.9364315259736,207.9364315259736,0.0,20640.46221672767,20640.46221672767,0.0
A1,'Haag',143.54,1.0,0.0,28172.0,0.0,28172.0,72532.38382040594,0.0,72532.38382040594,1.0,1.0,0.0,1.0,1000.0000000000583,0.0,1000.0000000000583,727.8783375550414,0.0,727.8783375550414,17860.97429265631,0.0,17860.97429265631
A1,'Enns Süd',156.19,1.0,1.0,29648.737115098505,0.0,29648.737115098505,86236.6993060754,0.0,86236.6993060754,1.0,22.0,0.0,22.0,22000.000000000004,0.0,22000.000000000004,1168.703511036194,0.0,1168.703511036194,727.8783375550414,0.0,727.8783375550414
A1,'Enns Nord',156.79,0.0,1.0,29791.88732837659,29791.88732837659,0.0,122843.35235918174,122843.35235918174,0.0,1.0,1.0,1.0,0.0,1000.0000000000002,1000.0000000000002,0.0,20640.46221672767,20640.46221672767,0.0,50351.3003065231,50351.3003065231,0.0
A1,'Ansfelden Süd',170.93,1.0,0.0,46681.64620523784,0.0,46681.64620523784,108599.64670259466,0.0,108599.64670259466,1.0,80.0,0.0,80.0,80000.00000000009,0.0,80000.00000000009,54018.791835387616,0.0,54018.791835387616,1168.703511036194,0.0,1168.703511036194
A1,'Ansfelden Nord',171.01,0.0,0.0,48225.58896718505,48225.58896718505,0.0,137729.45647842763,137729.45647842763,0.0,1.0,1.0,1.0,0.0,1000.0000000000002,1000.0000000000002,0.0,50351.3003065231,50351.3003065231,0.0,83783.66442613001,83783.66442613001,0.0
A1,'Allhaming Süd',182.59,1.0,1.0,22273.0,0.0,22273.0,132032.00498622254,0.0,132032.00498622254,1.0,1.0,0.0,1.0,1000.0000000000002,0.0,1000.0000000000002,22010.79058883198,0.0,22010.79058883198,54018.791835387616,0.0,54018.791835387616
A1,'Allhaming Nord',182.6,0.0,1.0,22478.0,22478.0,0.0,52074.59618392183,52074.59618392183,0.0,1.0,1.0,1.0,0.0,999.9999999999893,999.9999999999893,0.0,83783.66442613001,83783.66442613001,0.0,95802.31347211047,95802.31347211047,0.0
A1,'Lindach Nord',212.26,0.0,0.0,24091.0,24091.0,0.0,143292.1869458095,143292.1869458095,0.0,1.0,1.0,1.0,0.0,1000.0000000000002,1000.0000000000002,0.0,95802.31347211047,95802.31347211047,0.0,130625.36020856284,130625.36020856284,0.0
A1,'Lindach Süd',212.27,1.0,0.0,24205.0,0.0,24205.0,88500.71292866017,0.0,88500.71292866017,1.0,1.0,0.0,1.0,114.38764333288418,0.0,114.38764333288418,0.0,0.0,0.0,22010.79058883198,0.0,22010.79058883198
