Time of calculation: 20210916-174745; value of objective: 603810.3871804674;  acc=20;  ec=0.25;  e_tax=0.15;  cfix=50000;  cvar=10000;  eta=0.5;  hours_of_constant_charging=20;  i=0.05;  T=10
highway,name,asfinag_position,direction,asfinag_type,traffic_flow,traffic_flow_1,energy_demand,energy_demand_1,pXi_dir,pYi_dir,pYi_dir_1,pE_charged,pE_charged_1,pE_input,pE_input_1,pE_output,pE_output_1,traffic_flow_0,energy_demand_0,pYi_dir_0,pE_charged_0,pE_input_0,pE_output_0
A1,'Parkplatz Großraum’,27.42,2.0,2.0,25490.00000000002,13297.00000000001,59974.325349551335,14541.089445096652,1.0,29.0,7.0,29000.0,7000.0,0.0,0.0,987.1626747756673,270.5447225483258,12193.00000000001,45433.23590445468,22.0,22000.0,0.0,716.6179522273414
A1,'Steinhäusl',32.7,2.0,0.0,63195.99999999913,31709.9999999998,111561.50482266714,77129.62227259546,0.0,9.0,9.0,9000.0,9000.0,987.1626747756673,270.5447225483258,47767.91508610924,29835.35585884606,31485.99999999933,34431.882550071685,-0.0,0.0,716.6179522273414,17932.559227263184
A1,'Kesselhof',44.88,1.0,1.0,30234.999996719125,30234.999996719125,109130.95569981833,109130.95569981833,1.0,84.0,84.0,84000.0,84000.0,29835.35585884606,29835.35585884606,400.83370875522087,400.83370875522087,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Kirchstetten',44.88,0.0,1.0,29897.99999542764,0.0,72732.0809427628,0.0,1.0,55.0,0.0,54298.5996986447,0.0,17932.559227263184,0.0,-1.1641532182693481e-10,0.0,29897.99999542764,72732.0809427628,55.0,54298.5996986447,17932.559227263184,-1.1641532182693481e-10
A1,'St. Pölten',62.9,2.0,0.0,71148.0,35565.0,227454.84943410664,99032.43203384092,1.0,57.0,21.0,57000.0,21000.0,400.83370875510445,400.83370875522087,57128.258425808424,28917.04972567568,35583.0,128422.41740026572,36.0,36000.0,-1.1641532182693481e-10,28211.208700132745
A1,'Schallaburg',76.81,1.0,1.0,29188.0,29188.0,136934.36037638868,136934.36037638868,1.0,72.0,72.0,72000.0,72000.0,28917.04972567568,28917.04972567568,25384.22991387002,25384.22991387002,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Roggendorf',76.82,0.0,1.0,28377.0,0.0,78562.33219617409,0.0,1.0,41.0,0.0,41000.0,0.0,28211.208700132745,0.0,26492.37479821979,0.0,28377.0,78562.33219617409,41.0,41000.0,28211.208700132745,26492.37479821979
A1,'Ornding',88.04,0.0,1.0,27048.0,0.0,60488.07492270462,0.0,1.0,30.0,0.0,30000.0,0.0,26492.37479821979,0.0,26736.4122595721,0.0,27048.0,60488.07492270462,30.0,30000.0,26492.37479821979,26736.4122595721
A1,'Ybbs',100.32,1.0,0.0,27161.40445083877,27161.40445083877,104129.25066774894,104129.25066774894,1.0,53.0,53.0,53000.0,53000.0,25384.22991387002,25384.22991387002,24448.85524774449,24448.85524774449,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Kemmelbach',101.38,0.0,0.0,26898.000000000207,0.0,72226.10016870651,0.0,1.0,39.0,0.0,39000.0,0.0,26736.4122595721,0.0,23849.462343925356,0.0,26898.000000000207,72226.10016870651,39.0,39000.0,26736.4122595721,23849.462343925356
A1,'Viehdorf',118.17,0.0,1.0,25545.0,0.0,92117.57063469278,0.0,1.0,58.0,0.0,58000.0,0.0,23849.462343925356,0.0,11908.247661271744,0.0,25545.0,92117.57063469278,58.0,58000.0,23849.462343925356,11908.247661271744
A1,'Amstetten',119.36,1.0,1.0,25407.0,25407.0,56128.53142795883,56128.53142795883,1.0,29.0,29.0,29000.0,29000.0,24448.85524774449,24448.85524774449,23513.120961723904,23513.120961723904,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Parkplatz Zeillern’,124.31,0.0,2.0,24685.0,0.0,24100.57479449837,0.0,0.0,0.0,0.0,0.0,0.0,11908.247661271744,0.0,23958.53505852093,0.0,24685.0,24100.57479449837,-0.0,0.0,11908.247661271744,23958.53505852093
A1,'Oed',130.52,1.0,2.0,26849.69206306653,26849.69206306653,69822.67372138443,69822.67372138443,1.0,33.0,33.0,33000.0,33000.0,23513.120961723904,23513.120961723904,25424.45782241612,25424.45782241612,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Strengberg',136.0,0.0,0.0,25773.0,0.0,60567.28709144443,0.0,1.0,54.0,0.0,54000.0,0.0,23958.53505852093,0.0,242.17860424314495,0.0,25773.0,60567.28709144443,54.0,54000.0,23958.53505852093,242.17860424314495
A1,'Haag',143.54,1.0,0.0,28172.0,28172.0,72532.38382040594,72532.38382040594,1.0,35.0,35.0,35000.0,35000.0,25424.45782241612,25424.45782241612,26690.64973261909,26690.64973261909,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Ennsblick',147.1,0.0,2.0,27181.0,0.0,59900.9099344678,0.0,1.0,28.0,0.0,28000.0,0.0,242.17860424314495,0.0,2192.6335714770466,0.0,27181.0,59900.9099344678,28.0,28000.0,242.17860424314495,2192.6335714770466
