highway,name,asfinag_position,direction,asfinag_type,traffic_flow,traffic_flow_0,traffic_flow_1,energy_demand,energy_demand_0,energy_demand_1,pXi_dir,pYi_dir,pYi_dir_0,pYi_dir_1,pE_charged,pE_charged_0,pE_charged_1,pE_input,pE_input_0,pE_input_1,pE_output,pE_output_0,pE_output_1
A1,'Parkplatz Großraum’,27.42,2.0,2.0,25490.0,12193.0,13297.0,59974.3253495514,45433.2359044547,14541.0894450967,1.0,1.0,1.0,-0.0,49.976559494900165,49.976559494900165,0.0,0.0,0.0,0.0,15.99519838960637,0.0,15.99519838960637
A1,'Steinhäusl',32.7,2.0,0.0,63195.9999999991,31485.9999999993,31709.9999999998,111561.5048226672,34431.8825500717,77129.6222725955,0.0,1.0,-0.0,1.0,50.0,0.0,50.0,15.99519838960637,0.0,15.99519838960637,88.71285369454029,37.87507080507887,50.83778288946142
A1,'Kesselhof',44.88,1.0,1.0,30234.9999967191,0.0,30234.9999967191,109130.955699818,0.0,109130.955699818,1.0,3.0,0.0,3.0,129.8175093964862,0.0,129.8175093964862,50.83778288946142,0.0,50.83778288946142,41.064324762775016,0.0,41.064324762775016
A1,'Kirchstetten',44.88,0.0,1.0,29897.9999954276,29897.9999954276,0.0,72732.0809427628,72732.0809427628,0.0,1.0,2.0,2.0,0.0,100.0,100.0,0.0,37.87507080507887,37.87507080507887,0.0,17.880359842117947,17.880359842117947,0.0
A1,'St. Pölten',62.9,2.0,1.0,71148.0,35583.0,35565.0,227454.8494341069,128422.417400266,99032.4320338409,1.0,6.0,3.0,3.0,265.08213697086455,115.08213697086455,150.0,58.94468460489296,17.880359842117947,41.064324762775016,44.06288201154599,44.06288201154599,0.0
A1,'Schallaburg',76.81,1.0,1.0,29188.0,0.0,29188.0,136934.360376389,0.0,136934.360376389,1.0,2.0,0.0,2.0,100.0,0.0,100.0,0.0,0.0,0.0,50.6277964140279,0.0,50.6277964140279
A1,'Roggendorf',76.82,0.0,1.0,28377.0,28377.0,0.0,78562.3321961741,78562.3321961741,0.0,1.0,2.0,2.0,0.0,100.0,100.0,0.0,44.06288201154599,44.06288201154599,0.0,30.4814474273375,30.4814474273375,0.0
A1,'Ornding',88.04,0.0,1.0,27048.0,27048.0,0.0,60488.0749227046,60488.0749227046,0.0,1.0,1.0,1.0,0.0,50.0,50.0,0.0,30.4814474273375,30.4814474273375,0.0,47.01832984231257,47.01832984231257,0.0
A1,'Ybbs',100.32,1.0,0.0,27161.4044508388,0.0,27161.4044508388,104129.250667749,0.0,104129.250667749,1.0,3.0,0.0,3.0,126.91135671930648,0.0,126.91135671930648,50.6277964140279,0.0,50.6277964140279,38.25861542924532,0.0,38.25861542924532
A1,'Kemmelbach',101.38,0.0,0.0,26898.0000000002,26898.0000000002,0.0,72226.1001687065,72226.1001687065,0.0,1.0,2.0,2.0,0.0,100.0,100.0,0.0,47.01832984231257,47.01832984231257,0.0,26.467040027889723,26.467040027889723,0.0
A1,'Viehdorf',118.17,0.0,1.0,25545.0,25545.0,0.0,92117.5706346928,92117.5706346928,0.0,1.0,2.0,2.0,0.0,100.0,100.0,0.0,26.467040027889723,26.467040027889723,0.0,27.7963677260518,27.7963677260518,0.0
A1,'Amstetten',119.36,1.0,1.0,25407.0,0.0,25407.0,56128.5314279588,0.0,56128.5314279588,1.0,2.0,0.0,2.0,100.0,0.0,100.0,38.25861542924532,0.0,38.25861542924532,0.0,0.0,0.0
