highway,name,asfinag_position,direction,asfinag_type,traffic_flow,traffic_flow_1,energy_demand,energy_demand_1,pXi_dir,pYi_dir,pYi_dir_1,pE_charged,pE_charged_1,pE_input,pE_input_1,pE_output,pE_output_1,traffic_flow_0,energy_demand_0,pYi_dir_0,pE_charged_0,pE_input_0,pE_output_0
A1,'Steinhäusl',32.7,2.0,0.0,63195.99999999913,31709.9999999998,228883.80989013438,77129.62227259546,0.0,11.0,11.0,10955.489959507213,10955.489959507213,6327.712623151486,6327.712623151486,9105.251257052336,0.0,31485.99999999933,151754.18761753893,0.0,0.0,0.0,9105.251257052336
A1,'Kirchstetten',44.88,0.0,1.0,29897.99999542764,0.0,72732.0809427628,0.0,1.0,13.0,0.0,13000.0,0.0,9105.251257052336,0.0,469.17611361810486,0.0,29897.99999542764,72732.0809427628,13.0,13000.0,9105.251257052336,469.17611361810486
A1,'Kesselhof',44.88,1.0,1.0,30234.999996719125,30234.999996719125,109130.95569981833,109130.95569981833,1.0,6.0,6.0,5999.999999999998,5999.999999999998,5779.855281162384,5779.855281162384,6327.712623151486,6327.712623151486,0.0,0.0,0.0,0.0,0.0,0.0
A1,'St. Pölten',62.9,2.0,0.0,71148.0,35565.0,227454.84943410664,99032.43203384092,0.0,1.0,1.0,1000.0,1000.0,1307.0854727500337,837.9093591319288,13954.376438796433,5779.855281162384,35583.0,128422.41740026572,0.0,0.0,469.17611361810486,8174.521157634048
A1,'Schallaburg',76.81,1.0,1.0,29188.0,29188.0,136934.36037638868,136934.36037638868,1.0,8.0,8.0,8000.0,8000.0,621.8477365486087,621.8477365486087,837.9093591319288,837.9093591319288,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Roggendorf',76.82,0.0,1.0,28377.0,0.0,78562.33219617409,0.0,1.0,12.0,0.0,11878.347539459812,0.0,8174.521157634048,0.0,1009.913549944682,0.0,28377.0,78562.33219617409,12.0,11878.347539459812,8174.521157634048,1009.913549944682
A1,'Ornding',88.04,0.0,1.0,27048.0,0.0,60488.07492270462,0.0,1.0,4.0,0.0,4000.0,0.0,1009.913549944682,0.0,639.1980453069591,0.0,27048.0,60488.07492270462,4.0,4000.0,1009.913549944682,639.1980453069591
A1,'Ybbs',100.32,1.0,0.0,27161.40445083877,27161.40445083877,104129.25066774894,104129.25066774894,1.0,6.0,6.0,6000.0,6000.0,374.0926964836717,374.0926964836717,621.8477365486087,621.8477365486087,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Kemmelbach',101.38,0.0,0.0,26898.000000000207,0.0,72226.10016870651,0.0,1.0,4.0,0.0,4000.0,0.0,639.1980453069591,0.0,972.7640554293503,0.0,26898.000000000207,72226.10016870651,4.0,4000.0,639.1980453069591,972.7640554293503
A1,'Viehdorf',118.17,0.0,1.0,25545.0,0.0,92117.57063469278,0.0,1.0,6.0,0.0,6000.0,0.0,972.7640554293503,0.0,499.8182935109171,0.0,25545.0,92117.57063469278,6.0,6000.0,972.7640554293503,499.8182935109171
A1,'Amstetten',119.36,1.0,1.0,25407.0,25407.0,122199.48177898517,122199.48177898517,1.0,7.0,7.0,7000.0,7000.0,42.12378974456169,42.12378974456169,374.0926964836717,374.0926964836717,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Strengberg',136.0,0.0,0.0,25773.0,0.0,85730.10314081071,0.0,1.0,5.0,0.0,5000.0,0.0,499.8182935109171,0.0,643.6244819595595,0.0,25773.0,85730.10314081071,5.0,5000.0,499.8182935109171,643.6244819595595
A1,'Haag',143.54,1.0,0.0,28172.0,28172.0,72532.38382040594,72532.38382040594,1.0,5.0,5.0,5000.0,5000.0,690.1807605202048,690.1807605202048,42.12378974456169,42.12378974456169,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Enns Süd',156.19,1.0,1.0,29648.737115098505,29648.737115098505,86236.6993060754,86236.6993060754,1.0,5.0,5.0,5000.0,5000.0,515.9788021556806,515.9788021556806,690.1807605202048,690.1807605202048,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Enns Nord',156.79,0.0,1.0,29791.88732837659,0.0,122843.35235918174,0.0,1.0,7.0,0.0,7000.0,0.0,643.6244819595595,0.0,1014.2256235104633,0.0,29791.88732837659,122843.35235918174,7.0,7000.0,643.6244819595595,1014.2256235104633
A1,'Ansfelden Süd',170.93,1.0,0.0,46681.64620523784,46681.64620523784,108599.64670259466,108599.64670259466,1.0,6.0,6.0,6000.0,6000.0,0.0,0.0,515.9788021556806,515.9788021556806,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Ansfelden Nord',171.01,0.0,0.0,48225.58896718505,0.0,137729.45647842763,0.0,1.0,9.0,0.0,9000.0,0.0,1014.2256235104633,0.0,277.9930122161204,0.0,48225.58896718505,137729.45647842763,9.0,9000.0,1014.2256235104633,277.9930122161204
A1,'Allhaming Süd',182.59,1.0,1.0,22273.0,22273.0,132032.00498622254,132032.00498622254,1.0,8.0,8.0,8000.0,8000.0,78.07970082664724,78.07970082664724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Allhaming Nord',182.6,0.0,1.0,22478.0,0.0,52074.59618392183,0.0,1.0,3.0,0.0,3000.0,0.0,277.9930122161204,0.0,402.46878325143007,0.0,22478.0,52074.59618392183,3.0,3000.0,277.9930122161204,402.46878325143007
A1,'Lindach Nord',212.26,0.0,0.0,24091.0,0.0,143292.1869458095,0.0,1.0,9.0,0.0,9000.0,0.0,402.46878325143007,0.0,0.0,0.0,24091.0,143292.1869458095,9.0,9000.0,402.46878325143007,0.0
A1,'Lindach Süd',212.27,1.0,0.0,24205.0,24205.0,88500.71292866017,88500.71292866017,1.0,6.0,6.0,5992.100994944958,5992.100994944958,760.137920051995,760.137920051995,78.07970082664724,78.07970082664724,0.0,0.0,0.0,0.0,0.0,0.0
