Time of calculation: 20210916-191739; value of objective: 10094.879479456515;  acc=20.0;  ec=0.25;  e_tax=0.15;  cfix=50000;  cvar=10000;  eta=0.011;  hours_of_constant_charging=20;  i=0.05;  T=10
highway,name,asfinag_position,direction,asfinag_type,traffic_flow,traffic_flow_0,traffic_flow_1,energy_demand,energy_demand_0,energy_demand_1,pXi_dir,pYi_dir,pYi_dir_0,pYi_dir_1,pE_charged,pE_charged_0,pE_charged_1,pE_input,pE_input_0,pE_input_1,pE_output,pE_output_0,pE_output_1
A1,'Parkplatz Großraum’,27.42,2.0,2.0,25490.00000000002,12193.00000000001,13297.00000000001,59974.325349551335,45433.23590445468,14541.089445096652,1.0,2.0,1.0,1.0,257.34857884506437,97.39659494900121,159.95198389606315,0.0,0.0,0.0,402.36900000000026,402.36900000000026,0.0
A1,'Steinhäusl',32.7,2.0,0.0,63195.99999999913,31485.99999999933,31709.9999999998,111561.50482266714,34431.882550071685,77129.62227259546,0.0,0.0,-0.0,0.0,0.0,0.0,0.0,402.36900000000026,402.36900000000026,0.0,1629.5455530493387,781.1197080507887,848.42584499855
A1,'Kesselhof',44.88,1.0,1.0,30234.999996719125,0.0,30234.999996719125,109130.95569981833,0.0,109130.95569981833,1.0,2.0,0.0,2.0,2000.0,0.0,2000.0,848.42584499855,0.0,848.42584499855,48.86635769655163,0.0,48.86635769655163
A1,'Kirchstetten',44.88,0.0,1.0,29897.99999542764,29897.99999542764,0.0,72732.0809427628,72732.0809427628,0.0,1.0,1.0,1.0,0.0,965.4208439820173,965.4208439820173,0.0,781.1197080507887,781.1197080507887,0.0,615.7517544391621,615.7517544391621,0.0
A1,'St. Pölten',62.9,2.0,0.0,71148.0,35583.0,35565.0,227454.84943410664,128422.41740026572,99032.43203384092,1.0,3.0,2.0,1.0,3000.0,2000.0,1000.0,664.6181121357138,615.7517544391621,48.86635769655163,166.62145591088665,28.398345842085078,138.2231100688016
A1,'Schallaburg',76.81,1.0,1.0,29188.0,0.0,29188.0,136934.36037638868,0.0,136934.36037638868,1.0,1.0,0.0,1.0,1000.0,0.0,1000.0,138.2231100688016,0.0,138.2231100688016,644.5010742090769,0.0,644.5010742090769
A1,'Roggendorf',76.82,0.0,1.0,28377.0,28377.0,0.0,78562.33219617409,78562.33219617409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.398345842085078,28.398345842085078,0.0,892.584,892.584,0.0
A1,'Ornding',88.04,0.0,1.0,27048.0,27048.0,0.0,60488.07492270462,60488.07492270462,0.0,1.0,2.0,2.0,0.0,1557.9528241497505,1557.9528241497505,0.0,892.584,892.584,0.0,0.0,0.0,0.0
A1,'Ybbs',100.32,1.0,0.0,27161.40445083877,0.0,27161.40445083877,104129.25066774894,0.0,104129.25066774894,1.0,2.0,0.0,2.0,1789.9228315543153,0.0,1789.9228315543153,644.5010742090769,0.0,644.5010742090769,0.0,0.0,0.0
A1,'Kemmelbach',101.38,0.0,0.0,26898.000000000207,26898.000000000207,0.0,72226.10016870651,72226.10016870651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,794.4871018557716,794.4871018557716,0.0
