Time of calculation: 20210928-153344; value of objective: 354.6078567499944;  acc=20.0;  ec=0.25;  e_tax=0.15;  cfix=50000;  cvar=10000;  eta=0.011; mu=0.5; tf_at_peak=0.2;  hours_of_constant_charging=20;  i=0.05;  T=10
highway,name,asfinag_position,direction,asfinag_type,traffic_flow,traffic_flow_0,traffic_flow_1,energy_demand,energy_demand_0,energy_demand_1,pXi_dir,pYi_dir,pYi_dir_0,pYi_dir_1,pE_charged,pE_charged_0,pE_charged_1,pE_input,pE_input_0,pE_input_1,pE_output,pE_output_0,pE_output_1
A1,'Steinhäusl',32.7,2.0,0.0,63195.9999999991,31485.9999999993,31709.9999999998,34307.166034443726,15973.02369090528,18334.142343538442,1.0,11.0,5.0,6.0,543.000921860351,250.0,293.000921860351,559.0203592682374,266.4863592682373,292.534,53.75732004577439,34.05668532823313,19.700634717541266
A1,'Kirchstetten',44.88,0.0,1.0,29897.9999954276,29897.9999954276,0.0,14546.416188552561,14546.416188552561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.05668532823313,34.05668532823313,0.0,50.05774313564095,50.05774313564095,0.0
A1,'Kesselhof',44.88,1.0,1.0,30234.9999967191,0.0,30234.9999967191,21826.1911399636,0.0,21826.1911399636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.700634717541266,0.0,19.700634717541266,43.70944497150123,0.0,43.70944497150123
A1,'St. Pölten',62.9,2.0,1.0,71148.0,35583.0,35565.0,45490.96988682138,25684.4834800532,19806.48640676818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.76718810714218,50.05774313564095,43.70944497150123,143.8072549826457,78.31067496369947,65.49658001894623
A1,'Schallaburg',76.81,1.0,1.0,29188.0,0.0,29188.0,27386.872075277803,0.0,27386.872075277803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.49658001894623,0.0,65.49658001894623,95.62213930175182,0.0,95.62213930175182
A1,'Roggendorf',76.82,0.0,1.0,28377.0,28377.0,0.0,15712.46643923482,15712.46643923482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.31067496369947,78.31067496369947,0.0,95.59438804685777,95.59438804685777,0.0
A1,'Ornding',88.04,0.0,1.0,27048.0,27048.0,0.0,12097.614984540922,12097.614984540922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.59438804685777,95.59438804685777,0.0,108.90176452985278,108.90176452985278,0.0
A1,'Ybbs',100.32,1.0,0.0,27161.4044508388,0.0,27161.4044508388,20825.8501335498,0.0,20825.8501335498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.62213930175182,0.0,95.62213930175182,118.53057444865655,0.0,118.53057444865655
A1,'Kemmelbach',101.38,0.0,0.0,26898.0000000002,26898.0000000002,0.0,14445.220033741301,14445.220033741301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.90176452985278,108.90176452985278,0.0,124.79150656696822,124.79150656696822,0.0
A1,'Viehdorf',118.17,0.0,1.0,25545.0,25545.0,0.0,18423.51412693856,18423.51412693856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.79150656696822,124.79150656696822,0.0,145.05737210660064,145.05737210660064,0.0
