Time of calculation: 20211005-224607; value of objective: 635962.2547436825;  acc=20.0;  ec=0.25;  e_tax=0.15;  cfix=50000;  cvar=10000;  eta=0.7;  mu=0.5;  hours_of_constant_charging=20;  i=0.05;  T=10
highway,name,asfinag_position,direction,asfinag_type,traffic_flow,traffic_flow_0,traffic_flow_1,energy_demand,energy_demand_0,energy_demand_1,pXi_dir,pYi_dir,pYi_dir_0,pYi_dir_1,pE_charged,pE_charged_0,pE_charged_1,pE_input,pE_input_0,pE_input_1,pE_output,pE_output_0,pE_output_1
A1,'Steinhäusl',32.7,2.0,0.0,63195.99999999913,31485.99999999933,31709.9999999998,228883.80989013438,151754.18761753893,77129.62227259546,0.0,27.0,-0.0,27.0,27000.000000000004,0.0,27000.000000000004,4.6322045915949275,0.0,4.6322045915949275,53113.965666138625,53113.965666138625,0.0
A1,'Kirchstetten',44.88,0.0,1.0,29897.99999542764,29897.99999542764,0.0,72732.0809427628,72732.0809427628,0.0,1.0,1.0,1.0,0.0,1000.0000000000002,1000.0000000000002,0.0,53113.965666138625,53113.965666138625,0.0,77570.19399610558,77570.19399610558,0.0
A1,'Kesselhof',44.88,1.0,1.0,30234.999996719125,0.0,30234.999996719125,109130.95569981833,0.0,109130.95569981833,1.0,288.0,0.0,288.0,287694.2805676374,0.0,287694.2805676374,249503.0782772926,0.0,249503.0782772926,4.6322045915949275,0.0,4.6322045915949275
A1,'St. Pölten',62.9,2.0,0.0,71148.0,35583.0,35565.0,227454.84943410664,128422.41740026572,99032.43203384092,1.0,123.0,123.0,-0.0,122518.04008619857,122518.04008619857,0.0,292411.9210615539,77570.19399610558,214841.72706544827,249503.0782772926,0.0,249503.0782772926
A1,'Schallaburg',76.81,1.0,1.0,29188.0,0.0,29188.0,136934.36037638868,0.0,136934.36037638868,1.0,1.0,0.0,1.0,1000.0000000000002,0.0,1000.0000000000002,167914.70093371224,0.0,167914.70093371224,214841.72706544827,0.0,214841.72706544827
A1,'Roggendorf',76.82,0.0,1.0,28377.0,28377.0,0.0,78562.33219617409,78562.33219617409,0.0,1.0,27.0,27.0,0.0,27000.000000000007,27000.000000000007,0.0,0.0,0.0,0.0,496.8162686608848,496.8162686608848,0.0
A1,'Ornding',88.04,0.0,1.0,27048.0,27048.0,0.0,60488.07492270462,60488.07492270462,0.0,1.0,21.0,21.0,0.0,21000.0,21000.0,0.0,496.8162686608848,496.8162686608848,0.0,667.6424916074029,667.6424916074029,0.0
A1,'Ybbs',100.32,1.0,0.0,27161.40445083877,0.0,27161.40445083877,104129.25066774894,0.0,104129.25066774894,1.0,1.0,0.0,1.0,1000.0000000000002,0.0,1000.0000000000002,132469.46320000011,0.0,132469.46320000011,167914.70093371224,0.0,167914.70093371224
A1,'Kemmelbach',101.38,0.0,0.0,26898.000000000207,26898.000000000207,0.0,72226.10016870651,72226.10016870651,0.0,1.0,25.0,25.0,0.0,25000.000000000007,25000.000000000007,0.0,667.6424916074029,667.6424916074029,0.0,946.7775506543694,946.7775506543694,0.0
A1,'Viehdorf',118.17,0.0,1.0,25545.0,25545.0,0.0,92117.57063469278,92117.57063469278,0.0,1.0,32.0,32.0,0.0,32000.000000000004,32000.000000000004,0.0,946.7775506543694,946.7775506543694,0.0,1187.9272727965144,1187.9272727965144,0.0
