Time of calculation: 20210916-175131; value of objective: 8214.34583743396;  acc=20;  ec=0.25;  e_tax=0.15;  cfix=50000;  cvar=10000;  eta=0.01;  hours_of_constant_charging=20;  i=0.05;  T=10
highway,name,asfinag_position,direction,asfinag_type,traffic_flow,traffic_flow_1,energy_demand,energy_demand_1,pXi_dir,pYi_dir,pYi_dir_1,pE_charged,pE_charged_1,pE_input,pE_input_1,pE_output,pE_output_1,traffic_flow_0,energy_demand_0,pYi_dir_0,pE_charged_0,pE_input_0,pE_output_0
A1,'Parkplatz Großraum’,27.42,2.0,2.0,25490.00000000002,13297.00000000001,59974.325349551335,14541.089445096652,1.0,1.0,-0.0,454.3323590445468,0.0,0.0,0.0,145.4108944509665,145.4108944509665,12193.00000000001,45433.23590445468,1.0,454.3323590445468,0.0,0.0
A1,'Steinhäusl',32.7,2.0,0.0,63195.99999999913,31709.9999999998,111561.50482266714,77129.62227259546,0.0,1.0,1.0,916.7071171769212,916.7071171769212,145.4108944509665,145.4108944509665,344.3188255007169,0.0,31485.99999999933,34431.882550071685,-0.0,0.0,0.0,344.3188255007169
A1,'Kirchstetten',44.88,0.0,1.0,29897.99999542764,0.0,72732.0809427628,0.0,1.0,1.0,0.0,788.3238089310021,0.0,344.3188255007169,0.0,283.3158259973428,0.0,29897.99999542764,72732.0809427628,1.0,788.3238089310021,344.3188255007169,283.3158259973428
A1,'Kesselhof',44.88,1.0,1.0,30234.999996719125,30234.999996719125,109130.95569981833,109130.95569981833,1.0,1.0,1.0,1000.0,1000.0,0.0,0.0,91.30955699818333,91.30955699818333,0.0,0.0,0.0,0.0,0.0,0.0
A1,'St. Pölten',62.9,2.0,0.0,71148.0,35565.0,227454.84943410664,99032.43203384092,1.0,2.0,1.0,2000.0,1000.0,374.62538299552614,91.30955699818333,649.1738773365926,81.63387733659249,35583.0,128422.41740026572,1.0,1000.0,283.3158259973428,567.5400000000001
A1,'Schallaburg',76.81,1.0,1.0,29188.0,29188.0,136934.36037638868,136934.36037638868,1.0,1.0,1.0,1000.0,1000.0,81.63387733659249,81.63387733659249,450.9774811004794,450.9774811004794,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Roggendorf',76.82,0.0,1.0,28377.0,0.0,78562.33219617409,0.0,1.0,1.0,0.0,1000.0,0.0,567.5400000000001,0.0,353.16332196174096,0.0,28377.0,78562.33219617409,1.0,1000.0,567.5400000000001,353.16332196174096
A1,'Ornding',88.04,0.0,1.0,27048.0,0.0,60488.07492270462,0.0,1.0,1.0,0.0,958.0440711887871,0.0,353.16332196174096,0.0,0.0,0.0,27048.0,60488.07492270462,1.0,958.0440711887871,353.16332196174096,0.0
A1,'Ybbs',100.32,1.0,0.0,27161.40445083877,27161.40445083877,104129.25066774894,104129.25066774894,1.0,1.0,1.0,1000.0,1000.0,450.9774811004794,450.9774811004794,492.2699877779688,492.2699877779688,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Kemmelbach',101.38,0.0,0.0,26898.000000000207,0.0,72226.10016870651,0.0,1.0,1.0,0.0,722.2610016870651,0.0,0.0,0.0,0.0,0.0,26898.000000000207,72226.10016870651,1.0,722.2610016870651,0.0,0.0
A1,'Viehdorf',118.17,0.0,1.0,25545.0,0.0,92117.57063469278,0.0,1.0,1.0,0.0,668.4814542919114,0.0,0.0,0.0,252.69425205501634,0.0,25545.0,92117.57063469278,1.0,668.4814542919114,0.0,252.69425205501634
A1,'Amstetten',119.36,1.0,1.0,25407.0,25407.0,56128.53142795883,56128.53142795883,1.0,1.0,1.0,1000.0,1000.0,492.2699877779688,492.2699877779688,53.55530205755713,53.55530205755713,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Parkplatz Zeillern’,124.31,0.0,2.0,24685.0,0.0,24100.57479449837,0.0,0.0,0.0,0.0,0.0,0.0,252.69425205501634,0.0,493.70000000000005,0.0,24685.0,24100.57479449837,0.0,0.0,252.69425205501634,493.70000000000005
A1,'Oed',130.52,1.0,2.0,26849.69206306653,26849.69206306653,69822.67372138443,69822.67372138443,1.0,1.0,1.0,751.7820392714015,751.7820392714015,53.55530205755713,53.55530205755713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Strengberg',136.0,0.0,0.0,25773.0,0.0,60567.28709144443,0.0,1.0,1.0,0.0,1000.0,0.0,493.70000000000005,0.0,99.37287091444432,0.0,25773.0,60567.28709144443,1.0,1000.0,493.70000000000005,99.37287091444432
A1,'Haag',143.54,1.0,0.0,28172.0,28172.0,72532.38382040594,72532.38382040594,1.0,1.0,1.0,725.3238382040595,725.3238382040595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Ennsblick',147.1,0.0,2.0,27181.0,0.0,59900.9099344678,0.0,1.0,1.0,0.0,698.3819702591223,0.0,99.37287091444432,0.0,0.0,0.0,27181.0,59900.9099344678,1.0,698.3819702591223,99.37287091444432,0.0
A1,'Parkplatz Ennsdorf’,152.88,0.0,2.0,26232.408315204048,0.0,30328.56812345904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,303.2856812345904,0.0,26232.408315204048,30328.56812345904,0.0,0.0,0.0,303.2856812345904
A1,'Enns Süd',156.19,1.0,1.0,29648.737115098505,29648.737115098505,86236.6993060754,86236.6993060754,1.0,1.0,1.0,862.366993060754,862.366993060754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Enns Nord',156.79,0.0,1.0,29791.88732837659,0.0,22744.768825614865,0.0,0.0,0.0,0.0,0.0,0.0,303.2856812345904,0.0,530.733369490739,0.0,29791.88732837659,22744.768825614865,0.0,0.0,303.2856812345904,530.733369490739
A1,'Ansfelden Süd',170.93,1.0,0.0,46681.64620523784,46681.64620523784,108599.64670259466,108599.64670259466,1.0,1.0,1.0,1000.0,1000.0,0.0,0.0,85.99646702594669,85.99646702594669,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Ansfelden Nord',171.01,0.0,0.0,48225.58896718505,0.0,137729.45647842763,0.0,1.0,2.0,0.0,1458.4679342750155,0.0,530.733369490739,0.0,449.56000000000006,0.0,48225.58896718505,137729.45647842763,2.0,1458.4679342750155,530.733369490739,449.56000000000006
A1,'Allhaming Süd',182.59,1.0,1.0,22273.0,22273.0,132032.00498622254,132032.00498622254,1.0,1.0,1.0,1000.0,1000.0,85.99646702594669,85.99646702594669,406.3165168881722,406.3165168881722,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Allhaming Nord',182.6,0.0,1.0,22478.0,0.0,52074.59618392183,0.0,1.0,1.0,0.0,970.3059618392184,0.0,449.56000000000006,0.0,0.0,0.0,22478.0,52074.59618392183,1.0,970.3059618392184,449.56000000000006,0.0
A1,'Lindach Nord',212.26,0.0,0.0,24091.0,0.0,143292.1869458095,0.0,1.0,2.0,0.0,1432.921869458095,0.0,0.0,0.0,0.0,0.0,24091.0,143292.1869458095,2.0,1432.921869458095,0.0,0.0
A1,'Lindach Süd',212.27,1.0,0.0,24205.0,24205.0,88500.71292866017,88500.71292866017,1.0,1.0,1.0,958.5036461747738,958.5036461747738,406.3165168881722,406.3165168881722,332.82000000000005,332.82000000000005,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Hainbach Süd',230.7,1.0,1.0,16641.0,16641.0,43626.88664048988,43626.88664048988,1.0,1.0,1.0,769.0888664048989,769.0888664048989,332.82000000000005,332.82000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Hainbach Nord',230.72,0.0,1.0,15023.0,0.0,55447.073726717535,0.0,1.0,1.0,0.0,554.4707372671754,0.0,0.0,0.0,0.0,0.0,15023.0,55447.073726717535,1.0,554.4707372671754,0.0,0.0
A1,'Straß',243.67,1.0,1.0,16828.67483549712,16828.67483549712,52286.93331258195,52286.93331258195,1.0,1.0,1.0,522.8693331258195,522.8693331258195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Wildenhag Nord',243.76,0.0,2.0,17111.546808170722,0.0,44396.07377615938,0.0,1.0,1.0,0.0,443.9607377615938,0.0,0.0,0.0,0.0,0.0,17111.546808170722,44396.07377615938,1.0,443.9607377615938,0.0,0.0
A1,'Oberwang',251.03,0.0,1.0,15727.0,0.0,23256.052200310536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,232.56052200310538,0.0,15727.0,23256.052200310536,0.0,0.0,0.0,232.56052200310538
A1,'Mondsee',259.23,2.0,0.0,31060.001681777,15333.000799448411,60471.650280389,35129.25494322955,1.0,2.0,1.0,724.7816120080433,238.79713663334348,232.56052200310538,0.0,112.49541279895203,112.49541279895203,15727.000882328592,25342.39533715945,1.0,485.98447537469985,232.56052200310538,0.0
A1,‘Parkplatz Ölgraben’,268.98,0.0,2.0,18793.0,0.0,36691.95858378413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,366.9195858378413,0.0,18793.0,36691.95858378413,0.0,0.0,0.0,366.9195858378413
A1,'Vetterbach',270.63,1.0,2.0,18111.0,18111.0,24972.45872010481,24972.45872010481,0.0,0.0,0.0,0.0,0.0,112.49541279895203,112.49541279895203,362.22000000000014,362.22000000000014,0.0,0.0,0.0,0.0,0.0,0.0
A1,'Enzersberg',274.82,0.0,2.0,21891.999995182963,0.0,25643.70256417291,0.0,1.0,1.0,0.0,378.403651883557,0.0,366.9195858378413,0.0,244.95295959601333,0.0,21891.999995182963,25643.70256417291,1.0,378.403651883557,366.9195858378413,244.95295959601333
A1,'Salzburger Vorland',277.55,1.0,2.0,21776.0,21776.0,38740.09283187224,38740.09283187224,1.0,1.0,1.0,314.1009283187226,314.1009283187226,362.22000000000014,362.22000000000014,435.52,435.52,0.0,0.0,0.0,0.0,0.0,0.0
