Time of calculation: 20220111-153939; value of objective: -24984401.927784517;  acc=27.333333333333332;  cfix=37000;  cvar=60000;  eta=0.016;  mu=0.1859430513361825;  i=
segment_id,dir,type_ID,POI_ID,traffic_flow,traffic_flow_0,traffic_flow_1,energy_demand,energy_demand_0,energy_demand_1,dist_along_segment,pois_type,pYi_dir,pYi_dir_0,pYi_dir_1,pE_charged,pE_charged_0,pE_charged_1,pE_input,pE_input_0,pE_input_1,pE_output,pE_output_0,pE_output_1,not_covered,not_covered_0,not_covered_1,pXi
1.0,0.0,12.0,16.0,11885.5265358471,11885.5265358471,0.0,208.504810997731,208.504810997731,0.0,29478.4736802298,ra,0.0,0.0,0.0,0.0,0.0,0.0,171.92919783557934,171.92919783557934,0.0,173.78420011177082,173.78420011177082,0.0,0.0,0.0,0.0,0
1.0,0.0,15.0,17.0,11960.1701828351,11960.1701828351,0.0,465.471180470787,465.471180470787,0.0,33381.7233696118,ra,0.0,0.0,0.0,0.0,0.0,0.0,173.78420011177082,173.78420011177082,0.0,177.9253520360026,177.9253520360026,0.0,0.0,0.0,0.0,0
1.0,2.0,16.0,18.0,23460.935326572,11970.3853891252,11490.5499374468,1768.668281716874,86.3301716488441,1682.33811006803,34103.2604930604,ra,3.0,3.0,0.0,193.66064213656605,178.6934046490157,14.967237487550374,177.9253520360026,177.9253520360026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
1.0,2.0,0.0,19.0,23472.9532848191,11974.8809399587,11498.0723448604,41.4313703808343,41.4313703808343,0.0,34449.3464575004,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3686019809059259,0.3686019809059259,0.0,0.0,0.0,0.0,0
2.0,2.0,0.0,20.0,68929.1689525749,33758.8137930879,35170.355159487,2037.30449092795,0.0,2037.30449092795,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,236.01944934700123,159.66593853530588,76.35351081169533,254.1447120202331,159.66593853530588,94.47877348492722,0.0,0.0,0.0,0
2.0,1.0,11.0,21.0,34398.2821383792,0.0,34398.2821383792,0.177994253383828,0.0,0.177994253383828,2598.41164546074,ra,0.0,0.0,0.0,0.0,0.0,0.0,76.35192725233478,0.0,76.35192725233478,76.35351081169533,0.0,76.35351081169533,0.0,0.0,0.0,0
2.0,0.0,17.0,22.0,24285.974119979,24285.974119979,0.0,5629.75346622784,5629.75346622784,0.0,19826.0309188716,ra,0.0,0.0,0.0,0.0,0.0,0.0,159.66593853530588,159.66593853530588,0.0,209.75209934990255,209.75209934990255,0.0,0.0,0.0,0.0,0
2.0,1.0,18.0,23.0,24186.0911430872,0.0,24186.0911430872,4128.06929715106,0.0,4128.06929715106,19924.5544753991,ra,0.0,0.0,0.0,0.0,0.0,0.0,39.62578215357898,0.0,39.62578215357898,76.35192725233478,0.0,76.35192725233478,0.0,0.0,0.0,0
2.0,0.0,19.0,24.0,24395.8043620461,24395.8043620461,0.0,1107.94961707917,1107.94961707917,0.0,24376.283905319,ra,0.0,0.0,0.0,0.0,0.0,0.0,209.75209934990255,209.75209934990255,0.0,219.6091815522393,219.6091815522393,0.0,0.0,0.0,0.0,0
2.0,0.0,20.0,25.0,18382.7449604955,18382.7449604955,0.0,3193.59583085962,3193.59583085962,0.0,38424.0480859037,ra,1.0,1.0,0.0,29.68373749828993,29.68373749828993,0.0,219.6091815522393,219.6091815522393,0.0,218.33787016120425,218.33787016120425,0.0,0.0,0.0,0.0,1
2.0,1.0,21.0,26.0,18491.6133654888,0.0,18491.6133654888,4453.99249618843,0.0,4453.99249618843,38987.6806255175,ra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.62578215357898,0.0,39.62578215357898,0.0,0.0,0.0,0
2.0,2.0,22.0,27.0,37060.499514109295,18323.8494067353,18736.650107374,9037.685965220891,4162.99183164668,4874.69413357421,60686.5331745626,ra,3.0,3.0,0.0,241.35,189.92544405394938,51.42455594605062,226.39379269180935,218.33787016120425,8.055922530605105,65.44926610398332,65.44926610398332,0.0,0.0,0.0,0.0,1
2.0,2.0,23.0,28.0,37058.9029265594,18323.1127403572,18735.7901862022,905.670862196634,0.17407320896991,905.496788987664,60687.5223097686,ra,1.0,1.0,0.0,65.4508147790346,65.4508147790346,0.0,65.44926610398332,65.44926610398332,0.0,8.055922530605105,0.0,8.055922530605105,0.0,0.0,0.0,1
2.0,2.0,0.0,29.0,23931.6001633626,12393.9415716933,11537.6585916693,2066.87595360883,2066.87595360883,0.0,74788.4585560346,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.38835075412965,18.38835075412965,0.0,0.0,0.0,0.0,0
3.0,2.0,0.0,30.0,27844.0,14880.0,12964.0,276.638796,0.0,276.638796,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4611690915297446,0.0,2.4611690915297446,0.0,0.0,0.0,0
3.0,0.0,24.0,31.0,14880.0,14880.0,0.0,43.31568,43.31568,0.0,291.139117483826,ra,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38536609592023063,0.38536609592023063,0.0,0.0,0.0,0.0,0
3.0,1.0,25.0,32.0,12964.0,0.0,12964.0,50.78647,0.0,50.78647,391.789662717657,ra,1.0,0.0,1.0,80.45,0.0,80.45,79.99816861539587,0.0,79.99816861539587,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0,2.0,1.0,33.0,27844.0,14880.0,12964.0,332.50104,332.50104,0.0,2525.71464164925,link,0.0,0.0,0.0,0.0,0.0,0.0,80.3835347113161,0.38536609592023063,79.99816861539587,83.34169276572541,3.3435241503295448,79.99816861539587,0.0,0.0,0.0,0
4.0,2.0,1.0,34.0,59761.3086274698,30037.3419745759,29723.9666528939,2541.48042300009,0.0,2541.48042300009,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,234.51538162128142,58.8618681570143,175.65351346426712,257.1261403227318,58.8618681570143,198.26427216571753,0.0,0.0,0.0,0
4.0,1.0,29.0,35.0,19741.1962074672,0.0,19741.1962074672,941.130780889781,0.0,941.130780889781,27421.918402147,ra,0.0,0.0,-0.0,0.0,0.0,0.0,167.28056642102894,0.0,167.28056642102894,175.65351346426712,0.0,175.65351346426712,0.0,0.0,0.0,0
4.0,0.0,28.0,36.0,20188.7740020659,20188.7740020659,0.0,6913.40781708113,6913.40781708113,0.0,27456.2755376563,ra,0.0,-0.0,0.0,0.0,0.0,0.0,58.8618681570143,58.8618681570143,0.0,120.3683013925761,120.3683013925761,0.0,0.0,0.0,0.0,0
4.0,2.0,31.0,37.0,24242.04672144007,16011.0814154375,8230.96530600257,10336.618270691579,5459.80728965386,4876.81098103772,57952.4364496481,ra,0.0,0.0,-0.0,5.305504212326232e-16,5.305504212326232e-16,0.0,244.26140146646662,120.3683013925761,123.89310007389052,336.223070497038,168.94250407600907,167.28056642102894,0.0,0.0,0.0,0
4.0,2.0,30.0,38.0,24222.43641462717,16010.6884723873,8211.74794223987,2097.1816748164297,3.69851459408978,2093.48316022234,57975.5602403068,ra,0.0,-0.0,0.0,0.0,0.0,0.0,274.2105373766288,168.94250407600907,105.26803330061973,292.8685086807722,168.9754086068817,123.89310007389052,0.0,0.0,0.0,0
4.0,2.0,35.0,39.0,21337.9057816767,10925.6060783794,10412.2997032973,4724.82145770061,2596.38509090262,2128.43636679799,78476.4553474238,ra,0.0,-0.0,0.0,0.0,0.0,0.0,255.30740735632776,168.9754086068817,86.33199874944606,297.34267031593544,192.0746370153157,105.26803330061973,0.0,0.0,0.0,0
4.0,0.0,40.0,40.0,10876.9999980846,10876.9999980846,0.0,1976.66074396654,1976.66074396654,0.0,96645.2667353262,ra,0.0,-0.0,0.0,0.0,0.0,0.0,192.0746370153157,192.0746370153157,0.0,209.66037118504738,209.66037118504738,0.0,0.0,0.0,0.0,0
4.0,1.0,41.0,41.0,10239.998724531,0.0,10239.998724531,1817.26058482465,0.0,1817.26058482465,99246.7072366671,ra,0.0,0.0,-0.0,0.0,0.0,0.0,70.1643980828147,0.0,70.1643980828147,86.33199874944606,0.0,86.33199874944606,0.0,0.0,0.0,0
4.0,2.0,42.0,42.0,15349.44862342799,7293.1561007636,8056.29252266439,2244.8438549829193,2242.94471998322,1.89913499969935,124531.184689634,ra,0.0,0.0,-0.0,0.0,0.0,0.0,279.8078732560608,209.66037118504738,70.14750207101343,299.7795489251323,229.61515084231763,70.1643980828147,0.0,0.0,0.0,0
4.0,2.0,45.0,43.0,29499.9997821141,14928.9998128104,14570.9999693037,9965.39545782924,4949.37419030477,5016.02126752447,160563.715389321,ra,4.0,0.0,4.0,321.8,258.1068659371485,63.69313406285155,318.8298101262578,229.61515084231763,89.21465928394016,85.68882556558259,15.541323494569154,70.14750207101343,0.0,0.0,0.0,1
4.0,2.0,49.0,44.0,29501.2496709625,14929.6109247903,14571.6387461722,7771.39511709413,964.25344768502,6807.14166940911,167022.616706975,ra,1.0,1.0,0.0,8.578662198354005,8.578662198354005,0.0,44.1949663171237,15.541323494569154,28.65364282255455,104.75598277850932,15.541323494569154,89.21465928394016,0.0,0.0,0.0,1
4.0,2.0,2.0,45.0,37135.979248738106,18661.9898553614,18473.9893933767,2580.11657231137,2580.11657231137,0.0,182066.45484822,link,0.0,0.0,0.0,0.0,0.0,0.0,44.1949663171237,15.541323494569154,28.65364282255455,67.14945878938133,38.49581596682678,28.65364282255455,0.0,0.0,0.0,0
5.0,2.0,1.0,46.0,68793.7826224039,33913.4453688065,34880.3372535974,3843.82209257494,0.0,3843.82209257494,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,193.46934768827194,145.20719680044945,48.262150887822486,227.66663405726203,145.20719680044945,82.45943725681258,0.0,0.0,0.0,0
5.0,1.0,26.0,47.0,36003.5240013336,0.0,36003.5240013336,3895.94746693039,0.0,3895.94746693039,10624.4240384357,ra,0.0,0.0,-0.0,0.0,0.0,0.0,13.601121319747458,0.0,13.601121319747458,48.262150887822486,0.0,48.262150887822486,0.0,0.0,0.0,0
5.0,0.0,27.0,48.0,32653.8009159093,32653.8009159093,0.0,4178.14177110393,4178.14177110393,0.0,12028.5386871855,ra,0.0,-0.0,0.0,0.0,0.0,0.0,145.20719680044945,145.20719680044945,0.0,182.37882108365497,182.37882108365497,0.0,0.0,0.0,0.0,0
5.0,2.0,32.0,49.0,33127.6679782642,16315.8916479239,16811.7763303403,9152.20454584315,5870.83645283758,3281.36809300557,39273.393575652,ra,2.0,0.0,2.0,160.89999999999998,144.8665679227883,16.033432077211682,182.82006593094414,182.37882108365497,0.44124484728916513,103.34437543953231,89.74325411978485,13.601121319747458,0.0,0.0,0.0,1
5.0,1.0,36.0,50.0,15728.3542233459,0.0,15728.3542233459,1275.7622080105,0.0,1275.7622080105,47330.3638647794,ra,4.0,0.0,4.0,292.234878050939,0.0,292.234878050939,281.3260644107802,0.0,281.3260644107802,0.44124484728916513,0.0,0.44124484728916513,0.0,0.0,0.0,1
5.0,0.0,39.0,51.0,16181.0369578104,16181.0369578104,0.0,2402.71193975453,2402.71193975453,0.0,54808.4650706048,ra,0.0,-0.0,0.0,0.0,0.0,0.0,89.74325411978485,89.74325411978485,0.0,111.11943290409869,111.11943290409869,0.0,0.0,0.0,0.0,0
5.0,1.0,43.0,52.0,15425.0541977474,0.0,15425.0541977474,6550.91638851091,0.0,6550.91638851091,67696.5829264334,ra,0.0,0.0,-0.0,0.0,0.0,0.0,223.0446043635107,0.0,223.0446043635107,281.3260644107802,0.0,281.3260644107802,0.0,0.0,0.0,0
5.0,0.0,44.0,53.0,16743.9409701348,16743.9409701348,0.0,2188.52376611744,2188.52376611744,0.0,67916.7177403682,ra,0.0,-0.0,0.0,0.0,0.0,0.0,111.11943290409869,111.11943290409869,0.0,130.59004630731246,130.59004630731246,0.0,0.0,0.0,0.0,0
5.0,1.0,50.0,54.0,23926.8657512302,0.0,23926.8657512302,3865.03208223887,0.0,3865.03208223887,86150.6446371155,ra,0.0,0.0,-0.0,0.0,0.0,0.0,188.6586193313276,0.0,188.6586193313276,223.0446043635107,0.0,223.0446043635107,0.0,0.0,0.0,0
5.0,0.0,51.0,55.0,23976.5917239922,23976.5917239922,0.0,3863.2104401925,3863.2104401925,0.0,86198.2118888899,ra,0.0,-0.0,0.0,0.0,0.0,0.0,130.59004630731246,130.59004630731246,0.0,164.95982475833202,164.95982475833202,0.0,0.0,0.0,0.0,0
5.0,2.0,4.0,56.0,48295.9987384735,24204.9992554563,24090.9994830172,3849.65902876729,3849.65902876729,0.0,102115.051061861,link,0.0,0.0,0.0,0.0,0.0,0.0,353.61844408965965,164.95982475833202,188.6586193313276,387.8676598595637,199.20904052823607,188.6586193313276,0.0,0.0,0.0,0
6.0,2.0,0.0,57.0,17593.52882743976,9370.08985369332,8223.43897374644,3280.58897165935,0.0,3280.58897165935,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.186376950040444,0.0,29.186376950040444,0.0,0.0,0.0,0
6.0,0.0,34.0,58.0,9440.70012643683,9440.70012643683,0.0,115.627916160566,115.627916160566,0.0,1229.56192943354,ra,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0287055087254562,1.0287055087254562,0.0,0.0,0.0,0.0,0
6.0,0.0,33.0,59.0,9685.7540713875,9685.7540713875,0.0,302.822447135245,302.822447135245,0.0,4398.31801694572,ra,0.0,-0.0,0.0,0.0,0.0,0.0,1.0287055087254562,1.0287055087254562,0.0,3.7228223784022063,3.7228223784022063,0.0,0.0,0.0,0.0,0
6.0,1.0,38.0,60.0,13533.1360897293,0.0,13533.1360897293,3267.26796433001,0.0,3267.26796433001,19100.037855584,ra,2.0,0.0,2.0,122.47892925015455,0.0,122.47892925015455,93.41106514784576,0.0,93.41106514784576,0.0,0.0,0.0,0.0,0.0,0.0,1
6.0,0.0,37.0,61.0,14150.2103751211,14150.2103751211,0.0,1803.67381185194,1803.67381185194,0.0,19123.3135023805,ra,0.0,0.0,0.0,0.0,0.0,0.0,3.7228223784022063,3.7228223784022063,0.0,19.769545763258286,19.769545763258286,0.0,0.0,0.0,0.0,0
6.0,2.0,48.0,62.0,30972.8842403762,15986.2762154003,14986.6080249759,5468.1986435463505,3421.90944344568,2046.28920010067,42213.9465999939,ra,0.0,-0.0,0.0,0.0,0.0,0.0,94.97541408246079,19.769545763258286,75.2058683192025,143.6242720244291,50.21320687658333,93.41106514784576,0.0,0.0,0.0,0
6.0,2.0,3.0,63.0,43852.3829830634,22912.2538280909,20940.1291549725,3553.90060489654,3553.90060489654,0.0,60876.2242421798,link,0.0,0.0,0.0,0.0,0.0,0.0,125.41907519578582,50.21320687658333,75.2058683192025,157.03702050791128,81.83115218870877,75.2058683192025,0.0,0.0,0.0,0
7.0,2.0,0.0,64.0,11819.72883309257,5668.99952865367,6150.7293044389,2312.63273856917,0.0,2312.63273856917,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.57477222473969,0.0,20.57477222473969,0.0,0.0,0.0,0
7.0,2.0,46.0,65.0,16750.43996107374,8281.7922636936,8468.64769738014,443.9117156207323,439.374363225034,4.53735239569832,6667.95544755655,ra,1.0,1.0,0.0,41.93555375936452,3.9089766801183483,38.02657707924617,37.98620967006445,0.0,37.98620967006445,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,2.0,47.0,66.0,16803.00194301874,8309.64474409952,8493.35719891922,469.00809295789134,4.43822753361236,464.569865424279,6721.47492677825,ra,0.0,0.0,-0.0,0.0,0.0,0.0,33.85307646470461,0.0,33.85307646470461,38.02569519626267,0.03948552619822359,37.98620967006445,0.0,0.0,0.0,0
7.0,2.0,2.0,67.0,31479.2646876848,14962.6751347339,16516.5895529509,2176.3869746183,2176.3869746183,0.0,25294.5418793567,link,0.0,0.0,0.0,0.0,0.0,0.0,33.89256199090283,0.03948552619822359,33.85307646470461,53.25519814529996,19.40212168059535,33.85307646470461,0.0,0.0,0.0,0
8.0,2.0,2.0,68.0,14782.3695846428,7482.84754160049,7299.52204304231,571.535173252439,0.0,571.535173252439,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,22.303825166394688,17.313309173153453,4.990515993241237,27.388595355789963,17.313309173153453,10.07528618263651,0.0,0.0,0.0,0
8.0,2.0,52.0,69.0,9208.20636712835,4168.18387658208,5040.02249054627,1091.488655298786,530.547783523534,560.940871775252,9055.82449812222,ra,1.0,1.0,0.0,22.033427339036937,22.033427339036937,0.0,17.313309173153453,17.313309173153453,0.0,4.990515993241237,0.0,4.990515993241237,0.0,0.0,0.0,1
8.0,2.0,0.0,70.0,9708.89067456805,5120.67365793185,4588.2170166362,557.603815055505,557.603815055505,0.0,21173.6853058851,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.960827240347291,4.960827240347291,0.0,0.0,0.0,0.0,0
9.0,2.0,2.0,71.0,31818.42313617,16104.8835451968,15713.5395909732,3261.48259711826,0.0,3261.48259711826,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,34.95724671598606,26.06341779008214,8.89382892590392,63.973640210518255,26.06341779008214,37.910222420436114,0.0,0.0,0.0,0
9.0,2.0,55.0,72.0,36693.0558776816,18116.8086480647,18576.2472296169,5325.486521774041,2708.00089398014,2617.4856277939,15445.3717833973,ra,1.0,0.0,1.0,80.45,50.15565718841598,30.294342811584027,41.96463622312585,26.06341779008214,15.901218433043708,8.893828925903916,-3.552713678800501e-15,8.89382892590392,0.0,0.0,0.0,1
9.0,2.0,7.0,73.0,31601.8542643027,15291.9117888883,16309.9424754144,3142.32996782434,3142.32996782434,0.0,33157.1268468838,link,0.0,0.0,0.0,0.0,0.0,0.0,15.901218433043704,-3.552713678800501e-15,15.901218433043708,43.857548145369826,27.956329712326117,15.901218433043708,0.0,0.0,0.0,0
10.0,2.0,3.0,74.0,31606.6695639389,16070.5474552074,15536.1221087315,43.8140689321546,0.0,43.8140689321546,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,143.20994408420907,56.260368982871704,86.94957510133736,143.59974419102406,56.260368982871704,87.33937520815235,0.0,0.0,0.0,0
10.0,2.0,53.0,75.0,20482.292071415,10386.9656808517,10095.3263905633,3859.97837178184,1960.6175793948,1899.36079238704,14793.4065314786,ra,0.0,-0.0,0.0,2.2936846711663646e-09,2.2936846711663646e-09,0.0,126.31192347582547,56.260368982871704,70.05155449295376,160.6529472199002,73.70337211856284,86.94957510133736,0.0,0.0,0.0,0
10.0,2.0,4.0,76.0,20473.6189956967,10382.5344994114,10091.0844962853,45.079640330005,45.079640330005,0.0,15227.5355211014,link,0.0,0.0,0.0,0.0,0.0,0.0,143.7549266115166,73.70337211856284,70.05155449295376,144.1559861123593,74.10443161940555,70.05155449295376,0.0,0.0,0.0,0
11.0,2.0,3.0,77.0,48420.0541429227,24599.8231829302,23820.2309599925,1269.82131381751,0.0,1269.82131381751,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,141.2901460629767,95.14582018119387,46.14432588178285,152.5873502676008,95.14582018119387,57.44153008640695,0.0,0.0,0.0,0
11.0,2.0,54.0,78.0,48814.9931722971,24295.4347117739,24519.5584605232,3388.4082292149897,1701.63127736504,1686.77695184995,6967.48714814497,ra,2.0,0.0,2.0,159.54581296070666,31.2299213578513,128.31589160285534,254.5993091808793,95.14582018119387,159.45348899968542,125.19910744889246,79.05478156710961,46.14432588178285,0.0,0.0,0.0,1
11.0,1.0,56.0,79.0,22284.9266194441,0.0,22284.9266194441,1685.09443322027,0.0,1685.09443322027,14053.3882390507,ra,0.0,0.0,-0.0,-8.859700880816487e-09,0.0,-8.859700880816487e-09,144.46172935581575,0.0,144.46172935581575,159.45348899968542,0.0,159.45348899968542,0.0,0.0,0.0,0
11.0,2.0,5.0,80.0,42919.8251598076,21285.3584845686,21634.466675239,2910.89526178855,2910.89526178855,0.0,19878.6900646546,link,0.0,0.0,0.0,0.0,0.0,0.0,223.51651092292533,79.05478156710961,144.46172935581572,249.41383823414733,104.95210887833159,144.46172935581575,0.0,0.0,0.0,0
12.0,2.0,4.0,81.0,53131.6723320628,26537.1834811746,26594.4888508882,1562.32443000799,0.0,1562.32443000799,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,360.19396248327894,180.38995417165305,179.8040083116259,374.0934756884965,180.38995417165305,193.70352151684344,0.0,0.0,0.0,0
12.0,0.0,58.0,82.0,22288.895823896,22288.895823896,0.0,3364.25769729557,3364.25769729557,0.0,13722.6357161214,ra,1.0,1.0,0.0,78.84072718326452,78.84072718326452,0.0,180.38995417165305,180.38995417165305,0.0,131.4799784963039,131.4799784963039,0.0,0.0,0.0,0.0,1
12.0,1.0,57.0,83.0,22492.6689728353,0.0,22492.6689728353,3393.5923031971,0.0,3393.5923031971,13775.3691799331,ra,0.0,0.0,-0.0,0.0,0.0,0.0,149.61227595331312,0.0,149.61227595331312,179.8040083116259,0.0,179.8040083116259,0.0,0.0,0.0,0
12.0,2.0,5.0,84.0,44751.0771921405,22273.0392762582,22478.0379158823,1559.84087923299,1559.84087923299,0.0,20725.0958331826,link,0.0,0.0,0.0,0.0,0.0,0.0,281.09225444961703,131.4799784963039,149.61227595331312,294.96967227814457,145.35739632483148,149.61227595331312,0.0,0.0,0.0,0
13.0,2.0,4.0,85.0,25987.610544625597,13119.3784455626,12868.232099063,1205.38349046939,0.0,1205.38349046939,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,226.65063183775447,132.64570924654535,94.00492259120911,237.37455282454005,132.64570924654535,104.72884357799471,0.0,0.0,0.0,0
13.0,2.0,59.0,86.0,13974.00634747334,7033.00411775856,6941.00222971478,6883.850493770729,3777.52597161839,3106.32452215234,36309.8952864744,ra,1.0,1.0,0.0,79.12989603658659,39.181137148295676,39.94875888829091,238.9633902346962,132.64570924654535,106.31768098815084,221.07696514634313,127.07204255513403,94.00492259120911,0.0,0.0,0.0,1
13.0,1.0,63.0,87.0,7362.49465739319,0.0,7362.49465739319,661.497609325267,0.0,661.497609325267,54986.8926639146,ra,0.0,0.0,-0.0,0.0,0.0,0.0,100.43254306197159,0.0,100.43254306197159,106.31768098815084,0.0,106.31768098815084,0.0,0.0,0.0,0
