segment_id,dir,type_ID,POI_ID,traffic_flow,traffic_flow_0,traffic_flow_1,energy_demand,energy_demand_0,energy_demand_1,dist_along_segment,pois_type,pYi_dir,pYi_dir_0,pYi_dir_1,pE_charged,pE_charged_0,pE_charged_1,pE_input,pE_input_0,pE_input_1,pE_output,pE_output_0,pE_output_1,not_covered,not_covered_0,not_covered_1,pXi
2.0,0.0,19.0,24.0,24395.8043620461,24395.8043620461,0.0,1107.94961707917,1107.94961707917,0.0,24376.283905319,ra,0.0,-0.0,0.0,0.0,0.0,0.0,204.87217689101908,204.87217689101908,0.0,214.1131914557098,214.1131914557098,0.0,0.0,0.0,0.0,0
2.0,0.0,20.0,25.0,18382.7449604955,18382.7449604955,0.0,3193.59583085962,3193.59583085962,0.0,38424.0480859037,ra,0.0,-0.0,0.0,0.0,0.0,0.0,214.1131914557098,214.1131914557098,0.0,240.74984093126122,240.74984093126122,0.0,0.0,0.0,0.0,0
2.0,1.0,21.0,26.0,18491.6133654888,0.0,18491.6133654888,4453.99249618843,0.0,4453.99249618843,38987.6806255175,ra,0.0,0.0,-0.0,0.0,0.0,0.0,40.65809382698016,0.0,40.65809382698016,77.80726459596046,0.0,77.80726459596046,0.0,0.0,0.0,0
2.0,2.0,22.0,27.0,37060.499514109295,18323.8494067353,18736.650107374,9037.685965220891,4162.99183164668,4874.69413357421,60686.5331745626,ra,0.0,-0.0,0.0,0.0,0.0,0.0,240.74984093126122,240.74984093126122,0.0,316.12997225517427,275.4718784281941,40.65809382698016,0.0,0.0,0.0,0
2.0,2.0,23.0,28.0,37058.9029265594,18323.1127403572,18735.7901862022,905.670862196634,0.17407320896991,905.496788987664,60687.5223097686,ra,4.0,4.0,0.0,283.025757683497,275.47333031105467,7.552427372442287,275.4718784281941,275.4718784281941,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
2.0,2.0,0.0,29.0,23931.6001633626,12393.9415716933,11537.6585916693,2066.87595360883,2066.87595360883,0.0,74788.4585560346,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.239078831996547,17.239078831996547,0.0,0.0,0.0,0.0,0
3.0,2.0,0.0,30.0,27844.0,14880.0,12964.0,276.638796,0.0,276.638796,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3073460233091354,0.0,2.3073460233091354,0.0,0.0,0.0,0
3.0,0.0,24.0,31.0,14880.0,14880.0,0.0,43.31568,43.31568,0.0,291.139117483826,ra,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3612807149252162,0.3612807149252162,0.0,0.0,0.0,0.0,0
3.0,1.0,25.0,32.0,12964.0,0.0,12964.0,50.78647,0.0,50.78647,391.789662717657,ra,1.0,0.0,1.0,76.90101032847919,0.0,76.90101032847919,76.4774184054128,0.0,76.4774184054128,0.0,0.0,0.0,0.0,0.0,0.0,1
3.0,2.0,1.0,33.0,27844.0,14880.0,12964.0,332.50104,332.50104,0.0,2525.71464164925,link,0.0,0.0,0.0,0.0,0.0,0.0,76.83869912033802,0.3612807149252162,76.4774184054128,79.61197229634675,3.1345538909339483,76.4774184054128,0.0,0.0,0.0,0
4.0,2.0,1.0,34.0,59761.3086274698,30037.3419745759,29723.9666528939,2541.48042300009,0.0,2541.48042300009,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,201.38559129517196,89.84443399684491,111.54115729832705,222.58317757778173,89.84443399684491,132.7387435809368,0.0,0.0,0.0,0
4.0,1.0,29.0,35.0,19741.1962074672,0.0,19741.1962074672,941.130780889781,0.0,941.130780889781,27421.918402147,ra,0.0,0.0,-0.0,0.0,0.0,0.0,103.69151944529123,0.0,103.69151944529123,111.54115729832705,0.0,111.54115729832705,0.0,0.0,0.0,0
4.0,0.0,28.0,36.0,20188.7740020659,20188.7740020659,0.0,6913.40781708113,6913.40781708113,0.0,27456.2755376563,ra,0.0,-0.0,0.0,0.0,0.0,0.0,89.84443399684491,89.84443399684491,0.0,147.5067151551841,147.5067151551841,0.0,0.0,0.0,0.0,0
4.0,2.0,31.0,37.0,24242.04672144007,16011.0814154375,8230.96530600257,10336.618270691579,5459.80728965386,4876.81098103772,57952.4364496481,ra,5.0,0.0,5.0,280.6801062842985,168.87450485065372,111.80560143364482,322.3280863336779,147.5067151551841,174.8213711784938,127.86204476554003,24.1705253202488,103.69151944529123,0.0,0.0,0.0,1
4.0,2.0,30.0,38.0,24222.43641462717,16010.6884723873,8211.74794223987,2097.1816748164297,3.69851459408978,2093.48316022234,57975.5602403068,ra,0.0,-0.0,0.0,0.0,0.0,0.0,181.53089639880125,24.1705253202488,157.36037107855245,199.02274449643568,24.201373317941876,174.8213711784938,0.0,0.0,0.0,0
4.0,2.0,35.0,39.0,21337.9057816767,10925.6060783794,10412.2997032973,4724.82145770061,2596.38509090262,2128.43636679799,78476.4553474238,ra,0.0,-0.0,0.0,0.0,0.0,0.0,163.80921200476902,24.201373317941876,139.60783868682714,203.2172710294012,45.85689995084874,157.36037107855245,0.0,0.0,0.0,0
4.0,0.0,40.0,40.0,10876.9999980846,10876.9999980846,0.0,1976.66074396654,1976.66074396654,0.0,96645.2667353262,ra,0.0,-0.0,0.0,4.440892098500626e-16,4.440892098500626e-16,0.0,45.85689995084874,45.85689995084874,0.0,62.34352573497221,62.34352573497221,0.0,0.0,0.0,0.0,0
4.0,1.0,41.0,41.0,10239.998724531,0.0,10239.998724531,1817.26058482465,0.0,1817.26058482465,99246.7072366671,ra,0.0,0.0,-0.0,0.0,0.0,0.0,124.45071306186024,0.0,124.45071306186024,139.60783868682714,0.0,139.60783868682714,0.0,0.0,0.0,0
4.0,2.0,42.0,42.0,15349.44862342799,7293.1561007636,8056.29252266439,2244.8438549829193,2242.94471998322,1.89913499969935,124531.184689634,ra,0.0,0.0,-0.0,0.0,0.0,0.0,186.77839878576876,62.34352573497221,124.43487305079655,205.5018447255233,81.05113166366309,124.45071306186024,0.0,0.0,0.0,0
4.0,2.0,45.0,43.0,29499.9997821141,14928.9998128104,14570.9999693037,9965.39545782924,4949.37419030477,5016.02126752447,160563.715389321,ra,2.0,0.0,2.0,98.17783861037495,98.1615800209768,0.016258589398146606,163.66541000705328,81.05113166366309,82.6142783433902,148.60539837104534,24.1705253202488,124.43487305079655,0.0,0.0,0.0,1
4.0,2.0,49.0,44.0,29501.2496709625,14929.6109247903,14571.6387461722,7771.39511709413,964.25344768502,6807.14166940911,167022.616706975,ra,1.0,1.0,0.0,2.9941814436204863,1.3025915432347297,1.6915899003857566,51.70044063147577,24.1705253202488,27.52991531122697,113.52470793136115,30.910429587970945,82.6142783433902,0.0,0.0,0.0,1
4.0,2.0,2.0,45.0,37135.979248738106,18661.9898553614,18473.9893933767,2580.11657231137,2580.11657231137,0.0,182066.45484822,link,0.0,0.0,0.0,0.0,0.0,0.0,58.44034489919791,30.910429587970945,27.52991531122697,79.96018159193943,52.430266280712466,27.52991531122697,0.0,0.0,0.0,0
5.0,2.0,1.0,46.0,68793.7826224039,33913.4453688065,34880.3372535974,3843.82209257494,0.0,3843.82209257494,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,193.77258791996036,97.6919944802508,96.08059343970957,225.83254389088853,97.6919944802508,128.14054941063773,0.0,0.0,0.0,0
5.0,1.0,26.0,47.0,36003.5240013336,0.0,36003.5240013336,3895.94746693039,0.0,3895.94746693039,10624.4240384357,ra,0.0,0.0,-0.0,0.0,0.0,0.0,63.585878219639234,0.0,63.585878219639234,96.08059343970957,0.0,96.08059343970957,0.0,0.0,0.0,0
5.0,0.0,27.0,48.0,32653.8009159093,32653.8009159093,0.0,4178.14177110393,4178.14177110393,0.0,12028.5386871855,ra,0.0,-0.0,0.0,0.0,0.0,0.0,97.6919944802508,97.6919944802508,0.0,132.54039224575598,132.54039224575598,0.0,0.0,0.0,0.0,0
5.0,2.0,32.0,49.0,33127.6679782642,16315.8916479239,16811.7763303403,9152.20454584315,5870.83645283758,3281.36809300557,39273.393575652,ra,1.0,0.0,1.0,80.3022902939531,51.195614061946024,29.10667623200708,197.8642199320867,132.54039224575598,65.32382768633072,193.89721980243493,130.3113415827957,63.585878219639234,0.0,0.0,0.0,1
5.0,1.0,36.0,50.0,15728.3542233459,0.0,15728.3542233459,1275.7622080105,0.0,1275.7622080105,47330.3638647794,ra,4.0,0.0,4.0,180.04027151484166,0.0,180.04027151484166,234.72341936668988,0.0,234.72341936668988,65.32382768633072,0.0,65.32382768633072,0.0,0.0,0.0,1
5.0,0.0,39.0,51.0,16181.0369578104,16181.0369578104,0.0,2402.71193975453,2402.71193975453,0.0,54808.4650706048,ra,0.0,-0.0,0.0,0.0,0.0,0.0,130.3113415827957,130.3113415827957,0.0,150.35150919308995,150.35150919308995,0.0,0.0,0.0,0.0,0
5.0,1.0,43.0,52.0,15425.0541977474,0.0,15425.0541977474,6550.91638851091,0.0,6550.91638851091,67696.5829264334,ra,1.0,0.0,1.0,2.246474019814077,0.0,2.246474019814077,182.33102459218895,0.0,182.33102459218895,234.72341936668988,0.0,234.72341936668988,0.0,0.0,0.0,1
5.0,0.0,44.0,53.0,16743.9409701348,16743.9409701348,0.0,2188.52376611744,2188.52376611744,0.0,67916.7177403682,ra,0.0,-0.0,0.0,0.0,0.0,0.0,150.35150919308995,150.35150919308995,0.0,168.60520925860288,168.60520925860288,0.0,0.0,0.0,0.0,0
5.0,1.0,50.0,54.0,23926.8657512302,0.0,23926.8657512302,3865.03208223887,0.0,3865.03208223887,86150.6446371155,ra,0.0,0.0,-0.0,0.0,0.0,0.0,150.09416362451728,0.0,150.09416362451728,182.33102459218895,0.0,182.33102459218895,0.0,0.0,0.0,0
5.0,0.0,51.0,55.0,23976.5917239922,23976.5917239922,0.0,3863.2104401925,3863.2104401925,0.0,86198.2118888899,ra,0.0,-0.0,0.0,0.0,0.0,0.0,168.60520925860288,168.60520925860288,0.0,200.82687655643372,200.82687655643372,0.0,0.0,0.0,0.0,0
5.0,2.0,4.0,56.0,48295.9987384735,24204.9992554563,24090.9994830172,3849.65902876729,3849.65902876729,0.0,102115.051061861,link,0.0,0.0,0.0,0.0,0.0,0.0,350.92104018095097,200.82687655643372,150.09416362451728,383.029679965236,232.93551634071872,150.09416362451728,0.0,0.0,0.0,0
6.0,2.0,0.0,57.0,17593.52882743976,9370.08985369332,8223.43897374644,3280.58897165935,0.0,3280.58897165935,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.362228390662914,0.0,27.362228390662914,0.0,0.0,0.0,0
6.0,0.0,34.0,58.0,9440.70012643683,9440.70012643683,0.0,115.627916160566,115.627916160566,0.0,1229.56192943354,ra,0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9644114144301151,0.9644114144301151,0.0,0.0,0.0,0.0,0
6.0,0.0,33.0,59.0,9685.7540713875,9685.7540713875,0.0,302.822447135245,302.822447135245,0.0,4398.31801694572,ra,0.0,-0.0,0.0,0.0,0.0,0.0,0.9644114144301151,0.9644114144301151,0.0,3.4901459797520684,3.4901459797520684,0.0,0.0,0.0,0.0,0
6.0,1.0,38.0,60.0,13533.1360897293,0.0,13533.1360897293,3267.26796433001,0.0,3267.26796433001,19100.037855584,ra,3.0,0.0,3.0,153.36761532390264,0.0,153.36761532390264,126.11649272798813,0.0,126.11649272798813,0.0,0.0,0.0,0.0,0.0,0.0,1
6.0,0.0,37.0,61.0,14150.2103751211,14150.2103751211,0.0,1803.67381185194,1803.67381185194,0.0,19123.3135023805,ra,0.0,0.0,0.0,0.0,0.0,0.0,3.4901459797520684,3.4901459797520684,0.0,18.533949153054643,18.533949153054643,0.0,0.0,0.0,0.0,0
6.0,2.0,48.0,62.0,30972.8842403762,15986.2762154003,14986.6080249759,5468.1986435463505,3421.90944344568,2046.28920010067,42213.9465999939,ra,0.0,-0.0,0.0,0.0,0.0,0.0,127.58306985418972,18.533949153054643,109.04912070113507,173.19137417478498,47.074881446796866,126.11649272798813,0.0,0.0,0.0,0
6.0,2.0,3.0,63.0,43852.3829830634,22912.2538280909,20940.1291549725,3553.90060489654,3553.90060489654,0.0,60876.2242421798,link,0.0,0.0,0.0,0.0,0.0,0.0,156.12400214793195,47.074881446796866,109.04912070113507,185.76582587804953,76.71670517691446,109.04912070113507,0.0,0.0,0.0,0
7.0,2.0,0.0,64.0,11819.72883309257,5668.99952865367,6150.7293044389,2312.63273856917,0.0,2312.63273856917,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.288848960693457,0.0,19.288848960693457,0.0,0.0,0.0,0
7.0,2.0,46.0,65.0,16750.43996107374,8281.7922636936,8468.64769738014,443.9117156207323,439.374363225034,4.53735239569832,6667.95544755655,ra,1.0,1.0,0.0,46.640678961565506,3.664665637610951,42.976013323954554,42.938168877846685,0.0,42.938168877846685,0.0,0.0,0.0,0.0,0.0,0.0,1
7.0,2.0,47.0,66.0,16803.00194301874,8309.64474409952,8493.35719891922,469.00809295789134,4.43822753361236,464.569865424279,6721.47492677825,ra,0.0,0.0,-0.0,0.0,0.0,0.0,39.06335649782183,0.0,39.06335649782183,42.97518655865752,0.03701768081083461,42.938168877846685,0.0,0.0,0.0,0
7.0,2.0,2.0,67.0,31479.2646876848,14962.6751347339,16516.5895529509,2176.3869746183,2176.3869746183,0.0,25294.5418793567,link,0.0,0.0,0.0,0.0,0.0,0.0,39.10037417863266,0.03701768081083461,39.06335649782183,57.252845573379965,18.189489075558136,39.06335649782183,0.0,0.0,0.0,0
8.0,2.0,2.0,68.0,14782.3695846428,7482.84754160049,7299.52204304231,571.535173252439,0.0,571.535173252439,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,24.228927428064004,19.550318684400345,4.678608743663659,28.99589948062207,19.550318684400345,9.445580796221726,0.0,0.0,0.0,0
8.0,2.0,52.0,69.0,9208.20636712835,4168.18387658208,5040.02249054627,1091.488655298786,530.547783523534,560.940871775252,9055.82449812222,ra,1.0,1.0,0.0,23.97542946491611,23.97542946491611,0.0,19.550318684400345,19.550318684400345,0.0,4.678608743663659,0.0,4.678608743663659,0.0,0.0,0.0,1
8.0,2.0,0.0,70.0,9708.89067456805,5120.67365793185,4588.2170166362,557.603815055505,557.603815055505,0.0,21173.6853058851,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6507755378255835,4.6507755378255835,0.0,0.0,0.0,0.0,0
9.0,2.0,2.0,71.0,31818.42313617,16104.8835451968,15713.5395909732,3261.48259711826,0.0,3261.48259711826,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,40.86810988107181,30.99636222061946,9.871747660452352,68.07097878219574,30.99636222061946,37.074616561576285,0.0,0.0,0.0,0
9.0,2.0,55.0,72.0,36693.0558776816,18116.8086480647,18576.2472296169,5325.486521774041,2708.00089398014,2617.4856277939,15445.3717833973,ra,1.0,0.0,1.0,80.45000000000002,53.582836656557426,26.8671633434426,45.90375450159793,30.99636222061946,14.907392280978472,9.871747660452352,0.0,9.871747660452352,0.0,0.0,0.0,1
9.0,2.0,7.0,73.0,31601.8542643027,15291.9117888883,16309.9424754144,3142.32996782434,3142.32996782434,0.0,33157.1268468838,link,0.0,0.0,0.0,0.0,0.0,0.0,14.907392280978472,0.0,14.907392280978472,41.1164513862842,26.209059105305727,14.907392280978472,0.0,0.0,0.0,0
10.0,2.0,3.0,74.0,31606.6695639389,16070.5474552074,15536.1221087315,43.8140689321546,0.0,43.8140689321546,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,155.172405584689,90.66837028526591,64.50403529942308,155.53784318482803,90.66837028526591,64.86947289956214,0.0,0.0,0.0,0
10.0,2.0,53.0,75.0,20482.292071415,10386.9656808517,10095.3263905633,3859.97837178184,1960.6175793948,1899.36079238704,14793.4065314786,ra,1.0,1.0,0.0,80.45000000000002,62.5472265857606,17.902773414239416,157.23328478789387,90.66837028526591,66.56491450262794,108.97799407936736,44.47395877994428,64.50403529942308,0.0,0.0,0.0,1
10.0,2.0,4.0,76.0,20473.6189956967,10382.5344994114,10091.0844962853,45.079640330005,45.079640330005,0.0,15227.5355211014,link,0.0,0.0,0.0,0.0,0.0,0.0,111.03887328257223,44.47395877994428,66.56491450262794,111.41486656461225,44.84995206198432,66.56491450262794,0.0,0.0,0.0,0
11.0,2.0,3.0,77.0,48420.0541429227,24599.8231829302,23820.2309599925,1269.82131381751,0.0,1269.82131381751,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,209.3702256425068,80.91502083720873,128.45520480529805,219.96135458434185,80.91502083720873,139.0463337471331,0.0,0.0,0.0,0
11.0,2.0,54.0,78.0,48814.9931722971,24295.4347117739,24519.5584605232,3388.4082292149897,1701.63127736504,1686.77695184995,6967.48714814497,ra,1.0,0.0,1.0,80.44999994094464,42.66667559447868,37.78332434646595,233.08474204035628,80.91502083720873,152.16972120314753,180.8962526542333,52.44104784893524,128.45520480529805,0.0,0.0,0.0,1
11.0,1.0,56.0,79.0,22284.9266194441,0.0,22284.9266194441,1685.09443322027,0.0,1685.09443322027,14053.3882390507,ra,0.0,0.0,-0.0,0.0,0.0,0.0,138.11494654532567,0.0,138.11494654532567,152.16972120314753,0.0,152.16972120314753,0.0,0.0,0.0,0
11.0,2.0,5.0,80.0,42919.8251598076,21285.3584845686,21634.466675239,2910.89526178855,2910.89526178855,0.0,19878.6900646546,link,0.0,0.0,0.0,0.0,0.0,0.0,190.5559943942609,52.44104784893524,138.11494654532567,214.83473874853152,76.71979220320586,138.11494654532567,0.0,0.0,0.0,0
12.0,2.0,4.0,81.0,53131.6723320628,26537.1834811746,26594.4888508882,1562.32443000799,0.0,1562.32443000799,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,335.532870559108,161.95112246063573,173.58174809847225,348.5636641889995,161.95112246063573,186.61254172836374,0.0,0.0,0.0,0
12.0,0.0,58.0,82.0,22288.895823896,22288.895823896,0.0,3364.25769729557,3364.25769729557,0.0,13722.6357161214,ra,1.0,1.0,0.0,39.058724263313465,39.058724263313465,0.0,161.95112246063573,161.95112246063573,0.0,150.9524777359929,150.9524777359929,0.0,0.0,0.0,0.0,1
12.0,1.0,57.0,83.0,22492.6689728353,0.0,22492.6689728353,3393.5923031971,0.0,3393.5923031971,13775.3691799331,ra,0.0,0.0,-0.0,0.0,0.0,0.0,145.2769990223003,0.0,145.2769990223003,173.58174809847225,0.0,173.58174809847225,0.0,0.0,0.0,0
12.0,2.0,5.0,84.0,44751.0771921405,22273.0392762582,22478.0379158823,1559.84087923299,1559.84087923299,0.0,20725.0958331826,link,0.0,0.0,0.0,0.0,0.0,0.0,296.2294767582932,150.9524777359929,145.2769990223003,309.2395559725378,163.9625569502375,145.2769990223003,0.0,0.0,0.0,0
13.0,2.0,4.0,85.0,25987.610544625597,13119.3784455626,12868.232099063,1205.38349046939,0.0,1205.38349046939,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,170.09784825514024,132.9696668617688,37.12818139337145,180.15152418025173,132.9696668617688,47.181857318482955,0.0,0.0,0.0,0
13.0,2.0,59.0,86.0,13974.00634747334,7033.00411775856,6941.00222971478,6883.850493770729,3777.52597161839,3106.32452215234,36309.8952864744,ra,1.0,1.0,0.0,60.06569477784912,13.257863282536544,46.80783149531257,190.99692928981295,132.9696668617688,58.02726242804418,188.3469885259328,151.21880713256135,37.12818139337145,0.0,0.0,0.0,1
13.0,1.0,63.0,87.0,7362.49465739319,0.0,7362.49465739319,661.497609325267,0.0,661.497609325267,54986.8926639146,ra,0.0,0.0,-0.0,0.0,0.0,0.0,52.509945622251124,0.0,52.509945622251124,58.02726242804418,0.0,58.02726242804418,0.0,0.0,0.0,0
