Unnamed: 0,[km],Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Kfz/24h,Kfz/24h.1,Kfz/24h.2,Kfz/24h.3,Kfz/24h.4,Kfz/24h.5,Kfz/24h.6,Unnamed: 14,Unnamed: 15
A01,44.4,Sichelbach,403,St. Christophen - Böheimkirchen,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Ausfall,
A01,44.4,Sichelbach,403,Böheimkirchen - St. Christophen,Wien/Auhof,Kfz,32973.0,34347.0,30510.0,33291.0,39950.0,31395.0,28784.0,"0,1 % Tage geschätzt",
A01,44.4,Sichelbach,403,Böheimkirchen - St. Christophen,Wien/Auhof,"Kfz > 3,5t hzG",4975.58064516129,6447.52380952381,5262.75,6735.91666666667,6703.2,3195.4,573.6,Messung,
A01,44.4,Sichelbach,403,Böheimkirchen - St. Christophen,Wien/Auhof,"Kfz <= 3,5t hzG",27998.3870967742,27899.7142857143,25248.0,26555.6666666667,33246.8,28200.2,28211.0,"0,1 % Tage geschätzt",
A01,44.4,Sichelbach,403,gesamt,gesamt,Kfz,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Ausfall,
A01,44.4,Sichelbach,403,gesamt,gesamt,"Kfz > 3,5t hzG",9630.06451612903,12729.6666666667,13284.75,13219.6666666667,11109.6,4878.6,1363.2,Messung,
A01,44.4,Sichelbach,403,gesamt,gesamt,"Kfz <= 3,5t hzG",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Ausfall,
A01,50.285,St. Pölten/A1,409,Böheimkirchen - Kn. St. Pölten,Staatsgrenze Walserberg,Kfz,35862.0,37188.0,38670.0,36284.0,38172.0,29630.0,36524.0,"0,1 % Tage geschätzt",
A01,50.285,St. Pölten/A1,409,Böheimkirchen - Kn. St. Pölten,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",4665.09677419355,6291.61904761905,7983.75,6503.33333333333,4429.8,1718.0,780.8,Messung,
A01,50.285,St. Pölten/A1,409,Böheimkirchen - Kn. St. Pölten,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",31197.3870967742,30897.0952380952,30686.5,29781.5,33743.0,27912.4,35743.6,"0,1 % Tage geschätzt",
A01,50.285,St. Pölten/A1,409,Kn. St. Pölten - Böheimkirchen,Wien/Auhof,Kfz,36660.0,38446.0,34125.0,37144.0,45028.0,34756.0,31065.0,"0,1 % Tage geschätzt",
A01,50.285,St. Pölten/A1,409,Kn. St. Pölten - Böheimkirchen,Wien/Auhof,"Kfz > 3,5t hzG",4983.35483870968,6459.61904761905,5272.0,6753.58333333333,6704.2,3193.2,573.2,Messung,
A01,50.285,St. Pölten/A1,409,Kn. St. Pölten - Böheimkirchen,Wien/Auhof,"Kfz <= 3,5t hzG",31677.3548387097,31986.9047619048,28853.5,30391.0,38323.8,31562.8,30491.8,"0,1 % Tage geschätzt",
A01,50.285,St. Pölten/A1,409,gesamt,gesamt,Kfz,72522.0,75634.0,72795.0,73428.0,83200.0,64386.0,67589.0,"0,1 % Tage geschätzt",
A01,50.285,St. Pölten/A1,409,gesamt,gesamt,"Kfz > 3,5t hzG",9648.45161290323,12751.2380952381,13255.75,13256.9166666667,11134.0,4911.2,1354.0,Messung,
A01,50.285,St. Pölten/A1,409,gesamt,gesamt,"Kfz <= 3,5t hzG",62874.7419354839,62884.0,59540.0,60172.5,72066.8,59475.2,66235.4,"0,1 % Tage geschätzt",
A01,56.5,St. Pölten Süd/A1,415,Kn. St. Pölten - St. Pölten Süd,Staatsgrenze Walserberg,Kfz,40531.0,42248.0,44308.0,41218.0,43073.0,33462.0,40391.0,"0,1 % Tage geschätzt",
A01,56.5,St. Pölten Süd/A1,415,Kn. St. Pölten - St. Pölten Süd,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",5536.77419354839,7535.14285714286,9427.0,7836.5,5298.4,1842.6,837.8,Messung,
A01,56.5,St. Pölten Süd/A1,415,Kn. St. Pölten - St. Pölten Süd,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",34994.9032258065,34713.0952380952,34881.0,33381.5,37774.6,31619.4,39554.0,"0,1 % Tage geschätzt",
A01,56.5,St. Pölten Süd/A1,415,St. Pölten Süd - Kn. St. Pölten,Wien/Auhof,Kfz,41403.0,43438.0,38391.0,42012.0,50899.0,39339.0,34920.0,"0,1 % Tage geschätzt",
A01,56.5,St. Pölten Süd/A1,415,St. Pölten Süd - Kn. St. Pölten,Wien/Auhof,"Kfz > 3,5t hzG",5887.16129032258,7735.28571428571,6428.75,8127.33333333333,7839.6,3385.0,627.2,Messung,
A01,56.5,St. Pölten Süd/A1,415,St. Pölten Süd - Kn. St. Pölten,Wien/Auhof,"Kfz <= 3,5t hzG",35516.6451612903,35703.619047619,31962.5,33885.4166666667,43060.2,35954.8,34293.2,"0,1 % Tage geschätzt",
A01,56.5,St. Pölten Süd/A1,415,gesamt,gesamt,Kfz,81934.0,85686.0,82699.0,83230.0,93972.0,72801.0,75311.0,"0,1 % Tage geschätzt",
A01,56.5,St. Pölten Süd/A1,415,gesamt,gesamt,"Kfz > 3,5t hzG",11423.935483871,15270.4285714286,15855.75,15963.8333333333,13138.0,5227.6,1465.0,Messung,
A01,56.5,St. Pölten Süd/A1,415,gesamt,gesamt,"Kfz <= 3,5t hzG",70511.5483870968,70416.7142857143,66843.5,67266.9166666667,80834.8,67574.2,73847.2,"0,1 % Tage geschätzt",
A01,67.35,Poppendorf,423,St. Pölten Süd - Loosdorf,Staatsgrenze Walserberg,Kfz,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Ausfall,
A01,67.35,Poppendorf,423,St. Pölten Süd - Loosdorf,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",5228.64516129032,7101.7619047619,8806.25,7437.0,4933.6,1809.8,780.4,Messung,
A01,67.35,Poppendorf,423,St. Pölten Süd - Loosdorf,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Ausfall,
A01,67.35,Poppendorf,423,Loosdorf - St. Pölten Süd,Wien/Auhof,Kfz,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Ausfall,
A01,67.35,Poppendorf,423,Loosdorf - St. Pölten Süd,Wien/Auhof,"Kfz > 3,5t hzG",5570.35483870968,7291.90476190476,5913.0,7706.66666666667,7399.6,3341.0,569.2,Messung,
A01,67.35,Poppendorf,423,Loosdorf - St. Pölten Süd,Wien/Auhof,"Kfz <= 3,5t hzG",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Ausfall,
A01,67.35,Poppendorf,423,gesamt,gesamt,Kfz,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Ausfall,
A01,67.35,Poppendorf,423,gesamt,gesamt,"Kfz > 3,5t hzG",10799.0,14393.6666666667,14719.25,15143.6666666667,12333.2,5150.8,1349.6,Messung,
A01,67.35,Poppendorf,423,gesamt,gesamt,"Kfz <= 3,5t hzG",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Ausfall,
A01,77.4,Roggendorf,961,Loosdorf - Melk,Staatsgrenze Walserberg,Kfz,32905.0,33720.0,35732.0,32898.0,34083.0,27177.0,35213.0,"1,2 % Tage geschätzt",
A01,77.4,Roggendorf,961,Loosdorf - Melk,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",5250.87096774194,7131.61904761905,8764.75,7487.25,4971.6,1857.8,744.8,Messung,
A01,77.4,Roggendorf,961,Loosdorf - Melk,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",27655.0,26588.9047619048,26967.25,25411.5,29112.0,25319.4,34468.2,"1,2 % Tage geschätzt",
A01,77.4,Roggendorf,961,Melk - Loosdorf,Wien/Auhof,Kfz,34193.0,35535.0,30857.0,34198.0,42488.0,32655.0,30093.0,"0,1 % Tage geschätzt",
A01,77.4,Roggendorf,961,Melk - Loosdorf,Wien/Auhof,"Kfz > 3,5t hzG",5571.90322580645,7299.71428571429,5942.5,7725.83333333333,7362.8,3312.4,574.6,Messung,
A01,77.4,Roggendorf,961,Melk - Loosdorf,Wien/Auhof,"Kfz <= 3,5t hzG",28621.3870967742,28235.9047619048,24915.25,26472.1666666667,35125.4,29343.4,29518.4,"0,1 % Tage geschätzt",
A01,77.4,Roggendorf,961,gesamt,gesamt,Kfz,67098.0,69255.0,66589.0,67096.0,76571.0,59832.0,65306.0,"0,6 % Tage geschätzt",
A01,77.4,Roggendorf,961,gesamt,gesamt,"Kfz > 3,5t hzG",10822.7741935484,14431.3333333333,14707.25,15213.0833333333,12334.4,5170.2,1319.4,Messung,
A01,77.4,Roggendorf,961,gesamt,gesamt,"Kfz <= 3,5t hzG",56276.3870967742,54824.8095238095,51882.5,51883.6666666667,64237.4,54662.8,63986.6,"0,6 % Tage geschätzt",
A01,95.345,Ybbs,431,Pöchlarn - Ybbs Wieselburg,Staatsgrenze Walserberg,Kfz,30578.0,31015.0,32517.0,30245.0,31661.0,25581.0,33740.0,"10,6 % Tage geschätzt",
A01,95.345,Ybbs,431,Pöchlarn - Ybbs Wieselburg,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",5133.32258064516,6967.80952380952,8550.0,7311.25,4877.8,1871.0,690.8,Messung,
A01,95.345,Ybbs,431,Pöchlarn - Ybbs Wieselburg,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",25444.9677419355,24047.4285714286,23967.0,22934.25,26783.4,23710.2,33049.4,"10,6 % Tage geschätzt",
A01,95.345,Ybbs,431,Ybbs Wieselburg - Pöchlarn,Wien/Auhof,Kfz,31933.0,32938.0,28049.0,31725.0,39761.0,31157.0,28484.0,"10,6 % Tage geschätzt",
A01,95.345,Ybbs,431,Ybbs Wieselburg - Pöchlarn,Wien/Auhof,"Kfz > 3,5t hzG",5457.51612903226,7137.71428571429,5787.0,7549.75,7229.4,3279.8,578.4,Messung,
A01,95.345,Ybbs,431,Ybbs Wieselburg - Pöchlarn,Wien/Auhof,"Kfz <= 3,5t hzG",26475.5161290323,25801.0,22262.0,24176.0833333333,32532.0,27877.6,27906.4,"10,6 % Tage geschätzt",
A01,95.345,Ybbs,431,gesamt,gesamt,Kfz,62511.0,63953.0,60566.0,61970.0,71422.0,56738.0,62224.0,"10,6 % Tage geschätzt",
A01,95.345,Ybbs,431,gesamt,gesamt,"Kfz > 3,5t hzG",10590.8387096774,14105.5238095238,14337.0,14861.0,12107.2,5150.8,1269.2,Messung,
