Unnamed: 0,[km],Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Kfz/24h,Kfz/24h.1,Kfz/24h.2,Kfz/24h.3,Kfz/24h.4,Kfz/24h.5,Kfz/24h.6,Unnamed: 14,Unnamed: 15
A01,15.891,Pressbaum,955,Wien Auhof - Preßbaum,Staatsgrenze Walserberg,Kfz,13537.0,14057.0,12724.0,13869.0,16287.0,12490.0,12192.0,"0,3% Tage geschätzt",
A01,15.891,Pressbaum,955,Wien Auhof - Preßbaum,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",261.0,331.0,325.0,335.0,323.0,104.0,93.0,Messung,
A01,15.891,Pressbaum,955,Wien Auhof - Preßbaum,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",13276.0,13726.0,12399.0,13534.0,15964.0,12386.0,12099.0,"0,3% Tage geschätzt",
A01,15.891,Pressbaum,955,Preßbaum - Wien Auhof,Wien/Auhof,Kfz,14070.0,14164.0,14082.0,14182.0,14215.0,12101.0,15246.0,"0,3% Tage geschätzt",
A01,15.891,Pressbaum,955,Preßbaum - Wien Auhof,Wien/Auhof,"Kfz > 3,5t hzG",319.0,405.0,402.0,420.0,364.0,157.0,90.0,Messung,
A01,15.891,Pressbaum,955,Preßbaum - Wien Auhof,Wien/Auhof,"Kfz <= 3,5t hzG",13751.0,13759.0,13680.0,13762.0,13851.0,11944.0,15156.0,"0,3% Tage geschätzt",
A01,15.891,Pressbaum,955,gesamt,gesamt,Kfz,27607.0,28221.0,26806.0,28051.0,30502.0,24591.0,27438.0,"0,3% Tage geschätzt",
A01,15.891,Pressbaum,955,gesamt,gesamt,"Kfz > 3,5t hzG",580.0,736.0,727.0,755.0,687.0,261.0,183.0,Messung,
A01,15.891,Pressbaum,955,gesamt,gesamt,"Kfz <= 3,5t hzG",27027.0,27485.0,26079.0,27296.0,29815.0,24330.0,27255.0,"0,3% Tage geschätzt",
A01,26.833,Kn. Steinhäusl,751,Preßbaum - Kn. Steinhäusl,Staatsgrenze Walserberg,Kfz,12682.0,13103.0,11655.0,12828.0,15740.0,11747.0,11662.0,"0,3% Tage geschätzt",
A01,26.833,Kn. Steinhäusl,751,Preßbaum - Kn. Steinhäusl,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",332.0,430.0,420.0,444.0,400.0,113.0,94.0,Messung,
A01,26.833,Kn. Steinhäusl,751,Preßbaum - Kn. Steinhäusl,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",12350.0,12673.0,11235.0,12384.0,15340.0,11634.0,11568.0,"0,3% Tage geschätzt",
A01,26.833,Kn. Steinhäusl,751,Kn. Steinhäusl - Preßbaum,Wien/Auhof,Kfz,14670.0,14554.0,15032.0,14293.0,14739.0,12981.0,16512.0,"0,6% Tage geschätzt",
A01,26.833,Kn. Steinhäusl,751,Kn. Steinhäusl - Preßbaum,Wien/Auhof,"Kfz > 3,5t hzG",398.0,514.0,507.0,540.0,445.0,166.0,95.0,Messung,
A01,26.833,Kn. Steinhäusl,751,Kn. Steinhäusl - Preßbaum,Wien/Auhof,"Kfz <= 3,5t hzG",14272.0,14040.0,14525.0,13753.0,14294.0,12815.0,16417.0,"0,6% Tage geschätzt",
A01,26.833,Kn. Steinhäusl,751,gesamt,gesamt,Kfz,27352.0,27657.0,26687.0,27121.0,30479.0,24728.0,28174.0,"0,5% Tage geschätzt",
A01,26.833,Kn. Steinhäusl,751,gesamt,gesamt,"Kfz > 3,5t hzG",730.0,944.0,927.0,984.0,845.0,279.0,189.0,Messung,
A01,26.833,Kn. Steinhäusl,751,gesamt,gesamt,"Kfz <= 3,5t hzG",26622.0,26713.0,25760.0,26137.0,29634.0,24449.0,27985.0,"0,5% Tage geschätzt",
A01,33.195,Altlengbach,385,Kn. Steinhäusl - Altlengbach,Staatsgrenze Walserberg,Kfz,40452.0,40228.0,41766.0,38988.0,42027.0,34869.0,45855.0,"0,3% Tage geschätzt",
A01,33.195,Altlengbach,385,Kn. Steinhäusl - Altlengbach,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",4898.0,6420.0,8078.0,6321.0,4646.0,1896.0,908.0,Messung,
A01,33.195,Altlengbach,385,Kn. Steinhäusl - Altlengbach,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",35554.0,33808.0,33688.0,32667.0,37381.0,32973.0,44947.0,"0,3% Tage geschätzt",
A01,33.195,Altlengbach,385,Altlengbach - Kn. Steinhäusl,Wien/Auhof,Kfz,37800.0,38974.0,35024.0,38259.0,46057.0,35218.0,34936.0,"0,3% Tage geschätzt",
A01,33.195,Altlengbach,385,Altlengbach - Kn. Steinhäusl,Wien/Auhof,"Kfz > 3,5t hzG",4904.0,6269.0,5151.0,6575.0,6751.0,3046.0,657.0,Messung,
A01,33.195,Altlengbach,385,Altlengbach - Kn. Steinhäusl,Wien/Auhof,"Kfz <= 3,5t hzG",32896.0,32705.0,29873.0,31684.0,39306.0,32172.0,34279.0,"0,3% Tage geschätzt",
A01,33.195,Altlengbach,385,gesamt,gesamt,Kfz,78252.0,79202.0,76790.0,77247.0,88084.0,70087.0,80791.0,"0,3% Tage geschätzt",
A01,33.195,Altlengbach,385,gesamt,gesamt,"Kfz > 3,5t hzG",9802.0,12689.0,13229.0,12896.0,11397.0,4942.0,1565.0,Messung,
A01,33.195,Altlengbach,385,gesamt,gesamt,"Kfz <= 3,5t hzG",68450.0,66513.0,63561.0,64351.0,76687.0,65145.0,79226.0,"0,3% Tage geschätzt",
A01,37.81,HASt St. Christophen,754,Altlengbach - St. Christophen,Staatsgrenze Walserberg,Kfz,38734.0,38290.0,40550.0,36679.0,40300.0,34342.0,44114.0,"7,3% Tage geschätzt",
A01,37.81,HASt St. Christophen,754,Altlengbach - St. Christophen,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",4769.0,6241.0,7890.0,6137.0,4494.0,1883.0,895.0,Messung,
A01,37.81,HASt St. Christophen,754,Altlengbach - St. Christophen,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",33965.0,32049.0,32660.0,30542.0,35806.0,32459.0,43219.0,"7,3% Tage geschätzt",
A01,37.81,HASt St. Christophen,754,St. Christophen - Altlengbach,Wien/Auhof,Kfz,37404.0,38316.0,34327.0,37460.0,45873.0,36267.0,34480.0,"1,5% Tage geschätzt",
A01,37.81,HASt St. Christophen,754,St. Christophen - Altlengbach,Wien/Auhof,"Kfz > 3,5t hzG",4777.0,6092.0,4976.0,6392.0,6590.0,3020.0,659.0,Messung,
A01,37.81,HASt St. Christophen,754,St. Christophen - Altlengbach,Wien/Auhof,"Kfz <= 3,5t hzG",32627.0,32224.0,29351.0,31068.0,39283.0,33247.0,33821.0,"1,5% Tage geschätzt",
A01,37.81,HASt St. Christophen,754,gesamt,gesamt,Kfz,76138.0,76606.0,74877.0,74139.0,86173.0,70609.0,78594.0,"4,4% Tage geschätzt",
A01,37.81,HASt St. Christophen,754,gesamt,gesamt,"Kfz > 3,5t hzG",9546.0,12333.0,12866.0,12529.0,11084.0,4903.0,1554.0,Messung,
A01,37.81,HASt St. Christophen,754,gesamt,gesamt,"Kfz <= 3,5t hzG",66592.0,64273.0,62011.0,61610.0,75089.0,65706.0,77040.0,"4,4% Tage geschätzt",
A01,44.4,Sichelbach,403,St. Christophen - Böheimkirchen,Staatsgrenze Walserberg,Kfz,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Ausfall,
A01,44.4,Sichelbach,403,St. Christophen - Böheimkirchen,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",4892.0,6412.0,8059.0,6319.0,4634.0,1907.0,891.0,Messung,
A01,44.4,Sichelbach,403,St. Christophen - Böheimkirchen,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,Ausfall,
A01,44.4,Sichelbach,403,Böheimkirchen - St. Christophen,Wien/Auhof,Kfz,35273.0,36405.0,32412.0,35759.0,43337.0,31999.0,33140.0,"0,3% Tage geschätzt",
