Unnamed: 0,[km],Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Kfz/24h,Kfz/24h.1,Kfz/24h.2,Kfz/24h.3,Kfz/24h.4,Kfz/24h.5,Kfz/24h.6,Unnamed: 14,Unnamed: 15
A01,15.891,Pressbaum,955,Wien Auhof - Preßbaum,Staatsgrenze Walserberg,Kfz,13281.0,13975.0,12671.0,13827.0,16123.0,11900.0,10674.0,"27,7 % Tage geschätzt",
A01,15.891,Pressbaum,955,Wien Auhof - Preßbaum,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",277.967741935484,338.608695652174,359.0,342.428571428571,299.75,102.0,105.25,Messung,
A01,15.891,Pressbaum,955,Wien Auhof - Preßbaum,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",13003.8064516129,13636.8695652174,12312.4,13485.2142857143,15823.25,11798.5,10569.0,"27,7 % Tage geschätzt",
A01,15.891,Pressbaum,955,Preßbaum - Wien Auhof,Wien/Auhof,Kfz,13681.0,13891.0,14116.0,13846.0,13765.0,11219.0,14936.0,"27,7 % Tage geschätzt",
A01,15.891,Pressbaum,955,Preßbaum - Wien Auhof,Wien/Auhof,"Kfz > 3,5t hzG",355.387096774194,434.434782608696,442.8,444.357142857143,389.25,168.5,87.75,Messung,
A01,15.891,Pressbaum,955,Preßbaum - Wien Auhof,Wien/Auhof,"Kfz <= 3,5t hzG",13326.0967741935,13456.9565217391,13674.0,13402.5,13376.25,11051.25,14848.5,"27,7 % Tage geschätzt",
A01,15.891,Pressbaum,955,gesamt,gesamt,Kfz,26962.0,27866.0,26787.0,27673.0,29888.0,23119.0,25610.0,"27,7 % Tage geschätzt",
A01,15.891,Pressbaum,955,gesamt,gesamt,"Kfz > 3,5t hzG",633.354838709677,773.04347826087,801.8,786.785714285714,689.0,270.5,193.0,Messung,
A01,15.891,Pressbaum,955,gesamt,gesamt,"Kfz <= 3,5t hzG",26329.9032258065,27093.8260869565,25986.4,26887.7142857143,29199.5,22849.75,25417.5,"27,7 % Tage geschätzt",
A01,26.833,Kn. Steinhäusl,751,Preßbaum - Kn. Steinhäusl,Staatsgrenze Walserberg,Kfz,12338.0,12853.0,11340.0,12647.0,15464.0,11553.0,10164.0,Messung,
