Unnamed: 0,[km],Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Kfz/24h,Kfz/24h.1,Kfz/24h.2,Kfz/24h.3,Kfz/24h.4,Kfz/24h.5,Kfz/24h.6,Unnamed: 14,Unnamed: 15
A01,67.35,Poppendorf,423,St. Pölten Süd - Loosdorf,Staatsgrenze Walserberg,Kfz,36207.0,36216.0,37908.0,35019.0,37976.0,33751.0,39228.0,"3,2% Tage geschätzt",
A01,67.35,Poppendorf,423,St. Pölten Süd - Loosdorf,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",5378.0,7084.0,8978.0,7357.0,4859.0,1577.0,743.0,Messung,
A01,67.35,Poppendorf,423,St. Pölten Süd - Loosdorf,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",30829.0,29132.0,28930.0,27662.0,33117.0,32174.0,38485.0,"3,2% Tage geschätzt",
A01,67.35,Poppendorf,423,Loosdorf - St. Pölten Süd,Wien/Auhof,Kfz,44047.0,42869.0,34809.0,41409.0,53116.0,52397.0,40086.0,"6,5% Tage geschätzt",
A01,67.35,Poppendorf,423,Loosdorf - St. Pölten Süd,Wien/Auhof,"Kfz > 3,5t hzG",5666.0,7259.0,5813.0,7706.0,7253.0,2724.0,583.0,Messung,
A01,67.35,Poppendorf,423,Loosdorf - St. Pölten Süd,Wien/Auhof,"Kfz <= 3,5t hzG",38381.0,35610.0,28996.0,33703.0,45863.0,49673.0,39503.0,"6,5% Tage geschätzt",
A01,67.35,Poppendorf,423,gesamt,gesamt,Kfz,80254.0,79085.0,72717.0,76428.0,91092.0,86148.0,79314.0,"6,5% Tage geschätzt",
A01,67.35,Poppendorf,423,gesamt,gesamt,"Kfz > 3,5t hzG",11044.0,14343.0,14791.0,15063.0,12112.0,4301.0,1326.0,Messung,
A01,67.35,Poppendorf,423,gesamt,gesamt,"Kfz <= 3,5t hzG",69210.0,64742.0,57926.0,61365.0,78980.0,81847.0,77988.0,"6,5% Tage geschätzt",
A01,77.4,Roggendorf,961,Loosdorf - Melk,Staatsgrenze Walserberg,Kfz,35885.0,35714.0,37688.0,34575.0,37097.0,33526.0,39778.0,"100,0% Tage geschätzt",
A01,77.4,Roggendorf,961,Loosdorf - Melk,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",5405.0,7122.0,8974.0,7406.0,4903.0,1598.0,721.0,Messung,
A01,77.4,Roggendorf,961,Loosdorf - Melk,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",30480.0,28592.0,28714.0,27169.0,32194.0,31928.0,39057.0,"100,0% Tage geschätzt",
A01,77.4,Roggendorf,961,Melk - Loosdorf,Wien/Auhof,Kfz,43786.0,42565.0,34573.0,40844.0,53431.0,51936.0,40315.0,"100,0% Tage geschätzt",
A01,77.4,Roggendorf,961,Melk - Loosdorf,Wien/Auhof,"Kfz > 3,5t hzG",5678.0,7278.0,5854.0,7729.0,7244.0,2711.0,586.0,Messung,
A01,77.4,Roggendorf,961,Melk - Loosdorf,Wien/Auhof,"Kfz <= 3,5t hzG",38108.0,35287.0,28719.0,33115.0,46187.0,49225.0,39729.0,"100,0% Tage geschätzt",
A01,77.4,Roggendorf,961,gesamt,gesamt,Kfz,79671.0,78279.0,72261.0,75419.0,90528.0,85462.0,80093.0,"100,0% Tage geschätzt",
A01,77.4,Roggendorf,961,gesamt,gesamt,"Kfz > 3,5t hzG",11083.0,14400.0,14828.0,15135.0,12147.0,4309.0,1307.0,Messung,
A01,77.4,Roggendorf,961,gesamt,gesamt,"Kfz <= 3,5t hzG",68588.0,63879.0,57433.0,60284.0,78381.0,81153.0,78786.0,"100,0% Tage geschätzt",
A01,95.345,Ybbs,431,Pöchlarn - Ybbs Wieselburg,Staatsgrenze Walserberg,Kfz,35276.0,34995.0,37025.0,33752.0,36603.0,32819.0,39895.0,Messung,
A01,95.345,Ybbs,431,Pöchlarn - Ybbs Wieselburg,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",5308.0,6984.0,8750.0,7275.0,4815.0,1629.0,687.0,Messung,
A01,95.345,Ybbs,431,Pöchlarn - Ybbs Wieselburg,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",29968.0,28011.0,28275.0,26477.0,31788.0,31190.0,39208.0,Messung,
A01,95.345,Ybbs,431,Ybbs Wieselburg - Pöchlarn,Wien/Auhof,Kfz,43368.0,42084.0,33831.0,40501.0,52801.0,51537.0,40218.0,Messung,
A01,95.345,Ybbs,431,Ybbs Wieselburg - Pöchlarn,Wien/Auhof,"Kfz > 3,5t hzG",5593.0,7159.0,5707.0,7607.0,7159.0,2689.0,606.0,Messung,
A01,95.345,Ybbs,431,Ybbs Wieselburg - Pöchlarn,Wien/Auhof,"Kfz <= 3,5t hzG",37775.0,34925.0,28124.0,32894.0,45642.0,48848.0,39612.0,Messung,
A01,95.345,Ybbs,431,gesamt,gesamt,Kfz,78644.0,77079.0,70856.0,74253.0,89404.0,84356.0,80113.0,Messung,
A01,95.345,Ybbs,431,gesamt,gesamt,"Kfz > 3,5t hzG",10901.0,14143.0,14457.0,14882.0,11974.0,4318.0,1293.0,Messung,
A01,95.345,Ybbs,431,gesamt,gesamt,"Kfz <= 3,5t hzG",67743.0,62936.0,56399.0,59371.0,77430.0,80038.0,78820.0,Messung,
A01,104.546,Neumarkt An Der Ybbs,977,Ybbs Wieselburg - Amstetten Ost,Staatsgrenze Walserberg,Kfz,35136.0,34613.0,37084.0,33388.0,35821.0,32709.0,41046.0,Messung,
A01,104.546,Neumarkt An Der Ybbs,977,Ybbs Wieselburg - Amstetten Ost,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",5230.0,6877.0,8655.0,7165.0,4708.0,1628.0,671.0,Messung,
A01,104.546,Neumarkt An Der Ybbs,977,Ybbs Wieselburg - Amstetten Ost,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",29906.0,27736.0,28429.0,26223.0,31113.0,31081.0,40375.0,Messung,
A01,104.546,Neumarkt An Der Ybbs,977,Amstetten Ost - Ybbs Wieselburg,Wien/Auhof,Kfz,42755.0,41340.0,33001.0,39719.0,52229.0,51670.0,39390.0,Messung,
A01,104.546,Neumarkt An Der Ybbs,977,Amstetten Ost - Ybbs Wieselburg,Wien/Auhof,"Kfz > 3,5t hzG",5516.0,7060.0,5662.0,7499.0,7037.0,2653.0,603.0,Messung,
A01,104.546,Neumarkt An Der Ybbs,977,Amstetten Ost - Ybbs Wieselburg,Wien/Auhof,"Kfz <= 3,5t hzG",37239.0,34280.0,27339.0,32220.0,45192.0,49017.0,38787.0,Messung,
A01,104.546,Neumarkt An Der Ybbs,977,gesamt,gesamt,Kfz,77891.0,75953.0,70085.0,73107.0,88050.0,84379.0,80436.0,Messung,
A01,104.546,Neumarkt An Der Ybbs,977,gesamt,gesamt,"Kfz > 3,5t hzG",10746.0,13937.0,14317.0,14664.0,11745.0,4281.0,1274.0,Messung,
A01,104.546,Neumarkt An Der Ybbs,977,gesamt,gesamt,"Kfz <= 3,5t hzG",67145.0,62016.0,55768.0,58443.0,76305.0,80098.0,79162.0,Messung,
A01,115.536,Seisenegg,983,Amstetten Ost - Amstetten West,Staatsgrenze Walserberg,Kfz,33761.0,33160.0,35556.0,31924.0,34455.0,31808.0,39509.0,Messung,
A01,115.536,Seisenegg,983,Amstetten Ost - Amstetten West,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",5148.0,6765.0,8538.0,7042.0,4627.0,1633.0,649.0,Messung,
A01,115.536,Seisenegg,983,Amstetten Ost - Amstetten West,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",28613.0,26395.0,27018.0,24882.0,29828.0,30175.0,38860.0,Messung,
A01,115.536,Seisenegg,983,Amstetten West - Amstetten Ost,Wien/Auhof,Kfz,40992.0,39325.0,30976.0,37655.0,50345.0,50570.0,38194.0,Messung,
A01,115.536,Seisenegg,983,Amstetten West - Amstetten Ost,Wien/Auhof,"Kfz > 3,5t hzG",5421.0,6928.0,5511.0,7352.0,6961.0,2644.0,606.0,Messung,
A01,115.536,Seisenegg,983,Amstetten West - Amstetten Ost,Wien/Auhof,"Kfz <= 3,5t hzG",35571.0,32397.0,25465.0,30303.0,43384.0,47926.0,37588.0,Messung,
A01,115.536,Seisenegg,983,gesamt,gesamt,Kfz,74753.0,72485.0,66532.0,69579.0,84800.0,82378.0,77703.0,Messung,
A01,115.536,Seisenegg,983,gesamt,gesamt,"Kfz > 3,5t hzG",10569.0,13693.0,14049.0,14394.0,11588.0,4277.0,1255.0,Messung,
A01,115.536,Seisenegg,983,gesamt,gesamt,"Kfz <= 3,5t hzG",64184.0,58792.0,52483.0,55185.0,73212.0,78101.0,76448.0,Messung,
A01,127.559,Ludwigsdorf,439,Amstetten West - Oed,Staatsgrenze Walserberg,Kfz,32676.0,32278.0,34477.0,31221.0,33266.0,30507.0,37578.0,Messung,
A01,127.559,Ludwigsdorf,439,Amstetten West - Oed,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",5188.0,6815.0,8534.0,7106.0,4681.0,1670.0,643.0,Messung,
A01,127.559,Ludwigsdorf,439,Amstetten West - Oed,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",27488.0,25463.0,25943.0,24115.0,28585.0,28837.0,36935.0,Messung,
A01,127.559,Ludwigsdorf,439,Oed - Amstetten West,Wien/Auhof,Kfz,40964.0,39535.0,31035.0,38024.0,50265.0,50258.0,37204.0,Messung,
A01,127.559,Ludwigsdorf,439,Oed - Amstetten West,Wien/Auhof,"Kfz > 3,5t hzG",5466.0,6989.0,5624.0,7413.0,6981.0,2644.0,617.0,Messung,
A01,127.559,Ludwigsdorf,439,Oed - Amstetten West,Wien/Auhof,"Kfz <= 3,5t hzG",35498.0,32546.0,25411.0,30611.0,43284.0,47614.0,36587.0,Messung,
A01,127.559,Ludwigsdorf,439,gesamt,gesamt,Kfz,73640.0,71813.0,65512.0,69245.0,83531.0,80765.0,74782.0,Messung,
A01,127.559,Ludwigsdorf,439,gesamt,gesamt,"Kfz > 3,5t hzG",10654.0,13804.0,14158.0,14519.0,11662.0,4314.0,1260.0,Messung,
A01,127.559,Ludwigsdorf,439,gesamt,gesamt,"Kfz <= 3,5t hzG",62986.0,58009.0,51354.0,54726.0,71869.0,76451.0,73522.0,Messung,
A01,132.325,Oed,991,Oed - Haag,Staatsgrenze Walserberg,Kfz,34186.0,33867.0,36248.0,32685.0,35036.0,31367.0,39464.0,"3,2% Tage geschätzt",
A01,132.325,Oed,991,Oed - Haag,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",5330.0,7007.0,8679.0,7314.0,4871.0,1697.0,650.0,Messung,
A01,132.325,Oed,991,Oed - Haag,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",28856.0,26860.0,27569.0,25371.0,30165.0,29670.0,38814.0,"3,2% Tage geschätzt",
A01,132.325,Oed,991,Haag - Oed,Wien/Auhof,Kfz,42730.0,41191.0,32814.0,39720.0,51717.0,52142.0,39427.0,"3,2% Tage geschätzt",
A01,132.325,Oed,991,Haag - Oed,Wien/Auhof,"Kfz > 3,5t hzG",5637.0,7220.0,5867.0,7658.0,7164.0,2664.0,648.0,Messung,
A01,132.325,Oed,991,Haag - Oed,Wien/Auhof,"Kfz <= 3,5t hzG",37093.0,33971.0,26947.0,32062.0,44553.0,49478.0,38779.0,"3,2% Tage geschätzt",
A01,132.325,Oed,991,gesamt,gesamt,Kfz,76916.0,75058.0,69062.0,72405.0,86753.0,83509.0,78891.0,"3,2% Tage geschätzt",
A01,132.325,Oed,991,gesamt,gesamt,"Kfz > 3,5t hzG",10967.0,14227.0,14546.0,14972.0,12035.0,4361.0,1298.0,Messung,
A01,132.325,Oed,991,gesamt,gesamt,"Kfz <= 3,5t hzG",65949.0,60831.0,54516.0,57433.0,74718.0,79148.0,77593.0,"3,2% Tage geschätzt",
A01,145.88,Endholz,999,Haag - St. Valentin,Staatsgrenze Walserberg,Kfz,35999.0,35819.0,38344.0,34579.0,37025.0,32981.0,40760.0,Messung,
A01,145.88,Endholz,999,Haag - St. Valentin,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",5400.0,7094.0,8678.0,7418.0,4984.0,1738.0,661.0,Messung,
A01,145.88,Endholz,999,Haag - St. Valentin,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",30599.0,28725.0,29666.0,27161.0,32041.0,31243.0,40099.0,Messung,
A01,145.88,Endholz,999,St. Valentin - Haag,Wien/Auhof,Kfz,44755.0,43474.0,34676.0,41949.0,54477.0,53993.0,40258.0,Messung,
A01,145.88,Endholz,999,St. Valentin - Haag,Wien/Auhof,"Kfz > 3,5t hzG",5689.0,7299.0,5975.0,7734.0,7227.0,2631.0,660.0,Messung,
A01,145.88,Endholz,999,St. Valentin - Haag,Wien/Auhof,"Kfz <= 3,5t hzG",39066.0,36175.0,28701.0,34215.0,47250.0,51362.0,39598.0,Messung,
A01,145.88,Endholz,999,gesamt,gesamt,Kfz,80754.0,79293.0,73020.0,76528.0,91502.0,86974.0,81018.0,Messung,
A01,145.88,Endholz,999,gesamt,gesamt,"Kfz > 3,5t hzG",11089.0,14393.0,14653.0,15152.0,12211.0,4369.0,1321.0,Messung,
A01,145.88,Endholz,999,gesamt,gesamt,"Kfz <= 3,5t hzG",69665.0,64900.0,58367.0,61376.0,79291.0,82605.0,79697.0,Messung,
A01,153.39,Kötting,450,St. Valentin - Enns Steyr,Staatsgrenze Walserberg,Kfz,34567.0,34628.0,36596.0,33498.0,35990.0,31827.0,37661.0,Messung,
A01,153.39,Kötting,450,St. Valentin - Enns Steyr,Staatsgrenze Walserberg,"Kfz > 3,5t hzG",5322.0,6981.0,8466.0,7308.0,4941.0,1747.0,667.0,Messung,
A01,153.39,Kötting,450,St. Valentin - Enns Steyr,Staatsgrenze Walserberg,"Kfz <= 3,5t hzG",29245.0,27647.0,28130.0,26190.0,31049.0,30080.0,36994.0,Messung,
A01,153.39,Kötting,450,Enns Steyr - St. Valentin,Wien/Auhof,Kfz,43089.0,42079.0,33510.0,40645.0,52661.0,51921.0,37610.0,Messung,
A01,153.39,Kötting,450,Enns Steyr - St. Valentin,Wien/Auhof,"Kfz > 3,5t hzG",5600.0,7174.0,5828.0,7611.0,7114.0,2621.0,670.0,Messung,
A01,153.39,Kötting,450,Enns Steyr - St. Valentin,Wien/Auhof,"Kfz <= 3,5t hzG",37489.0,34905.0,27682.0,33034.0,45547.0,49300.0,36940.0,Messung,
A01,153.39,Kötting,450,gesamt,gesamt,Kfz,77656.0,76707.0,70106.0,74143.0,88651.0,83748.0,75271.0,Messung,
