segment_id,dir,type_ID,POI_ID,traffic_flow,traffic_flow_0,traffic_flow_1,energy_demand,energy_demand_0,energy_demand_1,dist_along_segment,pois_type,pYi_dir,pYi_dir_0,pYi_dir_1,pE_charged,pE_charged_0,pE_charged_1,pE_input,pE_input_0,pE_input_1,pE_output,pE_output_0,pE_output_1,pXi
0.0,2.0,0.0,0.0,26540.63611205301,13243.023903864512,13297.612208188497,110598.03078595448,0.0,110598.03078595448,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.67710037432314,0.0,33.67710037432314,0
0.0,2.0,1.0,1.0,26594.77697992819,13269.441574912722,13325.335405015468,20250.099423019397,794.369385680525,19455.73003733887,239.71582410116363,ra,6.0,0.0,6.0,44.605018758933916,0.0,44.605018758933916,38.68074896256423,0.0,38.68074896256423,0.24188547793971985,0.24188547793971985,0.0,1
0.0,2.0,0.0,2.0,45891.071384772644,24132.535484801192,21758.535899971448,261326.95979751844,134296.58553622375,127030.3742612947,24427.46216029796,ra,0.0,-0.0,0.0,0.0,0.0,0.0,0.24188547793971985,0.24188547793971985,0.0,79.81594473628408,41.13519577371985,38.68074896256423,0
0.0,1.0,2.0,3.0,5594.606273434111,0.0,5594.606273434111,51649.635124748864,0.0,51649.635124748864,68504.60131061138,ra,7.0,0.0,7.0,111.04353997602858,0.0,111.04353997602858,95.31622608054255,0.0,95.31622608054255,0.0,0.0,0.0,1
0.0,0.0,3.0,4.0,4553.083889317481,4553.083889317481,0.0,179686.2081284576,179686.2081284576,0.0,79329.13749040988,ra,0.0,-0.0,0.0,0.0,0.0,0.0,41.13519577371985,41.13519577371985,0.0,95.84964614883519,95.84964614883519,0.0,0
0.0,2.0,4.0,5.0,7895.539602766943,4645.32330643337,3250.2162963335736,58574.3762397996,25966.54477028484,32607.831469514764,104473.7124161702,ra,3.0,0.0,3.0,0.0,0.0,0.0,181.23678754691048,95.84964614883519,85.3871413980753,199.07268511192947,103.75645903138692,95.31622608054255,1
0.0,2.0,5.0,6.0,19815.36822147169,9562.72950758806,10252.63871388363,198975.65662792965,51923.875897311686,147051.78073061796,133409.21035475997,ra,0.0,0.0,-0.0,0.0,0.0,0.0,144.36633319698905,103.75645903138692,40.60987416560213,204.95442064019363,119.56727924211833,85.3871413980753,0
0.0,2.0,6.0,7.0,38420.41317046725,19234.66349454688,19185.749675920368,257293.291022864,123927.53021628884,133365.76080657516,173065.41379977632,ra,4.0,4.0,0.0,69.96238906814018,1.7763568394002505e-15,69.96238906814018,189.5296683102585,119.56727924211833,69.96238906814018,197.9130863585804,157.30321219297826,40.60987416560213,1
0.0,1.0,7.0,8.0,21229.45737990749,0.0,21229.45737990749,797.6797672231207,0.0,797.6797672231207,176940.22069628988,ra,0.0,0.0,-0.0,0.0,0.0,0.0,69.71949557902073,0.0,69.71949557902073,69.96238906814018,0.0,69.96238906814018,0
0.0,2.0,0.0,9.0,50605.7308716768,25638.902393873523,24966.82847780328,130254.4637935589,130254.4637935589,0.0,194059.96494613093,link,0.0,0.0,0.0,0.0,0.0,0.0,227.022707771999,157.30321219297826,69.71949557902073,266.6851919971377,196.96569641811695,69.71949557902073,0
1.0,2.0,0.0,10.0,41635.269674683135,21021.62675530025,20613.64291938288,994.4046625238864,0.0,994.4046625238864,0.0,link,0.0,0.0,0.0,0.0,0.0,0.0,136.91839441760894,132.65081832212726,4.267576095481664,137.22119063734746,132.65081832212726,4.570372315220188,0
1.0,2.0,8.0,11.0,39859.943598360216,20128.71002741653,19731.23357094369,56908.21108419655,42893.182856013744,14015.028228182808,8218.215919324155,ra,6.0,0.0,6.0,180.714325382749,145.71179250178346,35.00253288096553,167.6533512030928,132.65081832212726,35.00253288096553,4.267576095481664,0.0,4.267576095481664,1
1.0,0.0,9.0,12.0,15021.9786197919,15021.9786197919,0.0,35671.06641012208,35671.06641012208,0.0,16747.064047816148,ra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.861839721882173,10.861839721882173,0.0,0
1.0,2.0,10.0,13.0,29629.27020666332,14994.151703987822,14635.1185026755,4783.222882449116,617.7778014671595,4165.445080981956,16911.740762175257,ra,0.0,0.0,0.0,0.0,0.0,0.0,44.59599457568871,10.861839721882173,33.73415485380653,46.05248594339446,11.049953062428923,35.00253288096553,0
1.0,2.0,14.0,14.0,23126.81664543996,11846.335117703364,11280.481527736596,67889.72421662654,34668.98857284308,33220.73564378345,27721.26496153286,ra,0.0,0.0,0.0,0.0,0.0,0.0,34.668393912703394,11.049953062428923,23.618440850274467,55.34081493666617,21.60666008285964,33.73415485380653,0
1.0,1.0,13.0,15.0,11337.261932088282,0.0,11337.261932088282,35506.213423256566,0.0,35506.213423256566,29194.630965596883,ra,0.0,0.0,-0.0,0.0,0.0,0.0,12.806798862892846,0.0,12.806798862892846,23.618440850274467,0.0,23.618440850274467,0
1.0,0.0,12.0,16.0,11885.52653584708,11885.52653584708,0.0,5212.620274943287,5212.620274943287,0.0,29478.47368022978,ra,0.0,0.0,0.0,0.0,0.0,0.0,21.60666008285964,21.60666008285964,0.0,23.193902956579873,23.193902956579873,0.0,0
1.0,0.0,15.0,17.0,11960.17018283512,11960.17018283512,0.0,11636.779511769677,11636.779511769677,0.0,33381.72336961185,ra,0.0,0.0,0.0,0.0,0.0,0.0,23.193902956579873,23.193902956579873,0.0,26.737302317913738,26.737302317913738,0.0,0
