,scenario,dist_range,nb_cs,nb_poles,costs,non_covered_energy,perc_not_charged,datetime_of_calculation
0,TC,600,40,343,45161000,6372.510988,0.054425299025187,2022-01-27 10:17:23.181945
1,TC,700,39,343,45121000,6372.510988,0.054425299025187,2022-01-27 11:03:52.609849
2,TC,800,39,343,45121000,6372.510988,0.054425299025187,2022-01-27 11:37:45.918571
3,TC,900,39,343,45121000,6372.510988,0.054425299025187,2022-01-27 12:42:39.069937
4,TC,1000,39,343,45121000,6372.510988,0.054425299025187,2022-01-27 13:30:10.506661
