,epsilon,nb_cs,nb_poles,costs,non_covered_energy,perc_not_charged,datetime_of_calculation
0,100.0,56.0,1567.0,201249000.0,15648.973182999998,0.05466181185882092,2022-02-03 08:41:20.065875
