,scenario,dist_range,nb_cs,nb_poles,costs,non_covered_energy,perc_not_charged,datetime_of_calculation
0,TC,1000.0,39.0,343.0,45120999.99999999,6372.511520000001,0.054425300779845504,2022-01-27 21:32:59.119769
