,dist_range,nb_cs,nb_poles,costs,non_covered_energy,perc_not_charged,datetime_of_calculation
0,800.0,42.0,1698.0,103560000.0,10883.492533385033,0.05430857760824875,2022-01-21 18:05:29.129437
1,900.0,41.0,1699.0,103580000.0,10883.492533385033,0.05430857760824875,2022-01-21 18:28:15.457998
2,1000.0,40.0,1699.0,103540000.0,10883.492533385033,0.05430857760824875,2022-01-21 19:02:40.274202
3,1100.0,41.0,1699.0,103580000.0,10883.492533385033,0.05430857760824875,2022-01-21 19:27:21.563201
4,1200.0,41.0,1699.0,103580000.0,10883.492533385033,0.05430857760824875,2022-01-21 19:53:22.050128
5,1300.0,41.0,1699.0,103580000.0,10883.492533385033,0.05430857760824875,2022-01-21 20:20:50.830429
6,1400.0,41.0,1699.0,103580000.0,10883.492533385033,0.05430857760824875,2022-01-21 20:47:52.095511
