,epsilon,nb_cs,nb_poles,costs,non_covered_energy,perc_not_charged,datetime_of_calculation
0,100.0,39.0,790.0,101890000.0,151795.35686966666,0.5302206822915417,2022-01-31 10:53:01.326594
