,epsilon,nb_cs,nb_poles,costs,non_covered_energy,perc_not_charged,datetime_of_calculation
0,80.0,48.0,1250.0,1606700000000.0,12465.011925,0.05442530949469508,2022-01-28 18:18:16.572401
