,epsilon,nb_cs,nb_poles,costs,non_covered_energy,perc_not_charged,datetime_of_calculation
0,100.0,63.0,1567.0,5741424953415.988,15645.0563543824,0.054648130389342076,2022-01-31 21:56:01.170094
