,epsilon,nb_cs,nb_poles,costs,non_covered_energy,perc_not_charged,datetime_of_calculation
0,90.0,54.0,1410.0,181230000.0,14023.137654000004,0.05442530350230864,2022-02-02 16:28:07.035739
