,scenario,dist_range,nb_cs,nb_poles,costs,non_covered_energy,perc_not_charged,datetime_of_calculation
0,TC,700.0,40.0,561.0,72847000.0,8156.813211999998,0.05442529599428321,2022-02-08 17:19:57.150971
1,TC,800.0,39.0,561.0,72807000.0,8156.813211999998,0.05442529599428321,2022-02-08 17:41:20.931147
2,TC,900.0,38.0,562.0,72894000.0,8156.813211999998,0.05442529599428321,2022-02-08 18:03:40.336532
3,TC,1000.0,39.0,561.0,72807000.0,8156.813211999998,0.05442529599428321,2022-02-08 18:27:08.172445
4,TC,1100.0,37.0,562.0,72854000.0,8156.813211999998,0.05442529599428321,2022-02-08 18:52:30.052078
5,TC,1200.0,37.0,562.0,72854000.0,8156.813211999998,0.05442529599428321,2022-02-08 19:16:32.039329
6,TC,1300.0,37.0,562.0,72854000.0,8156.813211999998,0.05442529599428321,2022-02-08 19:40:49.661930
7,TC,1400.0,37.0,562.0,72854000.0,8156.813211999998,0.05442529599428321,2022-02-08 20:06:02.686293
