,scenario,dist_range,nb_cs,nb_poles,costs,non_covered_energy,perc_not_charged,datetime_of_calculation
0,TC,200,57,426,56382000,6372.510988,0.054425299025187,2022-01-31 21:31:58.966885
1,TC,300,46,426,55942000,6372.510988,0.054425299025187,2022-01-31 21:44:18.649975
2,TC,400,44,426,55862000,6372.510988,0.054425299025187,2022-01-31 21:59:14.408672
3,TC,500,42,426,55782000,6372.510988,0.054425299025187,2022-01-31 22:16:06.706295
4,TC,600,39,426,55662000,6372.510988,0.054425299025187,2022-01-31 22:36:00.717336
5,TC,700,39,426,55662000,6372.510988,0.054425299025187,2022-01-31 22:57:47.909687
6,TC,800,38,426,55622000,6372.510988,0.054425299025187,2022-01-31 23:25:59.020717
7,TC,900,39,426,55662000,6372.510988,0.054425299025187,2022-01-31 23:50:15.095215
8,TC,1000,39,426,55662000,6372.510988,0.054425299025187,2022-02-01 00:13:12.703714
