,epsilon,nb_cs,nb_poles,costs,non_covered_energy,perc_not_charged,datetime_of_calculation
0,100.0,68.0,2051.0,263197000.0,20767.246343999996,0.056671817165105526,2022-02-10 21:31:28.339960
