,epsilon,nb_cs,nb_poles,costs,non_covered_energy,perc_not_charged,datetime_of_calculation
0,80.0,57.0,1252.0,160146532.4675281,12465.011912361473,0.05442530943951216,2022-01-30 19:00:06.005056
