,scenario,dist_range,nb_cs,nb_poles,costs,non_covered_energy,perc_not_charged,datetime_of_calculation
0,TC,1100.0,38.0,344.0,45208000.0,6372.510987999998,0.05442529902518713,2022-01-30 17:06:42.524090
1,TC,1200.0,38.0,344.0,45208000.0,6372.510987999998,0.05442529902518713,2022-01-30 17:41:17.715889
2,TC,1300.0,38.0,344.0,45208000.0,6372.510987999998,0.05442529902518713,2022-01-30 18:26:06.738314
3,TC,1400.0,38.0,344.0,45208000.0,6372.510987999998,0.05442529902518713,2022-01-30 19:06:11.873995
