,dist_range,nb_cs,nb_poles,costs,non_covered_energy,perc_not_charged,datetime_of_calculation
0,200.0,55.0,997.0,68999000.0,4674.377448,0.054425282048706766,2022-01-25 16:06:28.094361
1,300.0,43.0,997.0,68519000.0,4674.377448,0.054425282048706766,2022-01-25 16:15:29.086712
2,400.0,43.0,995.0,68385000.0,4674.377448,0.054425282048706766,2022-01-25 16:26:56.851868
3,500.0,41.0,996.0,68372000.0,4674.377448,0.054425282048706766,2022-01-25 16:41:44.990241
4,600.0,38.0,996.0,68252000.0,4674.377448,0.054425282048706766,2022-01-25 16:59:51.157044
5,700.0,38.0,996.0,68252000.0,4674.377448,0.054425282048706766,2022-01-25 17:20:48.067605
6,800.0,38.0,996.0,68252000.0,4674.377448,0.054425282048706766,2022-01-25 17:52:08.635409
7,900.0,38.0,996.0,68252000.0,4674.377448,0.054425282048706766,2022-01-25 18:22:20.865660
