,epsilon,nb_cs,nb_poles,costs,non_covered_energy,perc_not_charged,datetime_of_calculation
0,90.0,62.0,1846.0,236922000.0,18347.510858999998,0.055631765826519984,2022-02-09 03:59:09.928335
