,epsilon,nb_cs,nb_poles,costs,non_covered_energy,perc_not_charged,datetime_of_calculation
0,80.0,58.0,1643.0,210981000.0,16103.667275000002,0.054931698011594525,2022-02-09 03:31:28.812603
