,dist_range,nb_cs,nb_poles,costs,non_covered_energy,perc_not_charged,datetime_of_calculation
0,1000.0,44.0,1939.0,131673000.0,12438.277181011465,0.05430857760824872,2022-01-24 12:47:17.095567
1,1100.0,44.0,1939.0,131673000.0,12438.277181011465,0.05430857760824872,2022-01-24 13:13:48.426635
2,1200.0,43.0,1940.0,131700000.0,12438.277181011465,0.05430857760824872,2022-01-24 13:57:29.070696
3,1300.0,44.0,1939.0,131673000.0,12438.277181011465,0.05430857760824872,2022-01-24 14:21:35.837736
4,1400.0,44.0,1939.0,131673000.0,12438.277181011465,0.05430857760824872,2022-01-24 14:45:54.316103
